barcode;name
7597478000753;SONDA FOLEY DE LATEX 3 VIAS 16 FR  X 1 UNIDAD GDG
7597478000760;SONDA FOLEY DE LATEX 3 VIAS 18 FR  X 1 UNIDAD  GDG
7597478002313;SONDA FOLEY DE LATEX 3 VIAS 20 FR X 1 UNIDAD  GDG
7597830005150;SONDA FOLEY LATEX 2 VIAS 14 FR  X 1 UNIDAD  GROSSMED
646680700665;SONDA FOLEY LATEX 2 VIAS 14 FR  X 1 UNIDAD VIPSALUD
736372544421;SONDA FOLEY LATEX 2 VIAS 16 FR  X 1 UNIDAD VIPSALUD
736372544438;SONDA FOLEY LATEX 2 VIAS 18 FR  X 1 UNIDAD VIPSALUD
7597830005181;SONDA FOLEY LATEX 2 VIAS 20 FR  X 1 UNIDAD GROSSMED
646680700672;SONDA FOLEY LATEX 2 VIAS 20 FR  X 1 UNIDAD VIPSALUD
7592285002624;SONDA FOLEY LATEX 3 VIAS 26 FR X 1 UND GAESCA
7592162003522;SONDA LEVIN # 10 REF SOLE10 X 1 UND PRONTOMEDICA
7592162003539;SONDA LEVIN # 12 REF SOLE12 X 1 UNIDAD PRONTOMEDICA
7592162003546;SONDA LEVIN # 14 X 1 UND REF SOLE14 PRONTOMEDICA
7592162003553;SONDA LEVIN # 16 X 1 UND REF SOLE16  PRONTOMEDICA
7592162003560;SONDA LEVIN # 18 X 1 UND REF SOLE18  PRONTOMEDICA
7592162005724;SONDA NELATON # 10 FR X 1 UNIDAD NC10 PRONTOMEDICA
7592162005731;SONDA NELATON # 12 FR REF NC12 X 1 UND PRONTOMEDICA
7592162005748;SONDA NELATON # 14 FR REF NC14 X 1 UND PRONTOMEDICA
732064573007;SONDA NELATON # 18 FR X 1 UND BRIUTCARE
732064573038;SONDA NELATON # 20 FR X 1 UND BRIUTCARE
732064573069;SONDA NELATON # 22 FR X 1 UND BRIUTCARE
732064573090;SONDA NELATON # 24 FR X 1 UND BRIUTCARE
7592162005717;SONDA NELATON # 8 FR X 1 UNIDAD REF NC08 PRONTOMEDICA
757817290987;SONDA NELATON 12 FR X 1 UNIDAD DYNAMICS
757817291014;SONDA NELATON 14 FR X 1 UNIDAD DYNAMICS
8953426769902;SONDA NELATON 16 FR X 1 UNIDAD (JHC MEDICA)
7595368012732;SORKINOX 250 MG - 25 MG X 30 COMPRIMIDOS
733739032881;SOY ISOFLAVONES 60 MG X 120 TABLETAS NOW
7707271451205;SOYL SYNDET JABON LIQUIDO 240 ML CARNOT LABORATORIOS
7590041014300;SPA LINE CREMA PARA MANOS Y CUERPO TOQUE DE SEDA (WILD ORCHID) 250 ML
7590041015291;SPA LINE GEL DE BAO EXFOLIANTE HIDRATANTE PARA EL CUERPO BLUEBERRY ORANGE 250 ML
7590041015307;SPA LINE GEL DE BAO EXFOLIANTE HIDRATANTE PARA EL CUERPO CHERRY BERRY 250 ML
7590041012849;SPA LINE GEL DE BAO EXFOLIANTE PARA EL CUERPO MORA YOGURT 250 ML
7590041010210;SPA LINE GEL DE BAO EXFOLIANTE PARA EL CUERPO(LIME CUCUMER) 250 ML
7590041010203;SPA LINE GEL EXFOLIANTE PARA MANOS Y CUERPO MANDARINA COCO 250 ML
7509546066189;SPEED STICK CLINICAL COMPLETE ANTIBACTERIAL ANTITRANSPIRANTE BARRA DRY 50 GR
7509546074009;SPEED STICK CLINICAL COMPLETE ANTIBACTERIAL ANTITRANSPIRANTE SPRAY DRY 150 ML
8901138500818;SPEMAN X 60 TABLETAS HIMALAYA
4048846010711;SPIRIVA RESPIMAT 2.5mcg
733739026965;SPIRULINA 500 MG X 100 TABLETAS NOW
7592946001188;SPIRULINA 500 MG X 60 CAP ARCOIRIS
077043003473;ST IVES EXFOLIANTE AGUACATE Y MIEL 170 GR
077043003466;ST IVES EXFOLIANTE COCO Y CAFE 170 GR
077043103609;ST IVES EXFOLIANTE FACIAL ALBARICOQUE 170 GR
077043358023;ST IVES EXFOLIANTE TE VERDE Y BAMBOO 170 GR
077043608050;ST IVES LOCION CORPORAL AVENA Y KARITE  621 ML
077043608029;ST IVES LOCION CORPORAL COLAGENO Y ELASTINA 621 ML
077043608036;ST IVES LOCION CORPORAL HIDRATANTE VITAMINA E Y AGUACATE 621 ML
7703454122993;STAMYL FORTE X 20 TABLETAS
7702031433057;STAYFREE ADAPT PLUS ULTRADELGADA TELA SUAVE C / ALAS X 42 UND
7702031580010;STAYFREE SIEMPRE LIBRE NORMAL C / ALAS X 42 UND
7640137417116;STRIANIX-P CREMA 100GR
7640137417109;STRIANIX-W CREMA 100GR
095587112307;SUAVITEL BABY 1.9 LT
7509546651316;SUAVITEL CUIDADO SUPERIOR VAINILLA 1.9 LT
793869810544;SUCRADEL SABOR BANANA X 10 SOBRES FARDEL
7598677000292;SUCRALFATO 1 GR X 10 TABLETAS CLEO
8904187876484;SUCRALFATO 1000 MG X 20 TABLETAS ADN MEDICAL
736372692238;SUCRALFATO 1G X 10 TABLETAS H&M
8906159251688;SUCRALFATO SUSPENSION ORAL 500 MG / 5 ML  X 100 ML ZUZU
7598852000710;SUCRALUNI 1 GR X 10 TABLETAS
7593479000037;SUERO ANTIESCORPIONICO SOLUCION INYECTABLE X 1 AMPOLLA 5 ML BIOTECNOLOGIA
7468999188964;SUERO ORAL DEX-LITOS CEREZA FRASCO 500 ML ALFA
7468999189183;SUERO ORAL DEX-LITOS COCO FRASCOS 500 ML ALFA
7468999188940;SUERO ORAL DEX-LITOS FRESA FRASCO 500 ML ALFA
7468999192565;SUERO ORAL DEX-LITOS MANZANA FRASCO 500 ML ALFA
7468999189411;SUERO ORAL DEX-LITOS PIA FRASCO 500 ML ALFA
7468999188957;SUERO ORAL DEX-LITOS UVA FRASCO 500 ML ALFA
7599028000756;SUERO PARA REHIDRATACION ORAL X 1 SOBRE LYA
7894164009633;SUERO REIDRAT TUTTI FRUTTI  500 ML SALUDX
736372692214;SULFADIAZINA DE PLATA 1% CREMA 30 GR H&M
7592616480015;SULFADIAZINA DE PLATA 1% CREMA 30 GR KIMICEG
8904324102599;SULFADIAZINA DE PLATA 1% CREMA 30 GR ZUZU
7598800000281;SULFADIAZINA DE PLATA 1% CREMA 30G JD PHARMA
8906130231869;SULFADIAZINA DE PLATA CREMA 1 % TARRO 500 GR BRIXMEDIC
8906001559412;SULFADIAZINA PLATA 1% CREMA 20G DROTAFARMA
8906159251633;SULFAMETOXAZOL+TRIMETOPRIMA SUSPENSION X 60 ML ZUZU
7599028000633;SULFATIAZOL SOBRE 5 GR LYA
7599028000480;SULFATIAZOL UNGUENTO 20 GR LYA
7592785007464;SULFATO DE COBRE CU++ SOLUCION INYECTABLE 0,5 MG / ML 3 ML X 1 UNIDAD
7592637000278;SULFATO DE MAGNESIO 1MEQ/ML SOLUCION INYECTABLE X 1AMP BEHRENS
7800061425407;SULFATO DE MAGNESIO 25 % 5 ML SOLUCION INYECTABLE I.V / I.M X1 AMPOLLA BIOSANO
8906159252081;SULFATO DE ZINC 50 MG X 30 TABLETAS ZUZU
07460260000739;SULFATO FERROSO 200 MG X 10 TABLETAS BALAXI
8904181401149;SULFATO FERROSO 300 MG X 10 TAB (SAAD)
8906112610699;SULTAHEM 750 MG X 16 TABLETAS
7590027000921;SULTAMICILINA 250 MG / 5 ML JARABE 60 ML SPEFAR
736372722393;SULTAMICILINA 250 MG / 5 ML SUSPENSION ORAL 100 ML H&M
7598252000563;SULTAMICILINA 250 ML / 5 ML POLVO PARA SUSPENSION ORAL 100 ML DISTRILAB
7598008002353;SULTAMICILINA 250MG/5ML SUSPESION ORAL 30 ML LAND
8904307705731;SULTAMICILINA 750 MG X 10 TABLETAS ALFA
7598578000186;SULTAMICILINA 750 MG X 10 TABLETAS DAC55
17598252000102;SULTAMICILINA 750 MG X 10 TABLETAS DISTRILAB
8906044711044;SULTAMICILINA 750 MG X 10 TABLETAS DROTAFARMA
736372722409;SULTAMICILINA 750 MG X 10 TABLETAS H&M
7595152002895;SULTAMICILINA 750 MG X 10 TABLETAS REMENY
7590027001454;SULTAMICILINA 750 MG X 6 COMPRIMIDOS SPEFAR
763331474659;SULTAMICILINA 750 MG X10 TABLETAS ZIEL PHARMA
7591585578006;SULTAMICILINA 750MG X 12 TABLETAS GENVEN
7795336290913;SURFACTANTE PULMONAR RICHET B 240 MG / 30 MG SUSPENSION INTRATRAQUEAL 30 ML
8906038450010;SURGISPON HEMOSTATICO GELATINA 80 X 50 10 MM (GELFOAM) REF CS-010 X 1 UND
7591243848731;SURIDE 25 MG X 30 TABLETAS
00913;SUSPENSION ESPECIAL 120ML FARMAGENIK
7591016171066;SUSY MAXI GALLETA X 18 UNIDADES 50 GR
7597830002692;SUTURA ARICRYL 0 / 318 ACIDO POLIGLICOLICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND ARIZI
7597830002661;SUTURA ARICRYL 0 340 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI)
7597830002654;SUTURA ARICRYL 1 341 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI)
7597830002678;SUTURA ARICRYL 2/0 317 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND (ARIZI)
7597830002647;SUTURA ARICRYL 2/0 339 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI)
7597830006089;SUTURA ARICRYL 3/0 123 ACIDO POLIGLICOLICO 70 CM AGUJA 3/8 AGUJA CORTANTE 19 MM X 12 UNIDADES ARIZI
7597830002685;SUTURA ARICRYL 3/0 316 ACIDO POLIGLICOLICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND (ARIZI)
7597830003941;SUTURA ARICRYL 3/0 9923 ACIDO POLIGLICOLICO RAPIDO - 70 CM AGUJA DE 3/8 CORTE INVERSO 19 MM X 12 UND (ARIZI)
7597830006041;SUTURA ARICRYL 4/0 304 ACIDO POLIGLICOLICO 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 17 MM X 12 UNIDADES  ARIZI
7597830003927;SUTURA ARICRYL 4/0 9922 ACIDO POLIGLICOLICO RAPIDO - 70 CM AGUJA DE 3/8 CORTE INVERSO 19 MM X 12 UND (ARIZI)
7597830006102;SUTURA ARICRYL 5/0 121 ACIDO POLIGLICOLICO - 70 CM AGUJA 3/8 CORTANTE 19 MM X 12 UNIDADES ARIZI
7597830002739;SUTURA ARISILK 0 834 SEDA 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UNIDADES ARIZI
7597830002708;SUTURA ARISILK 0 86 SIN AGUJA SILK 75 CM X 12 UNIDADES ARIZI
7597830005945;SUTURA ARISILK 1 / 835 SILK AGUJA SH 1/2 PUNTA CONICA 26 MM X 12 UND ARIZI
7597830003729;SUTURA ARISILK 1 / 87 SILK 75 CM X 12 UND ARIZI
7597830003743;SUTURA ARISILK 2/0 / 85 SIN AGUJA 75 CM X 12 UND ARIZI
7597830002722;SUTURA ARISILK 2/0 833 SILK - 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA X 12 UND ARIZI
7597830002715;SUTURA ARISILK 3/0 832 SILK - 75 CM AGUJA 1/2 CIRCULO PUNTO CONICA X 12 UND ARIZI
7597830003804;SUTURA ARISILK 4/0 267 SILK 45 CM  AGUJA 1/2 CIRCULO PUNTA CONICA 13 MM X 12 UNIDADES ARIZI
7597830002531;SUTURA CATGUT CRO 0 812 CROMICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UND ARIZI
7597830002555;SUTURA CATGUT CRO 1 / 925 CROMICO 90 CM 1/2 PUNTA CONICA 36 MM X 12 UND ARIZI
7597830005860;SUTURA CATGUT CRO 1 125 CROMICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UNIDADES ARIZI
7597830002517;SUTURA CATGUT CRO 1 813 CROMICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UNIDADES ARIZI
7597830002524;SUTURA CATGUT CRO 1 915 CROMICO - 90 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 40 MM X 12 UND (ARIZI)
7597830006126;SUTURA CATGUT CRO 2 814 CROMICO 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UNIDADES ARIZI
7597830002579;SUTURA CATGUT CRO 2/0 123 CROMICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND (ARIZI)
7597830002562;SUTURA CATGUT CRO 2/0 811 CROMICO - 75 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND (ARIZI)
7597830003682;SUTURA CATGUT CRO 4-0 /121 CROMICO - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UND ARIZI
7597467001723;SUTURA CATGUT CROMICO 0 / 47G 1/2 HEPATICA PUNTA ROMA 70 CM X 12 UND BLESS
7597467001129;SUTURA CATGUT CROMICO 0 / 812T AGUJA CT-1 1/2 70CM X 12 UND BLESS
7597467001730;SUTURA CATGUT CROMICO 1 / 48G 1/2 HEPATICA PUNTA ROMA 70 CM X 12 UND BLESS
7597467001143;SUTURA CATGUT CROMICO 1 / 813 T AGUJA CT-1 1/2 70 CM X 12 UND BLESS
6972559545100;SUTURA CATGUT CROMICO 2 / 814T 1/2 36.4 MM - 70 CM X 12 UND BRIXMEDIC
7597467001181;SUTURA CATGUT CROMICO 2-0 / 123 T AGUHA SH 1/2 70 CM X 12 BLESS
CROMICO2-0;SUTURA CATGUT CROMICO 2-0 / 811 AGUJA CT-1 CURVA X 12 UND CC1122036B0P DEMETECH
7597467001174;SUTURA CATGUT CROMICO 2-0 / 811 T AGUJA CT-1 1/2 70 CM X 12 UND BLESS
2230;SUTURA CATGUT CROMICO 3-0 / 122 AGUJA SH CURVA X 12 UND CC223026B0P  DEMETECH
7597467001488;SUTURA CATGUT CROMICO 3-0 / 122 T AGUJA SH 1/2 70 CM X 12 UND BLESS
7597467001198;SUTURA CATGUT CROMICO 3-0 / 810 T 1/2 70 CM X 12 UND BLESS
3170476650001;SUTURA CATGUT CROMICOMED 1 / 925 AGUJA CT-1 1/2 75 CM X 12 UND MEDAID
7597830003880;SUTURA CATGUT SIM 0 844 SIMPLE 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UNIDADES ARIZI
7597830003903;SUTURA CATGUT SIM 1 845 SIMPLE 70 CM AGUJA 1/2 CIRCULO PUNTA CONICA 37 MM X 12 UNIDADES ARIZI
7597830003866;SUTURA CATGUT SIM 2/0 843 SIMPLE - 70 CM CIRCULO PUNTA CONICA 37 MM X 12 UND ARIZI
7597830005983;SUTURA CATGUT SIM 3/0 842 SIMPLE - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UNIDADES ARIZI
2320;SUTURA CATGUT SIMPLE 2-0 / 843 AGUJA CT-1 CURVA X 12 UND CP232036B0P  DEMETECH
3170476660020;SUTURA CATGUTMED SIMPLE 2/0 / 323 AGUJA SH 1/2 70 CM X 12 UND MEDAID
7597467001136;SUTURA CROMICO CATGUT 0 / 124T AGUJA SH 1/2 70 CM X 12 UND BLESS
736372544285;SUTURA CROMICO CATGUT 1 / 915 AGUJA CT-1 75 CM X 12 UND VIPSALUD
7597830006003;SUTURA GATGUT SIM 3/0 322 SIMPLE - 70 CM AGUJA DE 1/2 CIRCULO PUNTA CONICA 26 MM X 12 UNIDADES ARIZI
7597830003965;SUTURA MONO PDS 1 Z341 POLIDIOXANONE - 70 CM AGUJA DE 1/2 CIRCULO CUERPO REDONDO 37 MM X 12 UND ARIZI
1173;SUTURA MONOCRYL 3-0 / 427 AGUJA CURVA CORTANTE INCOLORO X 12 UND MO1173019F4P DEMETECH
7597830002753;SUTURA MONOCRYLON 3-0 / 427 POLIGLECAPRONE 70 CM AGUJA 3/8 CORTANTE 19 MM X 12 UND ARIZI
7597830002746;SUTURA MONOCRYLON 4/0 426 POLIGLECAPRONE 70 CM AGUJA 3/8 CORTANTE 19 MM X 12 UND ARIZI
7597830002586;SUTURA MONONYLON 2/0 164 NYLON - 75 CM AGUJA DE 3/8 CORTE INVERSO 24 MM X 12 UNIDADES (ARIZI)
7597830002593;SUTURA MONONYLON 3/0 163 NYLON - 75 CM AGUJA DE 3/8 CORTE INVERSO 24 MM X 12 UND (ARIZI)
7597830002609;SUTURA MONONYLON 3/0 627 NYLON - 75 CM AGUJA RECTA DE CORTE INVERSO 60 MM X 12 UND (ARIZI)
7597830002623;SUTURA MONONYLON 4/0 14502 NYLON - 75 CM AGUJA DE 3/8 CORTE INVERSO 19 MM X 12 UND ARIZI
7597830002630;SUTURA MONONYLON 5/0 14501 NYLON - 75 CM AGUJA DE 3/8 CORTE INVERSO 19 MM X 12 UND ARIZI
7597830005884;SUTURA MONONYLON 6/0 160 NYLON - 45 CM AGUJA 3/8 CORTE INVERSO 16 MM  X 12 UNIDADES ARIZI
7597830002777;SUTURA MONOPROPYL 0 8424 POLYPROPYLENE 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND ARIZI
7597830002760;SUTURA MONOPROPYL 1 8425 POLYPROPYLENE 75 CM AGUJA 1/2 CIRCULO PUNTA CONICA 36 MM X 12 UND ARIZI
7597830005907;SUTURA MONOPROPYL 2/0 8185 POLYPROPYLENE 45 CM AGUJA 3/8 CORTE INVERSO 26 MM X 12 UNIDADES ARIZI
7597830002814;SUTURA MONOPROPYL 2/0 8623 POLYPROPYLENE 75 CM AGUJA RECTA CORTANTE 60 MM X 12 UND ARIZI
7597830002791;SUTURA MONOPROPYL 3/0 8184 POLYPROPYLENE 75 CM AGUJA 3/8 CORTE INVERSO 24 MM X 12 UNIDADES ARIZI
7597830002807;SUTURA MONOPROPYL 3/0 8622 POLYPROPYLENE 75 CM AGUJA RECTA CORTANTE 60 MM X 12 UNIDADES ARIZI
7597830002784;SUTURA MONOPROPYL 4/0 / 8183 POLYPROPYLENE 75 CM AGUJA CURVA CORTANTE 3/8 X 12 UND ARIZI
7597830003828;SUTURA MONOPROPYL 5/0 / 9556 POLYPROPYLENE 75 CM AGUJA CURVA SH 1/2 X 12 UND ARIZI
7597830005921;SUTURA MONOPROPYL 6/0 / 8160 POLYPROPYLENE 45 CM AGUJA CURVA CORTANTE 3/8 X 12 UND ARIZI
3170476640163;SUTURA NYLON - MED 3/0 / 163T AGUJA CURVA CORTANTE 3/8 45 CM X 12 UND MEDAID
3170476640627;SUTURA NYLON - MED 3/0 / 627T AGUJA RECTA CORTANTE 75 CM X 12 UND MEDAID
7597467001754;SUTURA NYLON 10-0 / 9003G HILO NEGRO 3/8 30 CM X 12 UND BLESS
7597467001204;SUTURA NYLON 2-0 / 164 T AGUJA CURVA CORTANTE 3/8 45 CM X 12 UND BLESS
7597467001228;SUTURA NYLON 3-0 / 163 T AGUJA CURVA CORTANTE 3/8 45 CM X 12 UND BLESS
7597467001235;SUTURA NYLON 3-0 / 627 H AGUJA RECTA CORTANTE 75 CM X 12 UND BLESS
736372544322;SUTURA NYLON 3/0 / 627 AGUJA RECTA CORTANTE 75 CM X 12 UND VIPSALUD
6972559545049;SUTURA NYLON 5-0 / 14501T AGUJA CORTANTE 19 MM 3/8 45 CM X 12 UND BRIXMEDIC
6972559545056;SUTURA NYLON 6-0 / 160T AGUJA CORTANTE 16MM 3/8 45 CM X 12 UND BRIXMEDIC
3170476640050;SUTURA NYLONMED 5/0 / 14501 AGUJA CORTANTE 3/8 45 CM X 12 UND MEDAID
6972559545001;SUTURA P.D.S 6-0 / 127H DOBLE AGUJA 13 MM 3/8 75 CM X 12 UND BRIXMEDIC
0781100916339;SUTURA P.D.S 6-0 75 CM POLIDIOXANONA PUNTA AHUSADA 12 MM 3/8 X 1 UND DYNAMICS
6972559544912;SUTURA PROLENE 0 / 8424H AGUJA CT-1 36.4 MM 1/2 75 CM X 12 UND BRIXMEDIC
6972559544905;SUTURA PROLENE 1 / 8425H AGUJA CT-1 36.4 MM 1/2 75 CM X 12 UND BRIXMEDIC
6972559545018;SUTURA PROLENE 3-0 / 8184 AGUJA CORTANTE 24 MM 3/8 45 CM X 12 UND BRIXMEDIC
6972559544936;SUTURA PROLENE 3-0 / 8622 AGUJA RECTA CORTANTE 60 MM 75 CM X 12 UND BRIXMEDIC
6972559544981;SUTURA PROLENE 4-0 / 8183 AGUJA CORTANTE 19 MM 3/8 45 CM X 12 UND BRIXMEDIC
6972559545377;SUTURA PROLENE 6-0 / 8160T AGUJA CORTANTE 16 MM 3/8 45 CM X 12 UND BRIXMEDIC
6972559544998;SUTURA PROLENE 6-0 / 8706T DOBLE AGUJA VASCULAR 13 MM 3/8 75 CM X 12 UND BRIXMEDIC
7597467001792;SUTURA PROLENE 6-0 / 8706T DOBLE AGUJA VASCULAR 3/8 75 CM X 12 UND BLESS
3170476690010;SUTURA PROLENEMED 1/0 / 8425 AGUJA CT-1 1/2 75 CM X 12 UND MEDAID
3170476690050;SUTURA PROLENEMED 5/0 / 8681 AGUJA CORTANTE 3/8 45 CM X 12 UND MEDAID
6972559545346;SUTURA SEDA 0 / 834H AGUJA SH 26 MM 1/2 75 CM X 12 UND BRIXMEDIC
7597467001938;SUTURA SEDA 0 / 86 T S / AGUJA 75 CM  X 12 UND BLESS
6972559545339;SUTURA SEDA 1 / 835H AGUJA SH 26 MM 1/2 75 CM X 12 UND BRIXMEDIC
7597467001945;SUTURA SEDA 1 / 87 T S / AGUJA 75 CM  X 12 UND BLESS
6972559544943;SUTURA SEDA 3-0 / SA84T 10 X 75 CM X 12 UND BRIXMEDIC
7597467001402;SUTURA SEDA SILK 0 / 834K AGUJA SH 1/2 75 CM X 12 UND BLESS
7597467001297;SUTURA SEDA SILK 1 / 835 H AGUJA SH 1/2 75 CM X 12 UND BLESS
7597467001419;SUTURA SEDA SILK 1 / 845 H AGUJA SH 1/2 75 CM X 12 UND BLESS
2620;SUTURA SEDA SILK 2-0 / 833 AGUJA SH NEGRA X 12 UNIDADES  DEMETECH
7597467001303;SUTURA SEDA SILK 3-0 / 832 H AGUJA SH 1/2 75 CM X 12 UND BLESS
7597467001822;SUTURA VICRYL 0 / 318 1/2 70 CM X 12 UND BLEES
6972559545254;SUTURA VICRYL 0 / 318 AGUJA SH 26 MM 1/2 70 CM X 12 UND BRIXMEDIC
7597467001358;SUTURA VICRYL 0 / 340 AGUJA CT-1 1/2 70 CM X 12 UND BLEES
736372544292;SUTURA VICRYL 0 / 340 AGUJA CT-1 1/2 75 CM X 12 UND VIPSALUD
6972559545292;SUTURA VICRYL 3-0 / 123J AGUJA CORTANTE 19 MM 3/8 70 CM X 12 UND BRIXMEDIC
6972559545261;SUTURA VICRYL 3-0 / 305H  AGUJA SH 17 MM 1/2 70 CM X 12 UND BRIXMEDIC
7597467001396;SUTURA VICRYL 3-0 / 305H RB-1 70 CM X 12 UND BLESS
6972559545247;SUTURA VICRYL 3-0 / 316 J POLIGLACTINA AGUJA SH 25 MM 1/2 70 CM X 12 UND BRIXMEDIC
6972559545308;SUTURA VICRYL 4-0 / 122J AGUJA CORTANTE 19 MM 3/8 70 CM X 12 UND BRIXMEDIC
7597467001853;SUTURA VICRYL 4-0 / 122J AGUJA CORTANTE 3/8 70 CM X 12 UND BLESS
6972559545278;SUTURA VICRYL 4-0 / 304H AGUJA SH 17 MM 1/2 70 CM X 12 UND BRIXMEDIC
6972559545315;SUTURA VICRYL 4-0 / 9922W AGUJA CORTANTE 19 MM 3/8 75 CM X 12 UND BRIXMEDIC
7597467001365;SUTURA VICRYL POLYGLACTIN 1 / 341 AGUJA CT-1 1/2 70 CM X 12 UND BLESS
7597467001372;SUTURA VICRYL POLYGLACTIN 2-0 / 317 AGUJA SH 1/2 70 CM X 12 UND BLEES
7597467001389;SUTURA VICRYL POLYGLACTIN 3-0 / 316 AGUJA SH 1/2 70 CM X 12 UND BLESS
6972559545322;SUTURA VICRYL RAPID 3-0 / 9923W AGUJA CORTANTE 19 MM 3/8 75 CM X 12 UND BRIXMEDIC
7597467001860;SUTURA VICRYL RAPID 4-0 / 9922W AGUJA CORTANTE 3/8 75 CM X 12 UND BLESS
3170476700001;SUTURA VICRYLMED 1/341 AGUJA CT-1 1/2 70 CM X 12 UND MEDAID
8057681908646;SUTURAS ADHESIVAS EUROSUTURE 3 MM X 75 MM X 10 STERI STRIP MORADO REF 817410 EUROFARM
8057681908653;SUTURAS ADHESIVAS EUROSUTURE 6 MM X 38 MM X 12 STERI STRIP VERDE REF 817420 EUROFARM
8057681908660;SUTURAS ADHESIVAS EUROSUTURE 6 MM X 75 MM X 6 STERI STRIP ROJA REF 817430 EUROFARM
7598869000420;SUZETTE 0.075 MG X 28 TABLETAS NIO PHARMACEUTICAL
7591016203606;SVELTY LECHE SEMIDESCREMADA 400 GR
7596458000240;SWEETEST ENDULZANTE A BASE DE FRUTA DEL MONJE 200 GR
7596458000011;SWEETEST ENDULZANTE A BASE DE SUCRALOSA 200 GR
7596458001124;SWEETEST ENDULZANTE A BASE DE SUCRALOSA 25 GR
7593090001338;SYNARTROS 60 MG X 10 TABLETAS
7640164440163;SYNOLIS VA 40MG/80MG X 1 JERINGA PRELLENADA SWISS TECHNOLOGY
7640164440217;SYNOLIS VA 80MG/160MG X 1 JERINGA PRELLENADA SWISS TECHNOLOGY
7750778000865;SYSTALAN ULTRA 0.4% - 0.3% SOLUCION OFTALMICA 10 ML
7591062900948;TACHIFORTE 1 GR X 20 TABLETAS
7591062017295;TACHIFORTE 650 MG X 10 TABLETAS
7591062011330;TACHIPIRIN 100 MG / ML SOLUCION GOTAS PEDIATRICO 30 ML
7591062011361;TACHIPIRIN 125MG X 6 SUPOSITORIOS PEDIATRICO
7591062011378;TACHIPIRIN 250 MG X 6 SUPOSITORIOS
7591062011323;TACHIPIRIN 500 MG X 20 TABLETAS
7591062017301;TACHIPIRIN FORTE 160 MG / 5 ML JARABE PEDIATRICO 120 ML
8906130231241;TADABRIX 20 MG X 4 TABLETAS
7591020008754;TADAFOX 20 MG X 1 TABLETA
7591020009379;TADAFOX 5 MG X 15 TABLETAS
7591020080781;TADAFOX 5 MG X 30 TABLETAS
7591519009279;TADALAFILO 20 MG X 1 TABLETA CALOX
7703763222896;TADALAFILO 20 MG X 1 TABLETA LA SANTE
7591519009453;TADALAFILO 20 MG X 2 TABLETAS CALOX
7591619519029;TADIFIL 20 MG X 1 COMPRIMIDO
7591619518954;TADIFIL 20 MG X 2 COMPRIMIDOS
7592637000698;TADU 20 MG X 1 TABLETA
7591061650325;TALCO CORPORAL ANTIBACTERIAL 150 GR PHARSANA
7595751003217;TALCO MEDICADO CORPORAL 283GR CARE STUDIO
7592803001825;TALERC 10 MG / ML SOLUCION ORAL GOTAS 15 ML DOLLDER
7592803001832;TALERC 10 MG X 10 TABLETAS
7592803001818;TALERC SOL ORAL JBE 1MG/ML 120 ML
7592454891394;TALYSTO 5 MG X 10 TABLETAS MASTICABLES
7592454003605;TALYSTO 5 MG X 30 TABLETAS MASTICABLES
7591062016649;TALZIC 1 MG / ML JARABE PEDIATRICO 120 ML
7591062016670;TALZIC 10 MG / ML SOLUCION ORAL GOTAS 20 ML
7591062016700;TALZIC 10 MG X 10 COMPRIMIDOS
75919511;TAMOA 250 MG / 5 ML SUSPENSION ORAL 15 ML
7591243849622;TAMOA 250 MG X 6 COMPRIMIDOS MASTICABLES
7591585319005;TAMOSTIN 0.4 MG X 10 TABLETAS
8906112610521;TAMSUHEM 0.4 MG X 10 TABLETAS ADN MEDICAL
