id;product_info;row_1;medicine_type;barcode;price;stock;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;laboratory;price_usd
001513;NORSINA X 12 TAB BIOTECH;0013;BIOTECH;7591243837452;131.61;52;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.62;
001514;MULTIDERM 2% UNGURNTO 15G BIOTECH;0013;BIOTECH;7591243834574;218.70;15;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;6.03;
001516;LUDROX CLOPIDOGREL 75MG X 30 TAB BIOTECH;0013;BIOTECH;7591243832181;192.29;96;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;5.30;
001517;LOSARTAN POTASICO 50MG X 30 TAB BIOTECH;0013;BIOTECH;7591243831993;105.30;1226;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.90;
001518;LOGANIL PED 100MG/5ML 120ML BIOTECH;0013;BIOTECH;7591243831511;131.86;105;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.64;
001520;IVAGAN FORTE X 10 TAB BIOTECH;0013;BIOTECH;7591243826777;78.78;9;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.17;
001521;EKICAL ALIMENTO LIQUIDO 120 ML BIOTECH;0013;BIOTECH;7591243814347;185.36;24;0;0;0;0.00;NO;16.00; ;0;0;0044;BIOTECH;5.10;
001522;DIAGESIC 108MG/ML SUSP 120ML BIOTECH;0013;BIOTECH;7591243811728;168.57;26;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.65;
001523;FLUOXETINA 20MG X 14 CAPS BIOTECH;0013;BIOTECH;7591243818345;114.27;11;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.15;
001524;GINACOL 0.1% SOLUCION VAGINAL 135ML BIOTECH;0013;BIOTECH;7591243820355;91.57;18;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.53;
001525;ISOSPRAY 0.50%-0.03% COLUTORIO 30 ML BIOTECH;0013;BIOTECH;7591243826425;164.82;19;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.55;
001527;ISOSPRAY PLUS 0.15%-0.25% 180ML BIOTECH;0013;BIOTECH;7591243826494;143.01;15;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.96;
001528;FLENOX SOLUCION ORAL 15MG/5ML 120ML BIOTECH;0013;BIOTECH;7591243817782;91.57;4;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.53;
001530;FLEXURAT 500MG-400MG X 30 TAB BIOTECH;0013;BIOTECH;7591241817968;424.41;14;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;11.70;
001531;ERILON 0.1% DESONIDA CREMA 15G BIOTECH;0013;BIOTECH;7591243815801;146.51;22;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.05;
001532;AMOXICILINA 750MG  X 10 COMP SPEFAR;0004;SPEFAR;7590027001126;158.06;80;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;4.36;
001533;DEXAMETASONA 4MG X 10 COMP SPEFAR;0004;SPEFAR;7590027002642;78.29;102;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.16;
001534;AMLODIPINO 10MG X 20 COMP SPEFAR;0004;SPEFAR;7590027000686;83.78;133;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.31;
001536;BISOPROL+HIDROCLOROTIA 10MG-6.25MG X 2O COMP SPEFAR;0004;SPEFAR;7590027000891;95.60;157;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.64;
001537;SULTAMICILINA 250MG/5ML 60ML SPEFAR;0004;SPEFAR;7590027000921;197.56;106;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;5.44;
001538;HIDROCLOROTIAZIDA 25MG X 20 COMP SPEFAR;0004;SPEFAR;7590027002819;92.93;120;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.56;
001541;LORATADINA 10 MG X 10 COMP SPEFAR;0004;SPEFAR;7590027000662;60.39;242;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;1.67;
001542;QUETIAPINA 25MG X 30 COMP SPEFAR;0004;SPEFAR;7590027002673;99.61;231;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.75;
001543;QUETIAPINA 100MG X 30 COMP SPEFAR;0004;SPEFAR;7590027002666;205.01;143;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;5.65;
001544;RIVAROXABAN  10 MG X 30 TAB SPEFAR;0004;SPEFAR;7590027002727;99.60;3;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.75;
001545;CEFAZOLINA 1G I.M/I.V X 1 AMP VITALIS;0007;AMPOLLA;7707236121044;60.18;47;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;1.66;
001548;ACETAMINOFEN 650MG X 10 COMP SPEFAR;0004;SPEFAR;7590027001669;62.20;191;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;1.72;
001549;LORATADINA 1MG/ML JARABE 60ML SPEFAR;0004;SPEFAR;7590027000679;84.33;29;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.32;
001551;ALCACHOFA+CENTELLA ASIAT 175/175MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003738;156.77;17;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.46;
001552;ARTYPLANT 400MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003721;206.72;1;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;6.24;
001553;CARTILAGO TIBURON+ UÑA D GATO X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003783;180.88;2;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;5.46;
001554;GINSENG SIBERIANO 408MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003943;168.72;17;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.80;
001555;PIRA+GINKGO BILOBA 250/250MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710004094;173.40;9;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.79;
001558;CASCARA SAGRADA 430MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003790;160.73;2;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.44;
001563;RIÑOCARE 460MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710004148;206.72;5;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;6.24;
001572;HEPAPROTEC 500MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003998;198.01;12;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;5.47;
001573;COLONPLANT 400MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003851;192.97;14;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;5.49;
001574;CLORURO DE MAGNESIO 140ML SOLUCION HERBAPLANT;0005;JARABE;7592710002854;110.37;27;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;3.14;
001581;LEVOTIROXINA 50 MCG X 50 TAB EUTIROX MERCK;0003;COMERCIAL CAJA;7501298224930;233.45;1534;0;0;0;0.00;NO;     ; ;0;0;0096;MERCK;6.44;
001584;FLUCONAZOL 150MG X 2 CAPS CIIMED;0003;COMERCIAL CAJA;7896523208770;44.95;160;0;0;0;0.00;NO;     ; ;0;0;0113;CIMED;1.24;
001592;N-BULTI+DIPIRONA I.M/I.V CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236125868;445.87;22;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;12.30;
001593;N-BULTIB HIOSCINA I.M/I.V CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236123048;334.40;44;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;9.22;
001594;POLIMAIS INMUNIDADES C.D.E ZINC X 60 CAP;0003;COMERCIAL CAJA;7898633381961;86.28;1225;0;0;0;0.00;NO;     ; ;0;0;0147;NUTRIEX;2.38;
001595;FLUCONAZOL 150MG X 2 CAPS BRIXMEDIC;0003;COMERCIAL CAJA;8906130231005;29.00;70;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;0.80;
001598;FUROSEMIDA 40MG CAJA X 100 TAB X 10 BLIST LAND;0006;BLISTER;7598008000403;197.20;10;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;5.44;
001600;GLIMEPIRIDE 4MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008001523;11.96;55;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.33;
001601;TAMSULOSINA 0.4MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008002018;31.18;76;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.86;
001602;METFORMINA 500MG X 10 TAB  LAND;0006;BLISTER;7598008000540;15.59;129;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.43;
001603;AMITRIPTILINA 25MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008001301;20.66;145;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.57;
001607;CUBREBOTAS NO TEJIDO 16X40CM X 50 PARES VIP;0010;EQUIPOS MEDICOS;736372544360;103.68;16;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;2.86;
001609;SET DE INFUSION BURETA 150 PAQ X 5 UNIDS VIP;0010;EQUIPOS MEDICOS;0736372544179;233.09;5;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;6.43;
001610;ACICLOVIR CREMA TOPICA 5% 5GR KMPLUS;0008;CREMAS;6942189211324;43.14;102;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.19;
001611;CARBOCISTEINA 100MG/5ML PED X 100ML KMPLUS;0005;JARABE;6942189530227;64.89;24;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.79;
001612;CARBOCISTEINA 250MG/5ML SUSP 100ML KMPLUS;0005;JARABE;6942189530234;74.68;8;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.06;
001613;DIOSMINA 600MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;8906069872461;127.96;61;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;3.53;
001616;ACIDO ACETILSALICILICO 81MG X 30 TAB KMPLUS;0003;COMERCIAL CAJA;6942189530258;31.18;105;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.86;
001617;GENTAPLUS GENTAMICINA OFT 0.3%-10ML KMPLUS;0015;GOTAS;8904030802042;60.90;173;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.68;
001619;IRBESARTAN 150MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649326;66.70;76;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.84;
001620;DICLOFENAC SODICO 100MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;6942189304149;7.25;755;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.20;
001622;MOMETASONA CREMA 0.1% 30G KMPLUS;0008;CREMAS;0730170649111;77.58;1;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.14;
001624;NIMESULIDA 100MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649418;18.13;110;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.50;
001626;PREGABALINA 75MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649449;38.43;58;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.06;
001627;ATORVASTATINA 20MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649159;30.09;26;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.83;
001628;BISOPROLOL 10MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649180;29.36;30;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.81;
001629;BISOPROLOL 2.5MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649197;25.01;6;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.69;
001630;BISOPROLOL 5MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649203;23.93;26;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.66;
001631;TAMSULOSINA 0.4MG X 10 CAPS KMPLUS;0003;COMERCIAL CAJA;TAMSULKMPLUS;18.49;27;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.51;
001633;COMPLEJO B CAJA X 300 TAB X 30 BLIST LAPROF;0006;BLISTER;7703038050193;405.28;17;0;0;0;0.00;NO;     ; ;0;0;0007;LAPROFF;11.18;
001634;KETOROLACO 10MG CAJA X 100 TAB X 10 BLIST PORTUGAL;0006;BLISTER;7750215001868;286.01;1;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;7.89;
001635;VALSARTAN 160 MG X 20 CAPS SPEFAR;0003;COMERCIAL CAJA;7590027000990;192.51;363;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;5.29;
001636;CANDESARTAN 8MG X 30 COMP SPEFAR;0003;COMERCIAL CAJA;7590027002857;140.00;845;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;3.85;
001637;CIPROFLOXACINA 750MG X 6 COMP SPEFAR;0003;COMERCIAL CAJA;7590027001010;105.71;93;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.91;
001639;AGUJA ESPINAL 23G X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793000981;196.11;5;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;5.41;
001642;AGUJA ESPINAL 27G X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793001025;199.74;7;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;5.51;
001644;SONDA FOLEY DE SILICONE 2 VIAS 14FR X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793000295;793.15;1;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;21.88;
001646;IBUPROFEN SUSP PED 100MG/5ML 60ML SPEFAR;0005;JARABE;7590027000600;85.92;25;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.42;
001648;SONDA FOLEY DE SILICONE 2 VIAS 20FR X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793001841;793.15;4;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;21.88;
001649;SONDA FOLEY DE SILICONE 2 VIAS 22FR X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;0117596793002265;793.15;4;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;21.88;
001650;SONDA FOLEY DE SILICONE 3 VIAS 18FR X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793001865;891.39;8;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;24.59;
001651;SONDA FOLEY DE SILICONE 3 VIAS 20FR X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793001889;891.39;3;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;24.59;
001652;SONDA FOLEY DE SILICONE 3 VIAS 24FR X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793001919;891.39;3;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;24.59;
001653;SONDA FOLEY DE SILICONE 3 VIAS 22FR X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;0117596793002272;907.70;1;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;25.04;
001654;CATETER INTRAVENOSO 22G X 50 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793001186;794.24;14;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;21.91;
001655;FENOBARBITAL 100MG X 30 TAB DISTRILAB;0025;PSICOTROPICOS;7598252000624;304.50;33;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;8.40;
001658;BATA DE PACIENTE PAQ X 10 UNDS ECOMED;0021;EQUIPOS MEDICOS;7596793002152;388.75;4;0;0;0;0.00;NO;16.00; ;0;0;0148;ECOMED;10.72;
001660;GORRO CIRUJANO PAQ X 100 UNDS ECOMED;0010;EQUIPOS MEDICOS;7596793002138;354.06;4;0;0;0;0.00;NO;16.00; ;0;0;0148;ECOMED;9.77;
001662;COMPRESAS DE LAPAROTOMIA (PAQ DE 5UNDS) ECOMED;0010;EQUIPOS MEDICOS;7596793002855;133.40;72;0;0;0;0.00;NO;     ; ;0;0;0148;ECOMED;3.68;
001668;DISVENAL ANTIVARICOSOS 500MG X 30 CAPS DISTRILAB;0003;COMERCIAL CAJA;7598252000877;430.17;10;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;11.87;
001669;DEXTROMETORFANO 15MG/5ML 120ML DISTRILAB;0005;JARABE;7598252001041;102.01;16;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;2.81;
001670;DYGEFLAT PANCREA+SIMETI X 20 TAB DISTRILAB;0003;COMERCIAL CAJA;7598252000730;201.55;38;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;5.56;
001671;ACICLOVIR CREMA 5% 10G DISTRILAB;0008;CREMAS;7598252101345;144.25;48;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;3.98;
001674;DIANIDIP LERCANIDIPINA 10MG X 10 TAB DISTRILAB;0003;COMERCIAL CAJA;7598252000280;101.86;3;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;2.81;
001676;DICLORFAM CLORFENI 4MG X 20 TAB DISTRILAB;0003;COMERCIAL CAJA;7598252000181;50.75;32;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;1.40;
001679;DISOMEZ ESOMEPRAZOL 10MG X 20 SOBRE DISTRILAB;0005;JARABE;7598252000617;533.60;10;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;14.72;
001682;GENTAMICINA 0.3% 10ML GOTAS OFTA DISTRILAB;0015;GOTAS;7598252101390;107.29;43;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;2.96;
001683;HIDROCLOROTIAZIDA 12.5MG X 30 TAB DISTRILAB;0003;COMERCIAL CAJA;7598252101727;88.93;39;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;2.45;
001684;RIVAROXABAN 15MG X 30 TAB DISTRILAB;0003;COMERCIAL CAJA;7598252101703;284.20;38;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;7.84;
001685;RIVAROXABAN 20MG X 30 TAB DISTRILAB;0003;COMERCIAL CAJA;7598252101697;370.72;30;0;0;0;0.00;NO;     ; ;0;0;0088;DISTRILAB;10.23;
001688;AUGMEXICLA AMOX+CLAV 642.9MG/5ML 60ML UNIPHARMA;0005;JARABE;7598852001489;289.64;3;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;7.99;
001693;MONKUNI MONTELUKAS 10MG X 30 TAB UNIPHARMA;0003;COMERCIAL CAJA;7598852000918;180.89;3;0;0;0;0.00;NO;     ; ;0;0;0057;UNIPHARMA;4.99;
001694;RESFRYGRIP PLUS X 12 SOBRE 18G;0005;JARABE;7707019420708;414.34;22;0;0;0;0.00;NO;     ; ;0;0;0149;LABQUIFAR;11.43;
001707;NEUMOTIDE 125/25 (FLUTI+SALME) 120 DOSIS ELEA;0023;INHALADOR;7791848257024;336.76;1;0;0;0;0.00;NO;     ; ;0;0;0014;FAHD;9.29;
001710;ACIDO TRANEXAMICO 500MG/5ML I.V CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236129217;553.17;6;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;15.26;
001711;AMIKACINA 500MG/2ML I.M/I,V CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236124786;387.51;38;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;10.69;
001712;AMIODARONA 150MG/3ML I.V X 1 AMP BIOSANO;0007;AMPOLLA;7800061025102;32.26;19;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;0.89;
001714;ERGOMETRINA 0.2MG/ML I.V/I.M X 1 AMP BIOSANO;0007;AMPOLLA;7800061180108;22.84;261;0;0;0;0.00;NO;     ; ;0;0;0022;BIOSANO;0.63;
001715;CARVEDILOL 6.25MG X 20 TAB KIMICEG;0003;COMERCIAL CAJA;7592616576619;92.11;288;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.54;
001716;CLOTRIMAZOL 1% CREMA TOPICO 20G KIMICEG;0008;CREMAS;7592616110011;90.57;57;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;2.51;
001717;METRONIDAZOL 250MG/5ML 120ML SUSP KIMICEG;0005;JARABE;7592616383019;153.26;29;0;0;0;0.00;NO;     ; ;0;0;0002;KIMICEG;4.23;
001721;DIACEREINA 50MG X 30 CAPS ANGELUS;0003;COMERCIAL CAJA;7598176000533;252.30;4;0;0;0;0.00;NO;     ; ;0;0;0049;ANGELUS;6.96;
001723;VEMANTIN 25MG EMPAGLIFLOZINA 25MG X 30 ANGELUS;0003;COMERCIAL CAJA;7598176000847;605.74;1;0;0;0;0.00;NO;     ; ;0;0;0049;ANGELUS;16.71;
001726;ALOPURINOL 300MG X 30 TAB FARMAMED;0003;COMERCIAL CAJA;8906005117656;54.38;7;0;0;0;0.00;NO;     ; ;0;0;0015;FARMAMED;1.50;
001727;CIPROFLOXACINA 500MG X 10 TAB FARMAMED;0003;COMERCIAL CAJA;8906005118387;45.31;60;0;0;0;0.00;NO;     ; ;0;0;0015;FARMAMED;1.25;
001728;FEXOFENADINA 180MG X 10 TAB EVERMED;0003;COMERCIAL CAJA;8906005118257;51.11;7;0;0;0;0.00;NO;     ; ;0;0;0003;EVERMED;1.41;
001729;FINASTERIDE 1MG X 10 TAB EVERMED;0003;COMERCIAL CAJA;8906005118271;31.54;8;0;0;0;0.00;NO;     ; ;0;0;0003;EVERMED;0.87;
001731;LORATADINA 10MG X 10 TAB FARMAMED;0003;COMERCIAL CAJA;8906082150669;20.66;50;0;0;0;0.00;NO;     ; ;0;0;0015;FARMAMED;0.57;
001732;KETOROLACO TROME 30MG/ML I,M/I,V CAJA X 10 AMP JL;0007;AMPOLLA;7598650000400;191.76;7;0;0;0;0.00;NO;     ; ;0;0;0010;JL;5.29;
001734;ATROPRA ATROPINA 1MG/ML I.V/I.M X 10 AMP ADN;0007;AMPOLLA;8906112611474;94.61;4;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;2.61;
001737;SONDA NELATON FR 12 VALEMEDIC;0010;EQUIPOS MEDICOS;6971077610406;8.70;30;0;0;0;0.00;NO;     ; ;0;0;0145;VALEMEDIC;0.24;
001738;SONDA NELATON FR 16 VALEMEDIC;0010;EQUIPOS MEDICOS;06971077610406;8.70;39;0;0;0;0.00;NO;     ; ;0;0;0145;VALEMEDIC;0.24;
001743;MASCARILLA DE NEBULIZAR PED VALEMEDIC;0021;EQUIPOS MEDICOS;6971077612349;40.96;138;0;0;0;0.00;NO;     ; ;0;0;0145;VALEMEDIC;1.13;
001744;JERINGA 0.3CC T/NARANJA X 100 UND VALEMEDIC;0021;EQUIPOS MEDICOS;6971077610147;304.86;18;0;0;0;0.00;NO;     ; ;0;0;0145;VALEMEDIC;8.41;
001745;AGUA OXIGENADA 3% 950CC ALNA;0010;EQUIPOS MEDICOS;7593255000121;88.45;36;0;0;0;0.00;NO;     ; ;0;0;0025;ALNA;2.44;
001750;AMLODIPINA 5MG X10 TAB ADN;0003;COMERCIAL CAJA;8906112611405;6.53;18;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;0.18;
001751;DICLOHEM 50MG X 10 TAB ADN;0003;COMERCIAL CAJA;8906112610507;13.41;245;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;0.37;
001752;BIOCUZOL BETA+NEOM+CLOTR 20GR CREMA BIOVENEZUELA;0008;CREMAS;18904030979918;61.26;15;0;0;0;0.00;NO;     ; ;0;0;0017;BIOVENEZUELA;1.69;
001761;LAXALIX BISACODILO L R 5MG CAJA X 100TAB X 10 BLIST PORTUGAL;0006;BLISTER;7750215022184;558.98;60;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;15.42;
001762;FLUIMEXINA 600MG ACETILCISTEINA X 10 SOBRES PORTUGAL;0003;COMERCIAL CAJA;7750215029374;367.58;9;0;0;0;0.00;NO;     ; ;0;0;0034;PORTUGAL;10.14;
001763;CLINDAMIC+KETOCON 100/400MG X 5 OVU VAG TIARES;0008;CREMAS;8904187881303;191.76;22;0;0;0;0.00;NO;     ; ;0;0;0039;TIARES;5.29;
001765;TOFEDOL ETOFENAMATO 1G/2ML HUMA;0007;AMPOLLA;7707288825242;141.01;74;0;0;0;0.00;NO;     ; ;0;0;0078;HUMA;3.89;
001766;AMOXICILINA 500MG CAJA X 50CAPS X 5 BLIST COLMED;0006;BLISTER;7703153039745;220.04;215;0;0;0;0.00;NO;     ; ;0;0;0062;COLMED;6.07;
001767;AMLOTAN (AMLODIPINA) 5MG X 30 TAB ZORIAK;0003;COMERCIAL CAJA;8903489001761;54.38;42;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;1.50;
001769;BETHINA (BETAHISTINA) 16MG X 30 TAB ZORIAK;0003;COMERCIAL CAJA;7599112000143;188.86;34;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;5.21;
001770;CEFIXTAN (CEFIXIMA) 100MG X 60 ML PED ZORIAK;0005;JARABE;7599112000204;188.86;26;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;5.21;
001773;CLOPTAN (CLOPIDOGREL) 75MG X 30 TAB ZORIAK;0003;COMERCIAL CAJA;7599112000013;112.74;46;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;3.11;
001778;ENATAN (ENALAPRIL) 10 MG X 30 TAB ZORIAK;0003;COMERCIAL CAJA;8903489000177;70.33;42;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;1.94;
001779;ESOGASTAN (ESOMEPRAZOL) 40MG X 30TAB ZORIAK;0003;COMERCIAL CAJA;8906104081056;109.11;26;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;3.01;
001780;METGLUTAN (METFORMINA) 500MG X 30TAB ZORIAK;0003;COMERCIAL CAJA;8903489000276;66.34;48;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;1.83;
001781;PREGATAN (PREGABALINA) 75 MG X 30 TAB ZORIAK;0003;COMERCIAL CAJA;7599112000099;175.09;6;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;4.83;
001784;TAMSUPROS (TAMSULOSINA) 0.4MG X 30 TAB ZORIAK;0003;COMERCIAL CAJA;7599112000105;157.33;5;0;0;0;0.00;NO;     ; ;0;0;0152;ZORIAK;4.34;
001788;OMEPRAZOL 20MG X 15 CAPS ARTE MEDICO;0003;COMERCIAL CAJA;731946648512;26.46;372;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;0.73;
001789;PREDNISONA 15MG/5ML X 100ML ARTE MEDICO;0005;JARABE;8904178921858;144.64;78;0;0;0;0.00;NO;     ; ;0;0;0032;ARTE MEDICO;3.99;
001795;MIPAX (PRAMIPEXOL) 1MG X 30 TAB SNC PHARMA;0003;COMERCIAL CAJA;7597767000822;278.03;15;0;0;0;0.00;NO;     ; ;0;0;0065;SNC PHARMA;7.69;
