codigo;codbarras;descrip;exisMerida;exisCaracas;exisOriente;marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
1171;7750215029374;FLUIMEXINA (ACETILCISTEINA) 600MG X10 SOB POR;142;103;23;PORTUGAL;421.89;421.89;MEDICAMENTOS;2025-07-25;N-ACETILCISTEINA;0.00;0.00;0.000;0.000
818346;7591243818345;FLUOXETINA 20 MG CAPSULAS EST 14 CAPS BIOTECH;435;246;0;BIOTECH;115.13;115.13;MEDICAMENTOS;2025-11-25;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
31661;7703712031661;FLUOXETINA 20 MG TAB QUALITYMED;23;90;152;COASPHARMA;51.33;51.33;MEDICAMENTOS;2025-06-25;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
504892;7501384504892;FLUOXETINA 20 MG X 14 TAB PSICOFARMA;74;0;0;PSICOFARMA;46.74;46.74;MEDICAMENTOS;2025-08-25;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
759151;7598176000151;FLUOXETINA 20 MG X 30 TAB ANGELUS;0;17;9;ANGELUS;101.02;101.02;MEDICAMENTOS;NULL;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
1121970;7730698013442;FLUTIXAIR 125-25MCG/DOSISX120ML AERO INH;10;57;0;KLINOS;1038.44;1038.44;MEDICAMENTOS;2025-06-25;FLUTICASONA -SALMETEROL ();0.00;0.00;0.000;0.000
1121098;7730698013459;FLUTIXAIR 250-25MCG/DOSISX120ML AERO INH;94;28;0;ROWE;1148.09;1148.09;MEDICAMENTOS;2025-05-25;FLUTICASONA -SALMETEROL ();0.00;0.00;0.000;0.000
11116;7591585111166;FLUVIRIN JBE X 120ML GENVEN;1116;926;377;GENVEN;198.40;198.40;MEDICAMENTOS;2025-11-25;HEDERA HELIX;0.00;0.00;0.000;0.000
05344;7592806133639;FOLIFER B-12 X 30 TAB RONAVA;148;98;39;RONAVA;227.04;213.42;MEDICAMENTOS;2026-11-25;ACIDO FOLICO -HIERRO-VIT B12;1.00;6.00;0.000;0.000
51984;7591585519849;FOMENE 2,5 MG X 28 COMP LETI;75;75;9;LETI;468.50;468.50;MEDICAMENTOS;2026-11-25;TIBOLONA (2,5 mg);0.00;0.00;0.000;0.000
00009;7592946000051;FORTSAN CAP X 90 (ENERGIZANTE) ARCO IRIS;23;44;24;ARCO IRIS;336.46;302.81;PATENTADOS NATURALES;2025-11-25;LEVADURA DE CERVEZA-JENGIBRE-ROMERO-TOMILLO;1.00;10.00;0.000;0.000
72359;7592349723595;FOSFOLIT 21,6-8,1G/45 ML SOL ORAL X 45ML G.C;99;144;64;G.C;407.43;407.43;MEDICAMENTOS;2025-09-25;FOSFATO DE SODIO MONOBASICO -FOSFATO DE SODIO DIBASICO;0.00;0.00;0.000;0.000
89684;7592946012719;FRAILEJON COMPUESTO JBE. 120ML ARCO IRIS;9;0;0;ARCO IRIS;133.97;120.57;PATENTADOS NATURALES;2024-09-25;ESPELETIA-MENTHA;1.00;10.00;0.000;0.000
41593;7596139000040;FRAILEJON JARABE NATURAL 120ML SOMA;13;2;5;SOMA;87.27;82.91;PATENTADOS NATURALES;2026-01-25;MIEL+ FRAILEJON;1.00;5.00;0.000;0.000
500012;7592228500019;FRICSOL ROLL ON GEL 90 GR FARMA;39;5;6;FARMA;144.48;144.48;MEDICAMENTOS;2025-05-25;;0.00;0.00;0.000;0.000
50000946;7591061640012;FRIENDS JABON LÍQUIDO INTIMO 240 CC PHARSANA;0;0;16;FRIENDS;128.86;128.86;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
50000554;7591353701391;FRIENDS PD MANZANILLA (12X40) PHARSANA;0;4;11;FRIENDS;64.38;64.38;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
701490;7591353701490;FRIENDS PD REGULAR  S/P (12X40) PHARSANA;0;8;0;FRIENDS;77.08;77.08;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
50000978;7591353701711;FRIENDS TS NOCTURNA SIN ALAS (12x10) PHARSANA;0;0;64;FRIENDS;58.64;58.64;MISCELANEOS;2025-07-25;;0.00;0.00;0.000;0.000
985537;7593090001413;FRONT 2 OVUL VAG X7(CLINDAMICINA-KETOCONAZOL);1;0;0;FC PHARMA;314.56;314.56;MEDICAMENTOS;2025-08-25;KETOCONAZOL-CLINDAMICINA;0.00;0.00;0.000;0.000
5901002;7591519002683;FRUTACID 500MG X 60 TAB MAST. SABORES SURT. C;60;54;56;CALOX;439.41;439.41;MEDICAMENTOS;2025-11-25;CARBONATO DE CALCIO;0.00;0.00;0.000;0.000
586932;7591585117182;FULBARYL 160MCG-4.5MCG  X 60 CAP LETI;16;32;17;LETI;808.93;808.93;MEDICAMENTOS;2025-06-25;BUDESONIDA ;0.00;0.00;0.000;0.000
11313;7591585113139;FULGRAM 600MG-42,9/5ML PPS X 60ML LETI;333;481;153;LETI;602.26;602.26;MEDICAMENTOS;2025-10-25;AMOXICILINA -ACIDO CLAVULANICO ;0.00;0.00;0.000;0.000
25893;7591585213198;FULGRAM 875MG/125MG X 16 COMP REC GENVEN;372;195;102;GENVEN;749.86;749.86;MEDICAMENTOS;2025-10-25;AMOXICILINA -ACIDO CLAVULANICO ;0.00;0.00;0.000;0.000
82014;7592803002310;FUNGOSIN 100 MG CAP X 14 DOLLDER;30;26;70;DOLLDER;254.13;254.13;MEDICAMENTOS;2025-11-25;ITRACONAZOL ;0.00;0.00;0.000;0.000
82015;7592803002327;FUNGOSIN 100 MG CAP X 28 DOLLDER;44;39;45;DOLLDER;399.90;399.90;MEDICAMENTOS;2025-11-25;ITRACONAZOL ;0.00;0.00;0.000;0.000
81043;7592803000521;FUNGOSIN 100 MG X 6 CAP  DOLLDER;50;81;100;DOLLDER;126.42;126.42;MEDICAMENTOS;2025-09-25;ITRACONAZOL ;0.00;0.00;0.000;0.000
65412;7592601300953;FUROSEMIDA 20 MG X 12 TAB MEYER;1085;589;359;MEYER;132.52;132.52;MEDICAMENTOS;2026-11-25;FUROSEMIDA ;0.00;0.00;0.000;0.000
200822;7598252000822;FUROSEMIDA 20MG/2ML X 3 AMP DISTRILAB;61;0;0;DISTRILAB;38.91;38.91;INYECTABLES;2025-12-25;FUROSEMIDA ;0.00;0.00;0.000;0.000
211300;6942189211300;FUROSEMIDA 40MG X 10 TAB KMPLUS;577;611;147;KMPLUS;13.87;13.87;MEDICAMENTOS;2025-06-25;FUROSEMIDA ;0.00;0.00;0.000;0.000
01019;7594001100126;FUROSEMIDA TABS 40 MG X 12 PLUSANDEX;0;34;0;PLUSANDEX;59.34;59.34;MEDICAMENTOS;NULL;FUROSEMIDA ;0.00;0.00;0.000;0.000
56288;7592601301059;FUROSEMIDA TABS 40 MG X 24 MEYER;628;1057;233;MEYER;216.56;216.56;MEDICAMENTOS;2024-11-25;FUROSEMIDA ;0.00;0.00;0.000;0.000
10657;8904330300224;GABAPENTINA 300MG X 100 TABLETAS JMW;2;12;9;JMW;287.30;287.30;MEDICAMENTOS;2024-06-25;GABAPENTIN ;0.00;0.00;0.000;0.000
756243;756029628243;GABAPENTINA 300MG X 14 TAB LATTAN;283;134;0;LATTAN;173.37;173.37;MEDICAMENTOS;2024-12-25;GABAPENTIN ;0.00;0.00;0.000;0.000
759070;7598176000076;GABAPENTINA 300MG X 30 TAB ANGELUS;0;56;19;ANGELUS;137.51;137.51;MEDICAMENTOS;NULL;GABAPENTIN ;0.00;0.00;0.000;0.000
00136;7592806133172;GABOX 200 MG X 20 COMP RONAVA;106;7;32;RONAVA;127.71;121.32;MEDICAMENTOS;2026-01-25;CARBAMAZEPINA;1.00;5.00;0.000;0.000
11080;7591585110800;GALBY 35MCG-2MG X 21 COMP REC LETI;52;61;19;LETI;293.58;293.58;MEDICAMENTOS;2025-08-25;ETINILESTRADIOL - ACETATO DE CIPROTERONA (0.035MG - 2MG);0.00;0.00;0.000;0.000
21225;7591196006325;GAMPRESS SOL OFTALMICA 3 ML OFTALMI;177;80;40;OFTALMI;475.81;475.81;MEDICAMENTOS;2024-11-25;BIMATOPROST + TIMOLOL;0.00;0.00;0.000;0.000
10997;7591196000255;GARABET SOL OFTALMICA 5ML OFTALMI;105;89;15;OFTALMI;330.34;330.34;MEDICAMENTOS;2026-02-25;BETAMETASONA -GENTAMICINA;0.00;0.00;0.000;0.000
77079;733739017901;GARLIC OIL X 100 TAB NOW;0;15;2;NOW;217.34;217.34;MEDICAMENTOS;NULL;ACEITE DE AJO;0.00;0.00;0.000;0.000
500002;7595492000056;GASA CLINICA 120 CM X UNIDAD EBEN;37;22;22;EBEN;53.75;53.75;DESCARTABLES;2028-03-25;;0.00;0.00;0.000;0.000
500004;7595492000070;GASA CLINICA ECONOMICA 1,20 CM X UNIDAD EBEN;230;0;0;EBEN;43.33;43.33;DESCARTABLES;2029-02-25;;0.00;0.00;0.000;0.000
500005;7595492000087;GASA CLINICA ECONOMICA 2,40 CM X UNIDAD EBEN;231;81;2;EBEN;47.50;47.50;DESCARTABLES;2028-03-25;;0.00;0.00;0.000;0.000
10081;7597467000450;GASA ESTERIL 3X3 SOBRE X2 CAJA X 50 SOBRES PL;79;151;52;PLUSMEDIC;291.23;291.23;MISCELANEOS;2025-04-25;;0.00;0.00;0.000;0.000
7832;7802600305072;GASA ESTERIL 3X3 X 25 SOBRES X 2 UNID. ITN;196;149;73;ITN;145.45;145.45;DESCARTABLES;2028-04-25;;0.00;0.00;0.000;0.000
2020072001-1;7597467000436;GASA ESTERIL 4X4 SOBRE X2UND CAJA X 50 PLUSME;281;215;73;PLUSMEDIC;462.49;462.49;DESCARTABLES;2027-03-25;;0.00;0.00;0.000;0.000
7833;7802600305089;GASA ESTERIL 4X4 X 25 SOBRES X 2 UNID. ITN;0;1;1;ITN;158.67;158.67;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
500001;7595492000049;GASA PRACTICA 60 CM X UNIDAD EBEN;42;40;24;EBEN;41.25;41.25;DESCARTABLES;2028-03-25;;0.00;0.00;0.000;0.000
500003;7595492000063;GASA SUPER CLINICA 2,40 CM X UNIDAD EBEN;40;34;12;EBEN;71.25;71.25;DESCARTABLES;2028-03-25;;0.00;0.00;0.000;0.000
6999;7703712014541;GASTROFULL DOBLE ACCIÓN STICK PACK X 10ML QUA;15;46;0;MEDICBRAND;777.88;777.88;MEDICAMENTOS;2025-09-25;ALGINATO+BICARBONATO+CARBONATO;0.00;0.00;0.000;0.000
759809-1;7591616001978;GEL ANTIBACTERIAL 1000ML C/VALVULA BIOFARCO;0;73;0;BIOFARCO;238.91;238.91;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
759621;7596211000128;GEL DE LIMPIEZA INTIMA 250 ML ZOAH;41;96;66;ZOAH;177.18;177.18;MISCELANEOS;2026-10-25;HIDRA B;0.00;0.00;0.000;0.000
96210;7596211000210;GEL DUCHA SYNDET 400 ML ZOAH;42;40;22;ZOAH;251.29;251.29;MISCELANEOS;2026-12-25;HIDRA B;0.00;0.00;0.000;0.000
450681;7596211001064;GEL EXFOLIANTE FACIAL PROFUNDO ZOAH;40;77;48;ZOAH;141.85;141.85;MISCELANEOS;2025-11-25;MIEL, EXTRACTO DE LEVADURA, NIACINAMIDE;0.00;0.00;0.000;0.000
475361;7596211001149;GEL LIMPIADOR FACIAL ZOAH;71;33;49;ZOAH;196.80;196.80;MISCELANEOS;2026-12-25;MIEL, EXTRACTO DE LEVADURA, NIACINAMIDE;0.00;0.00;0.000;0.000
808526;7591808526210;GEL LIMPIADOR PIEL SENSIBLE 223ML VITA;0;0;12;VITA C.A.;233.77;233.77;MISCELANEOS;NULL;ACIDO SALICILICO ;0.00;0.00;0.000;0.000
750062;7502214986062;GEL LUBRICANTE FRESA X 100ML PRUDENCE;241;161;177;KAREX INDUSTRIES SDN BHD;312.01;312.01;MISCELANEOS;2024-12-25;;0.00;0.00;0.000;0.000
750055;7502214986055;GEL LUBRICANTE MENTA X 100ML PRUDENCE;66;58;148;KAREX INDUSTRIES SDN BHD;312.01;312.01;MISCELANEOS;2024-12-25;;0.00;0.00;0.000;0.000
750031;7502214986031;GEL LUBRICANTE NATURAL X 100ML PRUDENCE;254;167;177;KAREX INDUSTRIES SDN BHD;296.03;296.03;MISCELANEOS;2024-12-25;;0.00;0.00;0.000;0.000
30141039;7598981001039;GEMFIBROZILO 600 MG X 20 TAB;412;483;228;ZENITH HEALTH;288.78;288.78;MEDICAMENTOS;2025-09-25;GEMFIBROZIL (600 mg);0.00;0.00;0.000;0.000
750221-1;7750215002698;GEMFIBROZILO 600MG X 100 TABS PORTUGAL;0;14;18;PORTUGAL;1078.02;1078.02;MEDICAMENTOS;NULL;GEMFIBROZIL ;0.00;0.00;0.000;0.000
11172;7591585111722;GENESA 20 3MG-20MCG X 28 CR LETI;15;47;5;LETI;440.09;440.09;MEDICAMENTOS;2025-06-25;DROSPIRENONA -ETINILESTRADIOL;0.00;0.00;0.000;0.000
11659;7591585116598;GENESA 3MG-30MCG X 21 CR;240;143;79;LETI;415.52;415.52;MEDICAMENTOS;2025-04-25;DROSPIRENONA -ETINILESTRADIOL;0.00;0.00;0.000;0.000
121004;7598176000793;GENFLAX (BACILLUS CLAUSII) 5ML X 10 AMP ANGEL;64;0;0;ANGELUS;364.36;364.36;MEDICAMENTOS;2025-01-25;BACILOS CLAUSII;0.00;0.00;0.000;0.000
21018;7591585210180;GENLET 200MG X 10 CR LETI;48;48;24;LETI;94.56;94.56;MEDICAMENTOS;2026-01-25;FLAVOXATO;0.00;0.00;0.000;0.000
11018;7591585110183;GENLET 200MG X 20 CR LETI;75;170;69;LETI;159.67;159.67;MEDICAMENTOS;2025-03-25;FLAVOXATO;0.00;0.00;0.000;0.000
140398;7592454146807;GENTAMICINA 0,1% CRE X 15 GR  LA SANTE;0;2;0;LA SANTE;121.56;121.56;MEDICAMENTOS;NULL;GENTAMICINA;0.00;0.00;0.000;0.000
29566;7591585270757;GENTAMICINA 80/2ML X 1 AMP LETI;0;0;4;LETI;103.37;103.37;INYECTABLES;NULL;GENTAMICINA;0.00;0.00;0.000;0.000
057584;6921875010915;GENTAMICINA AMP 80MG/2ML X 10 KMPLUS;155;73;293;KMPLUS;115.38;115.38;INYECTABLES;2025-07-25;GENTAMICINA;0.00;0.00;0.000;0.000
210355;7598252101390;GENTAMICINA OFT 0.3%/10ML DISTRILAB;0;70;20;DISTRILAB;104.06;104.06;MEDICAMENTOS;NULL;GENTAMICINA;0.00;0.00;0.000;0.000
83232;7591196002136;GENTAMICINA SOL OFTALMICA 5ML OFTALMI;136;60;36;OFTALMI;303.19;303.19;MEDICAMENTOS;2025-06-25;GENTAMICINA;0.00;0.00;0.000;0.000
304293;6942189304293;GENTAMICINA UNG  OFT 0.3% X 5G KMPLUS;0;13;90;KMPLUS;49.37;49.37;MEDICAMENTOS;NULL;GENTAMICINA;0.00;0.00;0.000;0.000
12121270;7501058640505;GERBER S/AZUCAR COLADO MANZANA 113G X1 NESTLE;20;0;0;NESTLE;32.80;32.80;ALIMENTOS;2025-11-25;;0.00;0.00;0.000;0.000
12395887;7501058640758;GERBER S/AZÚCAR PURE DE PERA 113G X 1 NESTLE;20;24;0;NESTLE;32.80;32.80;ALIMENTOS;2025-01-25;;0.00;0.00;0.000;0.000
12395334;;GERBER S/AZÚCAR PURE MANZANA 113G X 1 NESTLE;0;24;0;NESTLE;34.34;34.34;ALIMENTOS;NULL;;0.00;0.00;0.000;0.000
890665;8904250520665;GESTASYN 100 PROGESTERONA 100 MG X 10 TAB TIA;61;32;104;SYNOKEN PHARMACEUTICALS LTD;233.24;233.24;MEDICAMENTOS;2025-06-25;PROGESTERONA (1%);0.00;0.00;0.000;0.000
890771;8904250520771;GESTASYN 200 PROGESTERONA 200 MG X 10 TAB TIA;21;294;86;SYNOKEN PHARMACEUTICALS LTD;280.84;280.84;MEDICAMENTOS;2026-09-25;PROGESTERONA (1%);0.00;0.00;0.000;0.000
41249;7591243820355;GINACOL 0.1% SOL USO VAG FCO.135ML  BIOTECH;165;24;20;BIOTECH;109.65;109.65;MEDICAMENTOS;2026-06-25;BENCIDAMINA ;0.00;0.00;0.000;0.000
654020;7596654000020;GINESAL SOLUCION VAGINAL X 130ML AVPHARMA;19;0;6;AVPHARMA;126.28;126.28;MEDICAMENTOS;2025-10-25;ACIDO ACETICO ;0.00;0.00;0.000;0.000
00246;7592946005988;GINKGO BILOBA 300MG X 60 CAPS ARCO IRIS;85;42;0;ARCO IRIS;320.29;288.26;PATENTADOS NATURALES;2025-09-25;GINKGO BILOBA;1.00;10.00;0.000;0.000
72557;733739103062;GINKGO BILOBA 60MG X 60 CAP NOW;0;7;4;NOW;362.23;362.23;MEDICAMENTOS;NULL;GINKGO BILOBA;0.00;0.00;0.000;0.000
14731;7597134002152;GINKGO BILOBA X 70 CAP LA ABEJITA;95;14;2;LA ABEJITA;236.76;236.76;PATENTADOS NATURALES;2024-12-25;GINKGO BILOBA;0.00;0.00;0.000;0.000
0058;7592946006022;GINSENG 300MG X 60 CAP  ARCO IRIS;23;17;7;ARCO IRIS;336.46;302.81;PATENTADOS NATURALES;2025-02-25;GINSEN;1.00;10.00;0.000;0.000
36226;7795368001679;GLAUCOTENSIL T SOL.OFT. X 5 ML MEGALABS;191;40;547;POEN;412.80;412.80;MEDICAMENTOS;2024-11-25;DORZOLAMIDA -TIMOLOL (2% - 0,5%);0.00;0.00;0.000;0.000
00050;7592349923957;GLICERINA 2,88G SUPOS. ADULTO. X 6 G.C;0;2;93;G.C;180.99;180.99;MEDICAMENTOS;NULL;GLICERINA ;0.00;0.00;0.000;0.000
25963;7599028000077;GLICERINA 30 CC LYA;710;405;106;LYA;54.02;54.02;PATENTADOS NATURALES;2026-11-25;GLICERINA ;0.00;0.00;0.000;0.000
34293;7596139000125;GLICERINA 30ML SOMA;954;130;364;SOMA;56.59;53.76;PATENTADOS NATURALES;2025-06-25;GLICERINA ;1.00;5.00;0.000;0.000
33334-1;7591616000667;GLICERINA USP 30ML BIOFARCO;0;98;44;BIOFARCO;62.43;62.43;PATENTADOS NATURALES;NULL;GLICERINA ;0.00;0.00;0.000;0.000
96582;7591955002469;GLIDAN 80MG X 20 TAB ROEMMERS;376;307;128;ROEMMERS;245.10;245.10;MEDICAMENTOS;2026-05-25;GLICLAZIDA ;0.00;0.00;0.000;0.000
31101;7707355053936;GLIFORMIN TAB 850 MG X 30 MEYER;72;52;94;MEYER;288.79;288.79;MEDICAMENTOS;2025-01-25;METFORMINA ;0.00;0.00;0.000;0.000
759113;7598176000113;GLIMEPIRIDA 2 MG X 30 TAB  ANGELUS;121;40;24;ANGELUS;95.20;95.20;MEDICAMENTOS;2025-07-25;GLIMEPIRIDA;0.00;0.00;0.000;0.000
1062743;18906047595617;GLIMEPIRIDE 2 MG X 100  TABLETAS   JMW;280;365;12;JMW;150.26;150.26;MEDICAMENTOS;2024-12-25;GLIMEPIRIDA (2 mg);0.00;0.00;0.000;0.000
140403;7703763165117;GLIMEPIRIDE 2MG X 30 TAB LA SANTE;0;1;0;LA SANTE;164.04;164.04;MEDICAMENTOS;NULL;GLIMEPIRIDA;0.00;0.00;0.000;0.000
140404;7703763165063;GLIMEPIRIDE 4 MG  X 16  TABLETAS  LA SANTE;0;3;0;LA SANTE;134.30;134.30;MEDICAMENTOS;NULL;GLIMEPIRIDA;0.00;0.00;0.000;0.000
1062744;18906047595624;GLIMEPIRIDE 4 MG X 100 TABLETAS   JMW;0;41;0;JMW;208.95;208.95;MEDICAMENTOS;NULL;GLIMEPIRIDA (4 mg);0.00;0.00;0.000;0.000
54033;8904210707457;GLIMEPIRIDE 4MG X 30 TAB BIOMERCY;0;0;14;BIOMERCY;87.18;87.18;MEDICAMENTOS;NULL;GLIMEPIRIDA (4 mg);0.00;0.00;0.000;0.000
140410;7703763165025;GLIMERID 4 MG TAB X 30 PHARMETIQUE;58;76;58;PHARMETIQUE;248.61;248.61;MEDICAMENTOS;2026-10-25;GLIMEPIRIDA;0.00;0.00;0.000;0.000
147109;7591651001476;GLIPTIN-M 50MG/500MG X 10 COMP;55;170;0;ZUOZ;180.42;180.42;MEDICAMENTOS;2024-05-25;SITAGLIPTINA-METFORMINA ;0.00;0.00;0.000;0.000
260423;7591651001469;GLUCOFRED 80MG X 10 TAB ZUOZ;54;0;88;ZUOZ;61.45;61.45;MEDICAMENTOS;2024-12-25;GLICLAZIDA ;0.00;0.00;0.000;0.000
751674;7591651001674;GLUCOFRED 80MG X 30 TAB ZUOZ;0;84;0;ZUOZ;193.42;193.42;MEDICAMENTOS;NULL;GLICLAZIDA ;0.00;0.00;0.000;0.000
00316;7594000850428;GLUCONATO FERROS 50MG/15ML PED 120 BIOQUIMICA;31;41;51;BIOQUIMICA;90.30;90.30;MEDICAMENTOS;2025-08-25;GLUCONATO FERROSO ();0.00;0.00;0.000;0.000
06500;7592946169758;GLUCOSAMINA 500MG X 60 CAP ARCO IRIS;36;36;36;ARCO IRIS;340.74;306.67;PATENTADOS NATURALES;2025-10-25;GLUCOSAMINA;1.00;10.00;0.000;0.000
22804;787790468653;GLUCOSAMINA SUPLEMENT X 90 CAP ETERNAL;39;69;24;ETERNAL;343.78;343.78;MEDICAMENTOS;2025-05-25;GLUCOSAMINA;0.00;0.00;0.000;0.000
146032;7703763968718;GLUCOSAMINA+CONDROITINA 1500/1200MG LA SANTE;62;56;2;LA SANTE;394.27;394.27;MEDICAMENTOS;2025-09-25;GLUCOSAMINA+CONDROITIN;0.00;0.00;0.000;0.000
71025;7597134001025;GLUCOSAMINA+CONDROITINA X 70 CAP ABEJITA;58;0;0;LA ABEJITA;307.84;307.84;MEDICAMENTOS;2026-01-25;GLUCOSAMINA+CONDROITIN;0.00;0.00;0.000;0.000
902782;733739032782;GLUCOSAMINE & MSM NOW 60 VEG CAPS NOW;3;10;7;NOW;553.41;553.41;MEDICAMENTOS;2026-04-25;GLUCOSAMINE+METILSULFONILMETANO+SULFATO DE CONDROITIN ;0.00;0.00;0.000;0.000
10826;787790474753;GLUCOSAMINE CHONDROITIN X 90 CAP PHARMACORP;75;134;18;PHARMACORP;329.21;312.75;MEDICAMENTOS;2026-11-25;GLUCOSAMINA+CONDROITIN+ACIDO HIALURONICO+COLAGENO+METILSULFONILMETANO;6.00;5.00;0.000;0.000
20501;7592806136029;GLUCOZIM 500 MG X 20 TAB RONAVA;4;0;26;RONAVA;113.52;73.79;MEDICAMENTOS;2025-10-25;METFORMINA ;1.00;35.00;0.000;0.000
20502;75928061360673;GLUCOZIM 500 MG X 30 TAB RONAVA;0;80;12;RONAVA;206.40;206.40;MEDICAMENTOS;NULL;METFORMINA ;0.00;0.00;0.000;0.000
140415;7703763200627;GLUSTAR 20 MG TAB REC  X 14 PHARMETIQUE;67;162;94;PHARMETIQUE;124.12;124.12;MEDICAMENTOS;2025-04-25;ATORVASTATINA ;0.00;0.00;0.000;0.000
685959;685239846959;GLUTAMINA 500MG 30 CAPS NATURISTIK;0;15;0;NATURISTIK;264.45;264.45;PATENTADOS NATURALES;NULL;AMINOACIDOS;0.00;0.00;0.000;0.000
685942;685239846942;GLUTAMINA 500MG 60 CAPS NATURISTIK;13;119;5;NATURISTIK;370.23;370.23;PATENTADOS NATURALES;2025-04-25;AMINOACIDOS;0.00;0.00;0.000;0.000
11104;612197711104;GLUTAPAK - 10  15 GR MEGALABS;19;234;0;VICTUS;200.18;200.18;SUPLEMENTOS ALIMENTICIOS;2026-06-25;L-GLUTAMINA + MALTODEXTRINA;0.00;0.00;0.000;0.000
09076;7592601101079;GLYMAR  2 MG X 20 TAB MEYER;1013;209;331;MEYER;143.52;143.52;MEDICAMENTOS;2025-09-25;GLIMEPIRIDA;0.00;0.00;0.000;0.000
04702;7592601101086;GLYMAR  4 MG X 20 TAB MEYER;360;447;333;MEYER;242.11;242.11;MEDICAMENTOS;2024-11-25;GLIMEPIRIDA;0.00;0.00;0.000;0.000
00566;7592806134070;GRATIO TAB 500MG X 10 RONAVA;24;5;9;RONAVA;180.60;135.45;MEDICAMENTOS;2026-07-25;CIPROFLOXACINA ;1.00;25.00;0.000;0.000
759094;7592806134094;GRATIO TAB 750MG X 10 TAB REC RONAVA;23;53;26;RONAVA;309.60;232.20;MEDICAMENTOS;2026-07-25;CIPROFLOXACINA ;1.00;25.00;0.000;0.000
121221;7591955002452;GRAUSIN JBE X 120ML KLINOS;327;171;299;ROEMMERS;219.30;219.30;MEDICAMENTOS;2025-07-25;COMPLEJO B;0.00;0.00;0.000;0.000
985550;7593090001536;GREIT 10 MG X30 TAB FC PHARMA;23;4;0;FC PHARMA;351.29;351.29;MEDICAMENTOS;2025-01-25;DONEPECILO CLORHIDRATO ;0.00;0.00;0.000;0.000
7048;7594000851548;GUAIFENESINA 100MG / 5ML SOL. ORAL BUIQUIMICA;27;18;69;BIOQUIMICA;120.94;120.94;MEDICAMENTOS;2025-03-25;GUAIFENESINA (100 mg / 5 ml);0.00;0.00;0.000;0.000
859640;859865005640;GUANTES DE NITRILO TALLA S NEGRO CJ X 100 ENS;7;0;0;ENSURE;1147.76;1147.76;DESCARTABLES;2027-01-25;;0.00;0.00;0.000;0.000
100201;7597467000269;GUANTES DE VINIL/NITRILO T. L X 100 PLUSMEDIC;14;9;6;PLUSMEDIC;291.08;291.08;DESCARTABLES;2026-04-25;;0.00;0.00;0.000;0.000
100211;7597467000252;GUANTES DE VINIL/NITRILO T. M X 100 PLUSMEDIC;6;0;3;PLUSMEDIC;291.08;291.08;DESCARTABLES;2026-04-25;;0.00;0.00;0.000;0.000
100221;7597467000245;GUANTES DE VINIL/NITRILO T. S X 100 PLUSMEDIC;26;23;11;PLUSMEDIC;291.08;291.08;DESCARTABLES;2026-04-25;;0.00;0.00;0.000;0.000
001483-1;7597467000061;GUANTES ESTERIL #6.5 CAJA X 50 PLUSMEDIC;5;3;9;PLUSMEDIC;1480.91;1480.91;DESCARTABLES;2026-11-25;;0.00;0.00;0.000;0.000
001484-1;7597467000078;GUANTES ESTERIL #7 CAJA X 50 PLUSMEDIC;17;11;7;PLUSMEDIC;1480.91;1480.91;DESCARTABLES;2026-11-25;;0.00;0.00;0.000;0.000
001485-1;7597467000085;GUANTES ESTERIL #7.5 CAJA X 50 PLUSMEDIC;0;24;11;PLUSMEDIC;1480.91;1480.91;DESCARTABLES;NULL;;0.00;0.00;0.000;0.000
001486-1;7597467000092;GUANTES ESTERIL #8 CAJA X 50 PLUSMEDIC;4;7;13;PLUSMEDIC;1480.91;1480.91;DESCARTABLES;2026-11-25;;0.00;0.00;0.000;0.000
001487-1;7597467000108;GUANTES ESTERIL #8.5 CAJA X 50 PLUSMEDIC;35;7;14;PLUSMEDIC;1480.91;1480.91;DESCARTABLES;2025-07-25;;0.00;0.00;0.000;0.000
100231;7597467000160;GUANTES LATEX TALLA L CAJA X 100 PLUSMEDIC;14;17;12;PLUSMEDIC;317.34;317.34;DESCARTABLES;2026-04-25;;0.00;0.00;0.000;0.000
100241;7597467000153;GUANTES LATEX TALLA M CAJA X 100 PLUSMEDIC;5;5;6;PLUSMEDIC;317.34;317.34;DESCARTABLES;2026-04-25;;0.00;0.00;0.000;0.000
100251;7597467000146;GUANTES LATEX TALLA S CAJA X 100 PLUSMEDIC;27;29;15;PLUSMEDIC;317.34;317.34;DESCARTABLES;2026-04-25;;0.00;0.00;0.000;0.000
7829;5588752159061;GUANTES QUIRURGICOS ESTERIL NO 7.0 X 50 PARES;62;43;25;ITN;1004.90;1004.90;DESCARTABLES;2028-04-25;;0.00;0.00;0.000;0.000
7830;7802600305041;GUANTES QUIRURGICOS ESTERIL NO 7.5 X 50 PARES;57;36;18;ITN;1004.90;1004.90;DESCARTABLES;2028-04-25;;0.00;0.00;0.000;0.000
