id;product_info;row_1;medicine_type;barcode;price;stock;row_2;row_3;row_4;row_5;row_6;row_7;row_8;row_9;row_10;row_11;laboratory;price_usd
001397;KETOPROFENO 100MG I,V X 1AMP FAHD;0007;AMPOLLA;6921875009940;43.17;77;0;0;0;0.00;NO;     ; ;0;0;0014;FAHD;1.19;
001398;DICLOFENA POTASICO 50MG X 10 TAB FAHD;0003;COMERCIAL CAJA;736372795618;15.96;24;0;0;0;0.00;NO;     ; ;0;0;0014;FAHD;0.44;
001399;DAFLON 500MG X 30 COMP SERVIER;0003;COMERCIAL CAJA;7708908625549;673.72;154;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;18.57;
001400;LOSARTAN 50MG CAJA X 300 TAB X 20 BLIST ECAR;0006;BLISTER;7702184011430;414.68;175;0;0;0;0.00;NO;     ; ;0;0;0048;ECAR;11.43;
001401;SALBUTAMOL INHALADOR 100MCG X 200DOSIS SACRUSYT;0023;INHALADOR;7707274721206;155.64;133;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;4.29;
001402;FITOMENADIONA 10MG/1ML X 5 AMP ADN;0007;AMPOLLA;7502268544928;78.36;4;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;2.16;
001403;CARVIHEM CARVEDILOL 6.25MG X 30 TAB ADN;0003;COMERCIAL CAJA;8906112610477;34.47;60;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;0.95;
001404;DROXYHEM CEFADROXILO 500MG X 12 TAB ADN;0003;COMERCIAL CAJA;8906112610514;105.57;283;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;2.91;
001408;AZITROMICINA 500MG X 5 TAB ADN;0003;COMERCIAL CAJA;8906109691237;86.71;70;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;2.39;
001409;CLOPIDOGREL 75MG X 14 TAB ADN;0003;COMERCIAL CAJA;8906109692288;29.39;32;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;0.81;
001413;SUCRALFATO 1G X 20 TAB ADN;0003;COMERCIAL CAJA;8904187876484;153.83;40;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;4.24;
001415;TEOFILINA SOLUC ORAL 80MG/15ML 100ML ADN;0005;JARABE;8904187887596;85.98;8;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;2.37;
001416;SUCRALFATO 1G/5ML SUSP 80ML ADN;0005;JARABE;8906109692295;146.93;100;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;4.05;
001418;DEXMEDETOMIDINA 100MCG/ML I.V 2ML X 5 AMP ADN;0007;AMPOLLA;8904187855700;561.61;2;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;15.48;
001419;SULTAHEM SULTAMICILINA 750MG X 16 TAB ADN;0003;COMERCIAL CAJA;8906112610699;547.10;82;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;15.08;
001425;TRIMET+SULFAMETOXAZOL 80/400MG X 5 ML X 1 AMP ADN;0007;AMPOLLA;8904159414300;67.12;24;0;0;0;0.00;NO;     ; ;0;0;0019;ADN MEDICAL;1.85;
001427;MEROPENEM 1G I.V X 1 AMP VICAR;0007;AMPOLLA;7707264579145;248.88;210;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;6.86;
001431;SULFADIAZINA DE PLATA 1% 30 G CREMA COASPHARMA;0008;CREMAS;7703712035034;122.26;38;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;3.37;
001437;AMPICILINA 250MG/5ML POLVO 60ML COASPHARMA;0005;JARABE;7703712030077;70.02;45;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;1.93;
001438;CLOTRIMAZOL 1% CREMA VAGINAL 40G COASPHARMA;0008;CREMAS;7703712030992;130.61;107;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;3.60;
001440;AMOXICILINA 500MG CAJA X 100 CAPS X 10 BLIST COASPHARMA;0006;BLISTER;7703712030718;454.59;32;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;12.53;
001444;CLOTRIMAZOL 1% CREMA TOPICA 40G COASPHARMA;0008;CREMAS;7703712032538;66.39;44;0;0;0;0.00;NO;     ; ;0;0;0011;COASPHARMA;1.83;
001446;BENFLUX 30MG X 20 TAB POLINAC;0003;COMERCIAL CAJA;7592348203104;146.32;35;0;0;0;0.00;NO;     ; ;0;0;0134;POLINAC;4.03;
001447;BENFLUX 15MG/5ML JARABE 120ML POLINAC;0005;JARABE;7592348203005;96.87;82;0;0;0;0.00;NO;     ; ;0;0;0134;POLINAC;2.67;
001448;BROMEXINA 8MG/5ML JARABE 120ML POLINAC;0005;JARABE;7592348204002;103.75;312;0;0;0;0.00;NO;     ; ;0;0;0134;POLINAC;2.86;
001449;COLASTIN-L 10MG X 30 TAB DEVA;0003;COMERCIAL CAJA;8699525093516;66.20;41;0;0;0;0.00;NO;     ; ;0;0;0135;DEVA;1.91;
001450;COLASTIN-L 20MG X 30 TAB DEVA;0003;COMERCIAL CAJA;8699525093523;91.08;35;0;0;0;0.00;NO;     ; ;0;0;0135;DEVA;2.62;
001451;DIADEX ANTIPAÑALITIS CREMA 50 G POLINAC;0008;CREMAS;7592348511315;99.23;48;0;0;0;0.00;NO;16.00; ;0;0;0134;POLINAC;2.73;
001456;MADECASOL  1% UNGUENTO CREMA 10G POLINAC;0008;CREMAS;7592348413824;173.61;34;0;0;0;0.00;NO;     ; ;0;0;0134;POLINAC;4.79;
001452;MADECASOL 10MG X 30 TAB POLINAC;0003;COMERCIAL CAJA;7592348413848;342.24;42;0;0;0;0.00;NO;     ; ;0;0;0134;POLINAC;9.43;
001453;MADECASOL 2% POLVO 5G POLINAC;0003;COMERCIAL CAJA;7592348218108;265.35;21;0;0;0;0.00;NO;     ; ;0;0;0134;POLINAC;7.31;
001454;GLUNOVAG 500MG X 60 TAB NOVAG;0003;COMERCIAL CAJA;7501075725414;79.49;18;0;0;0;0.00;NO;     ; ;0;0;0136;NOVAG;2.29;
001455;GLUNOVAG 850MG X 30 TAB NOVAG;0003;COMERCIAL CAJA;7501075725421;78.16;28;0;0;0;0.00;NO;     ; ;0;0;0136;NOVAG;2.25;
001457;LISOMUCIN 4MG/5ML JARABE 120 ML ATRAL;0005;JARABE;7592348218009;93.14;64;0;0;0;0.00;NO;     ; ;0;0;0137;ATRAL;2.68;
001458;LISOMUCIN 8MG/5ML JARABE 12O ML ATRAL;0005;JARABE;7592348218023;104.63;96;0;0;0;0.00;NO;     ; ;0;0;0137;ATRAL;2.88;
001459;POLANTAC ANTIACIDO X 10 TAB POLINAC;0003;COMERCIAL CAJA;7592348227025;111.01;9;0;0;0;0.00;NO;     ; ;0;0;0134;POLINAC;3.19;
001460;POLIFIX X 22G POLVO  POLINAC;0020;MISCELANEOS;7592348227506;149.34;28;0;0;0;0.00;NO;16.00; ;0;0;0134;POLINAC;4.20;
001461;JERINGAS 3CC CAJA X 100 UND VIPSALUD;0010;EQUIPOS MEDICOS;736372544148;201.72;30;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;5.56;
001462;JERINGAS 5CC CAJA X 100 UND VIPSALUD;0010;EQUIPOS MEDICOS;736372544155;232.55;24;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;6.41;
001463;MACROGOTERO SET DE INFUSION BOLSA X 25 UND VIPSALUD;0010;EQUIPOS MEDICOS;MACROGOTERO;271.74;20;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;7.49;
001464;CATETER INTRAVENOSO 18G VERDE CAJA X 50 UND VIPSALUD;0010;EQUIPOS MEDICOS;736372544193;829.36;7;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;22.86;
001469;GUANTES QUIRURGICOS DE LATEX T6.5 CAJA X 50 PARES VIPSALUD;0021;EQUIPOS MEDICOS;736372544247;777.52;12;0;0;0;0.00;NO;16.00; ;0;0;0138;VIPSALUD;21.43;
001470;GUANTES QUIRURGICOS DE LATEX T7 CAJA X 50 PARES VIPSALUD;0021;EQUIPOS MEDICOS;736372544254;871.81;11;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;24.03;
001472;SUTURA CROMICO #1 AGUJA CURVA CAJA X 12 UND VIPSALUD;0021;EQUIPOS MEDICOS;736372544285;569.96;2;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;15.71;
001473;SUTURA VICRYL #O AGUJA CURVA CAJA X 12 UND VIPSALUD;0021;EQUIPOS MEDICOS;736372544292;752.45;1;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;20.74;
001474;SUTURA NYLON 3-0 AGUJA RECTA CAJA X 12 UND VIPSALUD;0021;EQUIPOS MEDICOS;736372544322;465.47;4;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;12.83;
001477;GASA ESTERIL 4" X 4" CAJA X 50 SOBRES VIPSALUD;0021;EQUIPOS MEDICOS;736372544353;243.08;400;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;6.70;
001479;KETOPROFENO 100MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008001707;34.83;79;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.96;
001481;DIOSMINA+HESPERIDINA 450+50MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008000694;91.79;54;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;2.53;
001482;CLOPIDOGREL 75MG X 10 TAB  LAND;0003;COMERCIAL CAJA;7598008000311;18.87;72;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.52;
001487;CLOTRIMAZOL CREMA VAGINAL 1% 40GR FARMIONNI;0008;CREMAS;7707184161420;132.06;184;0;0;0;0.00;NO;     ; ;0;0;0079;FARMIONNI;3.64;
001489;INSULINA GLARGINA 100U/3ML SOLOSTAR LANTUS;0007;AMPOLLA;3582910023623;734.31;47;0;0;0;0.00;NO;     ; ;0;0;0141;SANOFI;20.24;
001490;CLORTALIDONA (TENSIORETIC) 12,5MG X 30 TAB DPT;0003;COMERCIAL CAJA;791466994926;91.77;20;0;0;0;0.00;NO;     ; ;0;0;0117;DROVENPLUS;2.53;
001491;ACIDO ACETILSALICILICO (ASPIPRAD) 81MG X 30 TAB DPT;0003;COMERCIAL CAJA;791466996029;59.50;32;0;0;0;0.00;NO;     ; ;0;0;0117;DROVENPLUS;1.64;
001493;METFORMINA 500MG X 10 TAB DPT;0003;COMERCIAL CAJA;7596347807189;25.76;94;0;0;0;0.00;NO;     ; ;0;0;0117;DROVENPLUS;0.71;
001496;CALCITRIOL 0,50MCG FUNDA X 30 CAPSULAS;0003;COMERCIAL CAJA;7703153021900;112.11;47;0;0;0;0.00;NO;     ; ;0;0;0117;DROVENPLUS;3.09;
001497;SURIDE 25MG X 30 COMP BIOTECH;0013;BIOTECH;7591243848731;171.43;31;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.93;
001498;PROPANOLOL 10 MG X 20 TAB BIOTECH;0013;BIOTECH;7591243843064;86.78;8;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.39;
001499;PRALINA 75MG X 14 CAPS BIOTECH;0013;BIOTECH;7591243842203;87.90;150;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.42;
001500;TONUM 1MG/ML SUSP 100ML BIOTECH;0013;BIOTECH;7591243851083;191.21;18;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;5.50;
001501;TONUM 10MG X 30 TAB TAB BIOTECH;0013;BIOTECH;7591243851106;119.71;42;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.30;
001503;SAXACID SOLUCI VAGINAL FCO 135ML C/CANULA BIOTECH;0013;BIOTECH;7591241846647;91.57;24;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.53;
001504;AMIODARONA 200 MG X 10 TAB BIOTECH;0013;BIOTECH;7591243801750;141.93;134;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.91;
001505;AZUTAN 0.15% COLUTORIO 180ML BIOTECH;0013;BIOTECH;7591243803167;132.77;20;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.66;
001508;BROFLEMA 8MG/5ML EXPECTORANTE 120 ML BIOTECH;0013;BIOTECH;7591243807370;91.57;76;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.53;
001507;BEPROSPEN 7MG/ML AMP 1ML+1 INYECT BIOTECH;0013;BIOTECH;7591243803730;237.02;4;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;6.57;
001506;BEPRODERM CREMA 15G BIOTECH;0013;BIOTECH;7591243803600;125.00;39;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.45;
001509;CARBATIL 6.25MG X 30 TAB BIOTECH;0013;BIOTECH;7591243807820;151.08;195;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.17;
001510;CARBONATO DE LITIO 300MG X 20 CAPS BIOTECH;0013;BIOTECH;7591243807868;224.34;17;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;6.19;
001511;DECA LENTERMINA COMPLEX BIOTECH;0013;BIOTECH;7591243811483;160.11;5;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.41;
001512;OROZIM PANCREATINA 192MG X 20 TAB BIOTECH;0013;BIOTECH;7591243839753;155.66;12;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.31;
001513;NORSINA X 12 TAB BIOTECH;0013;BIOTECH;7591243837452;130.02;23;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.60;
001514;MULTIDERM 2% UNGURNTO 15G BIOTECH;0013;BIOTECH;7591243834574;218.70;29;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;6.03;
001516;LUDROX CLOPIDOGREL 75MG X 30 TAB BIOTECH;0013;BIOTECH;7591243832181;192.29;138;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;5.30;
001517;LOSARTAN POTASICO 50MG X 30 TAB BIOTECH;0013;BIOTECH;7591243831993;105.30;1860;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.90;
001518;LOGANIL PED 100MG/5ML 120ML BIOTECH;0013;BIOTECH;7591243831511;131.86;153;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.64;
001520;IVAGAN FORTE X 10 TAB BIOTECH;0013;BIOTECH;7591243826777;77.83;13;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.15;
001522;DIAGESIC 108MG/ML SUSP 120ML BIOTECH;0013;BIOTECH;7591243811728;168.57;55;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.65;
001523;FLUOXETINA 20MG X 14 CAPS BIOTECH;0013;BIOTECH;7591243818345;114.27;18;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.15;
001524;GINACOL 0.1% SOLUCION VAGINAL 135ML BIOTECH;0013;BIOTECH;7591243820355;91.57;24;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.53;
001525;ISOSPRAY 0.50%-0.03% COLUTORIO 30 ML BIOTECH;0013;BIOTECH;7591243826425;164.82;51;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.55;
001526;IVAGAN X 10 TAB BIOTECH;0013;BIOTECH;7591243826708;73.25;31;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.02;
001527;ISOSPRAY PLUS 0.15%-0.25% 180ML BIOTECH;0013;BIOTECH;7591243826494;143.01;21;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.96;
001528;FLENOX SOLUCION ORAL 15MG/5ML 120ML BIOTECH;0013;BIOTECH;7591243817782;91.57;24;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;2.53;
001529;FLENOX SOLUCION ORAL 30MG/5ML 120 ML BIOTECH;0013;BIOTECH;7591243817829;108.96;26;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;3.01;
001530;FLEXURAT 500MG-400MG X 30 TAB BIOTECH;0013;BIOTECH;7591241817968;424.41;18;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;11.70;
001531;ERILON 0.1% DESONIDA CREMA 15G BIOTECH;0013;BIOTECH;7591243815801;146.51;48;0;0;0;0.00;NO;     ; ;0;0;0044;BIOTECH;4.05;
001532;AMOXICILINA 750MG  X 10 COMP SPEFAR;0004;SPEFAR;7590027001126;158.06;131;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;4.36;
001533;DEXAMETASONA 4MG X 10 COMP SPEFAR;0004;SPEFAR;7590027002642;78.29;160;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.16;
001534;AMLODIPINO 10MG X 20 COMP SPEFAR;0004;SPEFAR;7590027000686;83.78;148;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.31;
001536;BISOPROL+HIDROCLOROTIA 10MG-6.25MG X 2O COMP SPEFAR;0004;SPEFAR;7590027000891;95.60;180;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.64;
001537;SULTAMICILINA 250MG/5ML 60ML SPEFAR;0004;SPEFAR;7590027000921;181.51;86;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;5.00;
001538;HIDROCLOROTIAZIDA 25MG X 20 COMP SPEFAR;0004;SPEFAR;7590027002819;92.93;186;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.56;
001541;LORATADINA 10 MG X 10 COMP SPEFAR;0004;SPEFAR;7590027000662;60.39;254;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;1.67;
001542;QUETIAPINA 25MG X 30 COMP SPEFAR;0004;SPEFAR;7590027002673;99.61;400;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.75;
001543;QUETIAPINA 100MG X 30 COMP SPEFAR;0004;SPEFAR;7590027002666;205.01;185;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;5.65;
001544;RIVAROXABAN  10 MG X 30 TAB SPEFAR;0004;SPEFAR;7590027002727;99.60;122;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.75;
001548;ACETAMINOFEN 650MG X 10 COMP SPEFAR;0004;SPEFAR;7590027001669;62.20;214;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;1.72;
001549;LORATADINA 1MG/ML JARABE 60ML SPEFAR;0004;SPEFAR;7590027000679;84.33;49;0;0;0;0.00;NO;     ; ;0;0;0004;SPEFAR;2.32;
001550;CENTELLA ASIATICA 450MG X 60 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710000461;247.61;1;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;6.84;
001551;ALCACHOFA+CENTELLA ASIAT 175/175MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003738;156.77;19;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.46;
001552;ARTYPLANT 400MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003721;206.72;3;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;6.24;
001553;CARTILAGO TIBURON+ UÑA D GATO X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003783;180.88;4;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;5.46;
001554;GINSENG SIBERIANO 408MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003943;168.72;19;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.80;
001555;PIRA+GINKGO BILOBA 250/250MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710004094;173.40;13;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.79;
001558;CASCARA SAGRADA 430MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003790;160.73;16;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.44;
001561;SAW PALMETTO 300MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710004162;156.77;9;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.46;
001563;RIÑOCARE 460MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710004148;206.72;6;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;6.24;
001564;ZARZAPARRILLA 450MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710004278;132.52;4;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;3.77;
001566;COLAGENO PLUS 550MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003844;206.72;7;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;6.24;
001568;ESCOBA DE CARNICERO 350MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003905;168.72;1;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;4.80;
001570;CASTAÑO DE INDIAS 450MG X 60 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710000454;247.61;9;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;6.84;
001572;HEPAPROTEC 500MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003998;198.01;14;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;5.47;
001573;COLONPLANT 400MG X 30 CAPS HERBAPLANT;0003;COMERCIAL CAJA;7592710003851;192.97;20;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;5.49;
001574;CLORURO DE MAGNESIO 140ML SOLUCION HERBAPLANT;0005;JARABE;7592710002854;110.37;30;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;3.14;
001575;BEUSAN EXPECTORANTE 140ML JARABE HERBAPLANT;0005;JARABE;7592710001277;124.17;12;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;3.43;
001576;BEUSAN CEBOLLA MORADA 240ML JARABE HERBAPLANT;0005;JARABE;7592710001260;124.17;10;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;3.43;
001577;BEUSAN PLUS 140ML TOS SECA JARABE HERBAPLANT;0005;JARABE;7592710001253;124.17;26;0;0;0;0.00;NO;     ; ;0;0;0142;HERBAPLANT;3.43;
001581;LEVOTIROXINA 50 MCG X 50 TAB EUTIROX MERCK;0003;COMERCIAL CAJA;7501298224930;233.28;1335;0;0;0;0.00;NO;     ; ;0;0;0096;MERCK;6.43;
001584;FLUCONAZOL 150MG X 2 CAPS CIIMED;0003;COMERCIAL CAJA;7896523208770;44.99;53;0;0;0;0.00;NO;     ; ;0;0;0113;CIMED;1.24;
001592;N-BULTI+DIPIRONA I.M/I.V CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236125868;447.33;14;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;12.33;
001593;N-BULTIB HIOSCINA I.M/I.V CAJA X 10 AMP VITALIS;0007;AMPOLLA;7707236123048;335.59;34;0;0;0;0.00;NO;     ; ;0;0;0013;VITALIS;9.25;
001595;FLUCONAZOL 150MG X 2 CAPS BRIXMEDIC;0003;COMERCIAL CAJA;8906130231005;34.83;38;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;0.96;
001597;ROSUVASTATINA 20MG CAJA X 100TAB X 10 BLIST BRIXMEDIC;0006;BLISTER;89061302314491;481.07;2;0;0;0;0.00;NO;     ; ;0;0;0031;BRIXMEDIC;13.26;
001598;FUROSEMIDA 40MG CAJA X 100 TAB X 10 BLIST LAND;0006;BLISTER;7598008000403;197.36;10;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;5.44;
001599;PROPINATO CLOBETASOL 0.05% 30G CREMA LAND;0008;CREMAS;7598008001721;93.24;6;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;2.57;
001600;GLIMEPIRIDE 4MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008001523;11.97;83;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.33;
001601;TAMSULOSINA 0.4MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008002018;31.20;76;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.86;
001602;METFORMINA 500MG X 10 TAB  LAND;0006;BLISTER;7598008000540;15.60;133;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.43;
001603;AMITRIPTILINA 25MG X 10 TAB LAND;0003;COMERCIAL CAJA;7598008001301;19.23;7;0;0;0;0.00;NO;     ; ;0;0;0006;LAND;0.53;
001605;RECOLECTOR DE ORINA PAQ X 50 UNID;0021;EQUIPOS MEDICOS;RECOLECTOR;287.70;20;0;0;0;0.00;NO;     ; ;0;0;0005;SURTIDA;7.93;
001607;CUBREBOTAS NO TEJIDO 16X40CM X 50 PARES VIP;0010;EQUIPOS MEDICOS;736372544360;103.76;20;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;2.86;
001609;SET DE INFUSION BURETA 150 PAQ X 5 UNIDS VIP;0010;EQUIPOS MEDICOS;0736372544179;233.28;10;0;0;0;0.00;NO;     ; ;0;0;0138;VIPSALUD;6.43;
001611;CARBOCISTEINA 100MG/5ML PED X 100ML KMPLUS;0005;JARABE;6942189530227;64.94;25;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.79;
001612;CARBOCISTEINA 250MG/5ML SUSP 100ML KMPLUS;0005;JARABE;6942189530234;74.74;8;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.06;
001613;DIOSMINA 600MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;8906069872461;128.43;82;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;3.54;
001616;ACIDO ACETILSALICILICO 81MG X 30 TAB KMPLUS;0003;COMERCIAL CAJA;6942189530258;31.20;257;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.86;
001617;GENTAPLUS GENTAMICINA OFT 0.3%-10ML KMPLUS;0015;GOTAS;8904030802042;47.16;83;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.30;
001619;IRBESARTAN 150MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649326;66.76;82;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.84;
001620;DICLOFENAC SODICO 100MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;6942189304149;7.26;757;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.20;
001622;MOMETASONA CREMA 0.1% 30G KMPLUS;0008;CREMAS;0730170649111;77.64;13;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;2.14;
001623;MOMETASONA SPRAY 0.05% 100 DOS 10ML KMPLUS;0003;COMERCIAL CAJA;730170649104;136.78;11;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;3.77;
001624;NIMESULIDA 100MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649418;18.14;134;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.50;
001626;PREGABALINA 75MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649449;38.46;72;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;1.06;
001627;ATORVASTATINA 20MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649159;30.11;38;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.83;
001629;BISOPROLOL 2.5MG X 10 TAB KMPLUS;0003;COMERCIAL CAJA;730170649197;25.03;11;0;0;0;0.00;NO;     ; ;0;0;0012;KMPLUS;0.69;
