product_id;barcode;name;stock_merida;stock;stock_oriente;brand;price_usd;price_ves_discount;group;due_date;active_ingredient;scale;discount_per_scale;bonus;bonus_amount
200256;7598578000520;GYNO CLONEDAC 50G CREMA VAGINAL DAC55;0;199;202;DAC 55;156.09;124.87;MEDICAMENTOS;;CLOTRIMAZOL ;1.0;20.0;0.0;0.0
10235;7591585115911;GYNODERAIN CRM VAG X 60G GENVEN;130;19;10;GENVEN;855.68;855.68;MEDICAMENTOS;2027-05-25;TRITICUM VULGARE;0.0;0.0;0.0;0.0
11594;7591585115942;GYNODERAIN VAG X 6 OVULOS GENVEN;0;62;214;GENVEN;584.08;584.08;MEDICAMENTOS;;TRITICUM VULGARE;0.0;0.0;0.0;0.0
11913;7591585119131;GYNOMET 15%-4% CREM VAG X 40 GENVEN;214;0;3;GENVEN;307.7;307.7;MEDICAMENTOS;2028-02-25;METRONIDAZOL;0.0;0.0;0.0;0.0
854752;7401078990201;GYNOTRAN X 7 CREMA VAGINAL EXELTIS;356;259;144;EXELTIS;435.06;435.06;MEDICAMENTOS;2026-10-25;METRONIDAZOL -MICONAZOL;0.0;0.0;0.0;0.0
990089;7401078990089;GYNOTRAN X 7 ÓVULOS EXELTIS;0;193;0;EXELTIS;703.28;703.28;MEDICAMENTOS;;METRONIDAZOL -MICONAZOL;0.0;0.0;0.0;0.0
00342;7592349844757;GYNOVIT DUCHA VAGINAL X 130mL VARGAS;165;136;61;VARGAS;134.83;134.83;MEDICAMENTOS;2027-03-25;ACIDO ACETICO ;0.0;0.0;0.0;0.0
759036;7594001560036;GYPSONA 10CM X 2.7M X 1 ROLLO GENIA CARE;0;1;0;GENIA CARE;1623.4;1623.4;DESCARTABLES;;;0.0;0.0;0.0;0.0
75213;7597134002213;HEDERIN JBE 120 ML ABEJITA;0;10;26;LA ABEJITA;135.29;135.29;MEDICAMENTOS;;HEDERA HELIX;0.0;0.0;0.0;0.0
25469;7599028000459;HEMORROIMED (CREMA HEMORROIDES) 30 G LYA;0;0;23;LYA;170.63;162.1;PATENTADOS NATURALES;;OXIDO DE ZINC-DEXAMETASONA-DICLOFENAC-CIFARCAINA;2.0;5.0;0.0;0.0
01756;7592349722963;HENOVIC GTA X 30 ML VARGAS;1361;343;284;VARGAS;236.03;236.03;MEDICAMENTOS;2026-05-25;VITAMINA C;0.0;0.0;0.0;0.0
10353;7592601301851;HEPAFOL FORTE JBE X 120ML MEYER;0;96;51;MEYER;425.92;425.92;MEDICAMENTOS;;HIERR+VITB12+VITC;0.0;0.0;0.0;0.0
10356;7592601301868;HEPAFOL FORTE JBE X 240ML MEYER;0;36;133;MEYER;744.98;744.98;MEDICAMENTOS;;HIERR+VITB12+VITC;0.0;0.0;0.0;0.0
10351;7592601301592;HEPAFOL JBE X 120ML MEYER;0;826;35;MEYER;378.57;378.57;MEDICAMENTOS;2025-09-25;HIERR+VITB12+VITC;0.0;0.0;0.0;0.0
759689;7591585216892;HEPAGRAS 120MG X 30 CAPS LETI;114;198;3;LETI;783.66;783.66;MEDICAMENTOS;2026-06-25;ESTRACTO DE SILIBINA;0.0;0.0;0.0;0.0
100105;1890418788424;HEPAROID HEPARINA 250 UI/G X 30G GEL TOPICO T;0;22;15;TIARES TU SALUD PRIMERO;188.49;188.49;MEDICAMENTOS;;HEPARINA SODICA ;0.0;0.0;0.0;0.0
14007;7591519317398;HEXOMEDINE COLUTORIO 30G CALOX;244;319;240;CALOX;231.24;231.24;MEDICAMENTOS;2026-04-25;HEXAMIDINA -LIDOCAINA ;0.0;0.0;0.0;0.0
66590;7703333007458;HIDRIBET 10 % LOCION FCO 125ML MEDIHEALTH;72;93;38;MEDIHEALTH;499.23;499.23;MEDICAMENTOS;2029-02-25;UREA 10%    DIMETICONA 1%;0.0;0.0;0.0;0.0
66591;7703333007465;HIDRIBET 5 % LOCION FCO 125 ML MEDIHEALTH;27;94;0;MEDIHEALTH;494.07;494.07;MISCELANEOS;2027-02-25;UREA 10%    DIMETICONA 1%;0.0;0.0;0.0;0.0
3014132;75989810002685;HIDROCLOROTIAZIDA 12,5MG X 30 TAB JMW;129;407;234;UNILINK PHARMA;70.14;70.14;MEDICAMENTOS;2026-06-25;HIDROCLOROTIAZIDA ;0.0;0.0;0.0;0.0
50600;7598813000506;HIDROCLOROTIAZIDA 12.5MG X 10 TAB MM;289;222;8;MM;19.36;19.36;MEDICAMENTOS;2025-12-25;HIDROCLOROTIAZIDA ;0.0;0.0;0.0;0.0
060658;6942189304187;HIDROCLOROTIAZIDA 50MG X 10 TAB KMPLUS;18;161;144;KMPLUS;26.63;23.97;MEDICAMENTOS;2025-08-25;HIDROCLOROTIAZIDA ;1.0;10.0;0.0;0.0
1064275;8904180212753;HIDROCORTISONA (CORTIVID) 500MGX1AMPIV/IM JMW;0;0;6;JMW;103.75;103.75;ESPECIALES;;HIDROCORTISONA SUCCINATO SODICO (500 MG);0.0;0.0;0.0;0.0
40478;7597758000688;HIDROCORTISONA 100 MG AMP IM/IV ALESS;135;22;9;ALESS;61.91;61.91;INYECTABLES;2027-01-25;HIDROCORTISONA ;0.0;0.0;0.0;0.0
20169;7599608000169;HIDROCORTISONA 100MG PVO INY. ZUZU;214;148;0;ZUZU;42.2;42.2;MEDICAMENTOS;2026-10-25;HIDROCORTISONA ;0.0;0.0;0.0;0.0
057183;6942189304309;HIDROCORTISONA CREM 1% X 15 G KMPLUS;86;28;73;KMPLUS;110.94;99.85;MEDICAMENTOS;2026-08-25;HIDROCORTISONA ;1.0;10.0;0.0;0.0
40477-1;7597758000015;HIDROCORTISONA100MG X10 AMP IM/IV ALESS;0;0;7;ALESS;677.45;677.45;INYECTABLES;;HIDROCORTISONA ;0.0;0.0;0.0;0.0
90379;7591821903791;HIDROTEN 12,5MG X 30 FARMA;0;0;951;FARMA;171.57;171.57;MEDICAMENTOS;;CLORTALIDONA;0.0;0.0;0.0;0.0
35485;7703712035485;HIDROX AL. HIDROXI SIMETI X 360ML  QUALITYMED;152;79;57;COASPHARMA;152.06;152.06;MEDICAMENTOS;2026-01-25;HIDROXIDO DE ALUMINIO -HIDROXIDO DE MAGNESIO -SIMETICONA (4% - 4% - 0,4%);0.0;0.0;0.0;0.0
32091;7703712030091;HIDROX AL.HIDROXI  SIMETI X 150ML QUALITYMED;24;0;75;COASPHARMA;85.05;85.05;MEDICAMENTOS;2026-03-25;HIDROXIDO DE ALUMINIO -HIDROXIDO DE MAGNESIO -SIMETICONA ();0.0;0.0;0.0;0.0
70701-1;7597758000701;HIOSCINA BUTILBRO 20MG IM/IV X 5 AMP  ALESS;11;0;18;ALESS;211.2;211.2;INYECTABLES;2025-12-25;HIOSCINA;0.0;0.0;0.0;0.0
1062826;1890604759544;HIOSCINA BUTILBRO/ACETA10/325MG X 100 TAB JMW;0;21;42;UNILINK PHARMA;487.68;487.68;ESPECIALES;;HIOSCINA;0.0;0.0;0.0;0.0
00014;7592946000075;HIPERSAN CAP X 90 (HIPERTENSION) ARCO IRIS;21;7;12;ARCO IRIS;211.91;211.91;PATENTADOS NATURALES;2026-01-25;HIPERICO-TRIPTOFANO;0.0;0.0;0.0;0.0
43025;7591020008112;HISTALER JBE X 60ML VALMORCA;40;58;162;VALMOR;114.18;114.18;MEDICAMENTOS;2027-03-25;DESLORATADINA ;0.0;0.0;0.0;0.0
100257-1;7591020008518;HISTALER TAB 5MG X 10 TAB VALMORCA;0;2;0;VALMOR;54.26;54.26;MEDICAMENTOS;;DESLORATADINA ;0.0;0.0;0.0;0.0
69856;7591020008532;HISTALER TAB 5MG X 30 VALMORCA;18;0;478;VALMOR;138.71;138.71;MEDICAMENTOS;2026-03-25;DESLORATADINA ;0.0;0.0;0.0;0.0
68265;7599028000671;HOJAS DE SEN 5 G LYA;129;88;101;LYA;65.51;62.23;PATENTADOS NATURALES;2027-05-25;HOJAS DE SEN ;2.0;5.0;0.0;0.0
10059;7597467000924;HOJILLA DE BISTURI NRO 10 CAJA X100 PLUSMEDIC;34;25;16;PLUSMEDIC;216.62;216.62;DESCARTABLES;2025-04-25;;0.0;0.0;0.0;0.0
10060;7597467000917;HOJILLA DE BISTURI NRO 11 CAJA X100 PLUSMEDIC;30;36;17;PLUSMEDIC;216.62;216.62;DESCARTABLES;2025-04-25;;0.0;0.0;0.0;0.0
10061;7597467000931;HOJILLA DE BISTURI NRO 15 CAJA X100 PLUSMEDIC;13;12;0;PLUSMEDIC;216.62;216.62;DESCARTABLES;2025-04-25;;0.0;0.0;0.0;0.0
10062;7597467000948;HOJILLA DE BISTURI NRO 20 CAJA X100 PLUSMEDIC;2;10;13;PLUSMEDIC;216.62;216.62;DESCARTABLES;2025-04-25;;0.0;0.0;0.0;0.0
10063;7597467000955;HOJILLA DE BISTURI NRO 23 CAJA X100 PLUSMEDIC;19;7;7;PLUSMEDIC;216.62;216.62;DESCARTABLES;2025-04-25;;0.0;0.0;0.0;0.0
66592;7703332003680;HYALIX GEL TUBO 60 G MEDIHEALTH;81;125;2;MEDIHEALTH;632.09;632.09;MISCELANEOS;2026-06-25;ACIDO HIALURONICO;0.0;0.0;0.0;0.0
12358;7705323123117;IBANDROMET 150MG TAB RECS X 1 MEYER;40;59;0;MEYER;219.7;219.7;MEDICAMENTOS;2025-05-25;ACIDO IBANDRONICO ;0.0;0.0;0.0;0.0
513348;7591020009294;IBECAR 150 MG TAB X 30 VALMORCA;0;31;0;VALMOR;455.74;455.74;MEDICAMENTOS;2024-09-25;IRBESARTAN ;0.0;0.0;0.0;0.0
513351;7591020009317;IBECAR 300MG TAB X 30 VALMORCA;45;68;38;VALMOR;704.85;704.85;MEDICAMENTOS;2026-04-25;IRBESARTAN ;0.0;0.0;0.0;0.0
85622;7591519008869;IBUCAF 200-30 MG X 10 TABLETAS CALOX;30;88;147;CALOX;78.99;78.99;MEDICAMENTOS;2025-07-25;IBUPROFENO -CAFEINA;0.0;0.0;0.0;0.0
100216;7591020008044;IBUCOLVAL 400MG-4MG X 10 TAB VALMORCA;0;60;82;VALMOR;124.08;124.08;MEDICAMENTOS;;IBUPROFENO - TIOCOLCHIC?SIDO ;0.0;0.0;0.0;0.0
64120;7591020008051;IBUCOLVAL 400MG-4MG X 20 TAB GENCER;18;29;61;GENCER;309.97;309.97;MEDICAMENTOS;2028-07-25;TIOCOLCHICOSIDO IBUPROFENO;0.0;0.0;0.0;0.0
157106;7591818000267;IBUN 600MG X 10 TAB COFASA;1340;0;6;COFASA;24.81;24.81;MEDICAMENTOS;2027-06-25;IBUPROFENO ;0.0;0.0;0.0;0.0
890089;8904306502089;IBUPROFENO - IFEN 200MG X 100 TAB PRISM;0;0;17;PRISM;136.65;136.65;MEDICAMENTOS;;IBUPROFENO ;0.0;0.0;0.0;0.0
890096;8904306502096;IBUPROFENO - IFEN 400MG X 100 TAB PRISM;8;0;0;PRISM;218.63;218.63;MEDICAMENTOS;2025-12-25;IBUPROFENO ;0.0;0.0;0.0;0.0
15601001;7591519008586;IBUPROFENO - TIOCOLCHICOSI 400MG-4MG X 10 TAB;76;0;71;CALOX;172.57;172.57;MEDICAMENTOS;2027-04-25;IBUPROFENO - TIOCOLCHIC?SIDO ;0.0;0.0;0.0;0.0
578430;8904306503611;IBUPROFENO 100 MG/ 5ML (PRIBU) X 60 ML PRISM;129;20;14;PRISM;54.66;54.66;MEDICAMENTOS;2026-05-25;IBUPROFENO ;0.0;0.0;0.0;0.0
60220;7599608000220;IBUPROFENO 100 MG/ 5ML X 100 ML ZUZU;79;88;48;ZUZU;60.31;60.31;MEDICAMENTOS;2026-11-25;IBUPROFENO ;0.0;0.0;0.0;0.0
30527;7703712030527;IBUPROFENO 100 MG/5ML SUSP QUALITYMED;70;59;32;COASPHARMA;95.36;95.36;MEDICAMENTOS;2027-01-25;IBUPROFENO ;0.0;0.0;0.0;0.0
142340;7592454003421;IBUPROFENO 200MG X5TAB DISP (20BLIST) LA SANT;8;12;0;LA SANTE;476.61;476.61;MEDICAMENTOS;2026-04-25;IBUPROFENO ;0.0;0.0;0.0;0.0
759525;7591519001525;IBUPROFENO 400 MG TAB X 20 CALOX;107;30;7;CALOX;121.14;121.14;MEDICAMENTOS;2027-03-25;IBUPROFENO ;0.0;0.0;0.0;0.0
1064133;7598981000575;IBUPROFENO 400 MG X 100 TABLETAS JMW;77;125;18;JMW;197.63;197.63;MEDICAMENTOS;2025-06-25;IBUPROFENO ;0.0;0.0;0.0;0.0
800176;7597758000176;IBUPROFENO 400MG X 10 TAB ALESS;83;179;185;ALESS;37.91;37.91;MEDICAMENTOS;2025-06-25;IBUPROFENO ;0.0;0.0;0.0;0.0
25010;7591519007107;IBUPROFENO 600 MG TAB X 10 CALOX;134;128;50;CALOX;134.84;134.84;MEDICAMENTOS;2027-02-25;IBUPROFENO ;0.0;0.0;0.0;0.0
064138;6942189304262;IBUPROFENO 600 MG X 10 TAB KMPLUS;646;251;235;KMPLUS;41.61;29.13;MEDICAMENTOS;2025-10-25;IBUPROFENO ;1.0;30.0;0.0;0.0
10181;7592349001815;IBUPROFENO 600 MG X 10 TAB VARGAS;45;115;56;VARGAS;96.71;96.71;MEDICAMENTOS;2026-01-25;IBUPROFENO ;0.0;0.0;0.0;0.0
3140575;7598981002555;IBUPROFENO 600 MG X 30 TAB JMW;74;189;117;UNILINK PHARMA;122.38;122.38;MEDICAMENTOS;2026-06-25;IBUPROFENO ;0.0;0.0;0.0;0.0
27768;7591585277688;IBUPROFENO 800 MG X 10 CR LETI;183;192;107;LETI;146.55;146.55;MEDICAMENTOS;2026-02-25;IBUPROFENO ;0.0;0.0;0.0;0.0
062562;6942189304279;IBUPROFENO 800 MG X 10 TAB KMPLUS;0;357;237;KMPLUS;48.81;46.37;MEDICAMENTOS;;IBUPROFENO ;1.0;5.0;0.0;0.0
16200;7598813000162;IBUPROFENO CAPS 400 X 10 TAB MM;58;98;20;MM;24.11;24.11;MEDICAMENTOS;2025-12-25;IBUPROFENO ;0.0;0.0;0.0;0.0
27770;7591585277701;IBUPROFENO SUSP 100 MG/ 5ML X 90 ML LETI;220;356;213;LETI;101.27;101.27;MEDICAMENTOS;2026-05-25;IBUPROFENO ;0.0;0.0;0.0;0.0
057231;6942189530166;IBUPROFENO SUSP/ORAL PED 100MG/5ML 100ML KMPL;333;503;97;KMPLUS;79.88;71.89;MEDICAMENTOS;2025-08-25;IBUPROFENO ;1.0;10.0;0.0;0.0
060659;6942189304255;IBUPROFENO TAB 200 MG X 10 KMPLUS;528;274;120;KMPLUS;21.64;10.82;MEDICAMENTOS;2025-10-25;IBUPROFENO ;1.0;50.0;0.0;0.0
55100;7598813000551;IBUPROFENO TAB 200 MG X 10 MM;11;0;55;MM;21.55;21.55;MEDICAMENTOS;2025-12-25;IBUPROFENO ;0.0;0.0;0.0;0.0
7566;7598833000166;IBUPROFENO TAB 200 MG X 10 TAB VERMA;2;0;20;LAB VERMA;26.15;26.15;MEDICAMENTOS;2024-08-25;IBUPROFENO ;0.0;0.0;0.0;0.0
575950;6921875010830;IBUPROFENO TAB 400 MG X 10 KMPLUS;191;61;96;KMPLUS;36.06;32.45;MEDICAMENTOS;2026-10-25;IBUPROFENO ;1.0;10.0;0.0;0.0
19210;7592349001921;IBUPROFENO- TIOCOLCHISIDO  600MG -4MG VARGAS;270;299;107;VARGAS;153.6;153.6;MEDICAMENTOS;2026-03-25;IBUPROFENO -TIOCOLCHICOSIDO (600 mg - 4 mg);0.0;0.0;0.0;0.0
50508;7598578000247;IBUPROFENO-TIOCOLCHICOSIDO 600MG-4MG X 10 DAC;0;550;681;DAC 55;118.63;118.63;MEDICAMENTOS;;IBUPROFENO - TIOCOLCHIC?SIDO ;0.0;0.0;0.0;0.0
56874;7592601201205;IBUTAN 200 MG/5ML SUSP 60 ML MEYER;0;12;0;MEYER;110.09;110.09;MEDICAMENTOS;;IBUPROFENO ;0.0;0.0;0.0;0.0
759215;7592601200215;IBUTAN TAB 200 MG X 10 TAB MEYER;0;29;28;MEYER;53.15;53.15;MEDICAMENTOS;;IBUPROFENO ;0.0;0.0;0.0;0.0
503107;7592601201182;IBUTAN TAB 400 MG X 20 MEYER;19;59;20;MEYER;118.72;118.72;MEDICAMENTOS;2026-03-25;IBUPROFENO ;0.0;0.0;0.0;0.0
08987;7592601200536;IBUTAN TAB 600 MG X 10 MEYER;99;325;52;MEYER;75.44;75.44;MEDICAMENTOS;2027-03-25;IBUPROFENO ;0.0;0.0;0.0;0.0
393031;7592601001195;IBUTANCOL 600 MG- 4MG X 20 TAB MEYER;0;1099;0;MEYER;306.59;306.59;MEDICAMENTOS;2026-03-25;IBUPROFENO - TIOCOLCHIC?SIDO ;0.0;0.0;0.0;0.0
39701;7592601303121;IBUTANFEM 400MG-20MG X 10 TAB MEYER;0;0;130;MEYER;156.67;156.67;MEDICAMENTOS;;IBUPROFENO+HIOSCINA;0.0;0.0;0.0;0.0
39710;7592601000105;IBUTANFEM 400MG-20MG X 20 TAB MEYER;0;5;60;MEYER;271.4;271.4;MEDICAMENTOS;;IBUPROFENO+HIOSCINA;0.0;0.0;0.0;0.0
39711;7592601000112;IBUTANFEM 400MG-20MG X 30 TAB MEYER;31;41;0;MEYER;376.95;376.95;MEDICAMENTOS;2025-09-25;IBUPROFENO+HIOSCINA;0.0;0.0;0.0;0.0
310712;7592601301653;IBUTANMIGRA TABLETAS X 20 MEYER;31;14;29;MEYER;250.72;250.72;MEDICAMENTOS;2024-11-25;IBUPROFENO + CAFEINA + DIHIDROERGOTAMINA;0.0;0.0;0.0;0.0
100111;7592432900322;IBUVAX FEM 200MG - 30MG X 10 CGB VIVAX;22;56;0;VIVAX;115.71;115.71;MEDICAMENTOS;2025-10-25;IBUPROFENO - PARACETAMOL;0.0;0.0;0.0;0.0
830012;7592803001498;IDOXEN 150 MG X 10 CAP DOLLDER;0;0;47;DOLLDER;428.28;428.28;MEDICAMENTOS;;VENLAFAXINA (75 mg);0.0;0.0;0.0;0.0
83002;7592803001504;IDOXEN 75 MG CAP L.P X 10 DOLLDER;47;71;148;DOLLDER;184.47;184.47;MEDICAMENTOS;2025-12-25;VENLAFAXINA (75 mg);0.0;0.0;0.0;0.0
302235;7592803002235;IDOXEN 75 MG CAP L.P X 30 DOLLDER;0;33;37;DOLLDER;367.65;367.65;MEDICAMENTOS;;VENLAFAXINA (75 mg);0.0;0.0;0.0;0.0
101152;7592432011523;ILANA 600MG CAPSULA BLANDA VAGINAL  x 1 VIVAX;0;0;229;VIVAX;86.04;86.04;MEDICAMENTOS;;ISOCONAZOL;0.0;0.0;0.0;0.0
22303;7592601100454;IMAZOL 1% CREMA X 20GR  MEYER;1290;1116;204;MEYER;115.48;115.48;MEDICAMENTOS;2027-11-25;CLOTRIMAZOL ;0.0;0.0;0.0;0.0
39018;7592601100447;IMAZOL 1% SPRAY X 25ML MEYER;0;0;4;MEYER;191.01;191.01;MEDICAMENTOS;;CLOTRIMAZOL ;0.0;0.0;0.0;0.0
39305;7592601100485;IMAZOL CAP BLANDA VAGINAL X6 X100MG MEYER;0;0;1;MEYER;102.03;102.03;MEDICAMENTOS;;CLOTRIMAZOL ;0.0;0.0;0.0;0.0
09865;7592601110590;IMAZOL POLVO AL 1% X 20 GR MEYER;50;10;30;MEYER;102.14;102.14;MEDICAMENTOS;2025-10-25;CLOTRIMAZOL ;0.0;0.0;0.0;0.0
39003;7592601100478;IMAZOL TAB VAGINAL X6 X100MG MEYER;0;252;0;MEYER;137.58;137.58;MEDICAMENTOS;;CLOTRIMAZOL ;0.0;0.0;0.0;0.0
25250;75971199;IMIPENEM+CILASTATINA 500MG AMP (PENASTIM);0;2;23;ALESS;371.27;371.27;INYECTABLES;;IMIPENEM -CILASTATINA;0.0;0.0;0.0;0.0
236277;7707236122362;IMIPENEM-CILASTATINA 0,5G-0,5G I.V X10AMP VI;26;20;12;VITALIS;3268.93;3268.93;INYECTABLES;2027-03-25;IMIPENEM -CILASTATINA;0.0;0.0;0.0;0.0
145076;7703763093168;INFLAPRED 10MG/1ML OFT FCO X 5ML PHARMETIQUE;0;272;14;PHARMETIQUE CS;306.42;229.82;MEDICAMENTOS;2025-02-25;PREDNISOLONA ACETATO (10 mg / ml);1.0;25.0;0.0;0.0
82016;7592803003874;INIBIL 20MG COMP X 14 DOLLDER;118;182;98;DOLLDER;147.06;147.06;MEDICAMENTOS;2026-05-25;PANTOPRAZOL ;0.0;0.0;0.0;0.0
150019;612197877770;INMUNEX PLUS POLVO VAINI LATTE X 131G MEGALAB;24;24;24;VICTUS;561.15;561.15;SUPLEMENTOS ALIMENTICIOS;2025-05-25;FORMULA INMUNOMODULADORA;0.0;0.0;0.0;0.0
11501004;7591519001075;IRBESARTAN 150 MG X 28 TAB CALOX;46;0;18;CALOX INTERNACIONAL;420.91;420.91;MEDICAMENTOS;2027-06-25;IRBESARTAN ;0.0;0.0;0.0;0.0
11501018;7591519001082;IRBESARTAN 300 MG X 28 TAB CALOX;0;0;23;CALOX INTERNACIONAL;681.09;681.09;MEDICAMENTOS;;IRBESARTAN ;0.0;0.0;0.0;0.0
008744;7750215008744;IRBESARTAN 300MG X 50 TAB PORTUGAL;58;34;0;PORTUGAL;535.75;535.75;MEDICAMENTOS;2026-08-25;IRBESARTAN ;0.0;0.0;0.0;0.0
770981;7707355053981;IRBETT 300MG TAB X 28 MEYER;47;69;47;MEYER;862.96;862.96;MEDICAMENTOS;2025-06-25;IRBESARTAN ;0.0;0.0;0.0;0.0
826464;7591243826463;ISOSPRAY 2MG-1,5MG  SABOR MIEL-LIMON BIOTECH;81;10;0;BIOTECH;135.45;135.45;MEDICAMENTOS;2025-09-25;CLORURO DE CETILPIRIDINIO 2 MG, CLORHIDRATO DE LIDOCAÍNA 1,5 MG;0.0;0.0;0.0;0.0
230256;736372230256;ISOXSUPRINA 5MG/2ML IM/IV X 10 AMP GLOBAL MED;21;13;15;GLOBAL MEDIC;940.4;752.32;INYECTABLES;2024-12-25;ISOXSUPRINA CLORHIDRATO;1.0;20.0;0.0;0.0
75951;7598455000674;ITRACONAZOL+SECNIDAZOL X 10 TAB BIOGLASS;45;30;13;BIOGLASS;139.18;139.18;MEDICAMENTOS;2026-04-25;ITRACONAZOL -SECNIDAZOL;0.0;0.0;0.0;0.0
04728;7591243826777;IVAGAN FORTE TAB 650MG X 10 BIOTECH;443;16;148;BIOTECH;121.26;121.26;MEDICAMENTOS;2026-05-25;ACETAMINOFEN -CAFEINA -DIHIDROERGOTAMINA;0.0;0.0;0.0;0.0
11272;7591585112729;IZABAN 10 MG X 30 COMP REC LETI;20;113;20;LETI;952.31;952.31;MEDICAMENTOS;2026-05-25;EMPAGLIFLOZINA 10 MG ;0.0;0.0;0.0;0.0
11271;7591585112712;IZABAN 25 MG X 30 COMP REC LETI;21;24;18;LETI;1043.24;1043.24;MEDICAMENTOS;2026-03-25;EMPAGLIFLOZINA 10 MG ;0.0;0.0;0.0;0.0
175541;17595751000541;IZYCLEAN PAñO ABSORBENTE X2UND;0;126;0;IZY;71.23;71.23;MISCELANEOS;;;0.0;0.0;0.0;0.0
175534;17595751000534;IZYCLEAN PAñO MULTIUSO X 3 UND;0;79;0;IZY;53.33;53.33;MISCELANEOS;;;0.0;0.0;0.0;0.0
303;7596139000521;JABON NEUTRO 240ML SOMA;0;34;15;SOMA;65.39;62.12;MISCELANEOS;;;1.0;5.0;0.0;0.0
39854-1;7591616000766;JARABE LAMEDOR COMPUESTO 120 CC  BIOFARCO;34;119;23;BIOFARCO;136.74;136.74;PATENTADOS NATURALES;2026-02-25;POLIGALA + TOLU;0.0;0.0;0.0;0.0
03254-1;7591616000803;JARABE RABANO YODADO 120 CC  BIOFARCO;31;16;0;BIOFARCO;129.0;129.0;PATENTADOS NATURALES;2026-04-25;RABANO-YODO-HIERRO;0.0;0.0;0.0;0.0
00232;7592946056003;JENGIBRE-MIEL X 120CC ARCO IRIS;55;18;26;ARCO IRIS;227.94;227.94;PATENTADOS NATURALES;2026-02-25;MIEL-JENGIBRE;0.0;0.0;0.0;0.0
202775;7597467002027;JERINGA 0.3CC C/AGUJA INTEG. 31G X 5/16 PLUS;40;40;20;PLUSMEDIC;353.25;353.25;DESCARTABLES;2028-07-25;;0.0;0.0;0.0;0.0
201075;7597467002010;JERINGA 0.5CC C/ AGUJA INTEG. 30G X1/2 PLUS;34;39;23;PLUSMEDIC;353.25;353.25;DESCARTABLES;2028-07-25;;0.0;0.0;0.0;0.0
2181001-1;7597467000023;JERINGA 10CC 21X1 1/2¨ X1 CAJA X 100 PLUSMEDI;25;28;33;PLUSMEDIC;461.74;461.74;DESCARTABLES;2026-03-25;;0.0;0.0;0.0;0.0
732229;732064573236;JERINGA 10ML LUER LOCK C/AGUJA CAJA X 100;0;10;5;BRIUTCARE;376.99;376.99;DESCARTABLES;;;0.0;0.0;0.0;0.0
732120;732064573137;JERINGA 1ML LUER SLIP C/AGUJA CAJA X 100 BRIU;0;7;20;BRIUTCARE;235.62;235.62;DESCARTABLES;2027-03-25;;0.0;0.0;0.0;0.0
32001-1;7597467000016;JERINGA 20CC 21X1 1/2¨CAJA X 50  PLUSMEDIC;75;84;29;PLUSMEDIC;442.01;442.01;DESCARTABLES;2027-03-25;;0.0;0.0;0.0;0.0
320301-1;7597467000047;JERINGA 3CC 21X1 1/2¨ X1 CAJA X 100 PLUSMEDIC;55;60;19;PLUSMEDIC;349.59;349.59;DESCARTABLES;2028-08-25;;0.0;0.0;0.0;0.0
218301-1;7597467000443;JERINGA 3CC 22GX1¨ CAJA X 100 PLUSMEDIC;30;0;1;PLUSMEDIC;388.68;388.68;DESCARTABLES;2027-03-25;;0.0;0.0;0.0;0.0
732151;732064573168;JERINGA 3ML LUER LOCK C/AGUJA CAJA X 100;9;6;5;BRIUTCARE;282.74;282.74;DESCARTABLES;2028-02-25;;0.0;0.0;0.0;0.0
720501-1;7597467000030;JERINGA 5CC 21X1 1/2¨ X1 CAJA X 100 PLUSMEDIC;50;49;3;PLUSMEDIC;376.99;376.99;DESCARTABLES;2026-08-25;;0.0;0.0;0.0;0.0
732182;732064573199;JERINGA 5ML LUER LOCK C/AGUJA CAJA X 100;1;6;6;BRIUTCARE;282.74;282.74;DESCARTABLES;2028-01-25;;0.0;0.0;0.0;0.0
9905;723592772970;JERINGA DE EXTRACCION DE SANGRE 21 GR CJ X 25;34;10;11;BRIUTCARE;412.42;412.42;DESCARTABLES;2027-02-25;;0.0;0.0;0.0;0.0
7827-1;780260030502;JERINGA DE PLASTICO DESECHABLE 3 ML X 1 UNID;5652;7897;5978;ITN;2.92;2.92;DESCARTABLES;2028-04-25;;0.0;0.0;0.0;0.0
7828-1;7802600305010;JERINGA DE PLASTICO DESECHABLE 5ML X 1 UNID;5914;6496;4183;ITN;2.92;2.92;DESCARTABLES;2028-04-25;;0.0;0.0;0.0;0.0
100860;7597467001679;JERINGA TOMMY 60CC PUNTA PARA CATETER X25 PLU;0;0;2;PLUSMEDIC;500.83;500.83;MISCELANEOS;;;0.0;0.0;0.0;0.0
80299;7591821802995;KALMAX COMPOSITUM TAB MAST X 10-F FARMA;19;81;6;FARMA;399.9;399.9;MEDICAMENTOS;2026-05-25;FAMOTIDINA-CARBONATO DE CALCIO -HIDROXIDO DE MAGNESIO;0.0;0.0;0.0;0.0
10325;7592601201137;KAPET TAB 75MG X 14 MEYER;759;1302;449;MEYER;165.44;165.44;MEDICAMENTOS;2025-10-25;CLOPIDOGREL;0.0;0.0;0.0;0.0
10348;7592601201175;KAPET TAB 75MG X 30 MEYER;0;0;1;MEYER;301.39;301.39;MEDICAMENTOS;;CLOPIDOGREL;0.0;0.0;0.0;0.0
