product_id;name;price_usd;stock;barcode;due_date
15144;EVERY N.BIO TRAT CEREA350;124.42;15;7590005164829;2026-05
15133;EVERY N.BIO TRAT COCO350;124.42;16;7590005164805;2026-05
15118;EVERY N.BN CR.HI AL-MI365;106.38;11;7590005162054;2026-03
11839;EVERY N.CH.NIÑO PROTEI200;61.81;85; 7590005163389; 2026-0
KA269;EVERY N.CH.NIÑO PROTEI350;101.51;7; 7590005163402; 2026-0
KA279;EVERY N.CH.NIÑOS MZNILLA350;101.51;28; 7590005163419; 2026-0
11840;EVERY N.CP.NIÑO PROTEI240;75.98;67; 7590005250072; 2026-0
13510;EVERY N.D.BOL.BIO BABY P.;52.05;126;7590005162801;2026-05
13511;EVERY N.D.BOL.BIO NATUREL;52.05;118;7590005162818;2026-05
13513;EVERY N.D.BOL.BIO POWDER9;52.05;46;7590005162832;2026-06
13512;EVERY N.D.BOL.BIO SPRING9;52.05;75;7590005162825;2026-05
14296;EVERY N.GEL BAÑO ALOEX370;76.36;6; 7590005162504; 2025-1
14295;EVERY N.GEL BAÑO MIEL 370;76.36;6; 7590005162511; 2026-0
11845;EVERY N.GEL FIJ.FRESH250;62.4;79;7590005168223;2026-04
11846;EVERY N.GEL FIJ.FRESH500;87.19;37;7590005168261;2028-04
11849;EVERY N.GEL FIJ.POWER250;62.4;39;7590005168247;2026-05
11850;EVERY N.GEL FIJ.POWER500;87.19;64;7590005168285;2026-05
11847;EVERY N.GEL FIJ.STRONG250;62.4;72;7590005168230;2026-05
11848;EVERY N.GEL FIJ.STRONG500;87.19;58;7590005168278;2026-04
11843;EVERY N.GEL FIJ.WINNER250;62.4;45;7590005168216;2026-04
11844;EVERY N.GEL FIJ.WINNER500;87.19;51;7590005168254;2026-04
12617;EVERY N.MEN BALS  200ML;77.88;48;7590005168933;2026-03
12616;EVERY N.MEN D.BOL FRESH90;52.05;86;7590005168834;2026-02
12618;EVERY N.MEN GEL DE.AFX200;79.31;6;7590005168957;2026-04
12615;EVERY N.MEN SPORT D.BOL90;52.05;66;7590005168810;2026-05
ZA102;EVIGAX 125MG. X10CA.BLA;156.39;955;7592432900032;2026-09
VP664;EVIGAX 125MG. X20CA.BLA;228.34;865;7592432010212;2026-08
17895;EVOLUKAST 5/10MG. X30TA;455.51;174;89042555001054;2027-01
17819;EXFOLIANTE FAC.DERNI120;160.52;14;7598084000748;2026-03
LM190;EXFOLIDERM CR.LIMP. 60GR.;206.7;10;7592025101419;2026-04
17262;EXOVIS DUO 400-57 PPS50ML;293.31;269;7593090001840;2025-12
13913;EXOVIS DUO 875/125 X14TA;424.01;302;7593090001253;2026-08
VP939;EZOLIUM 40MG. X30CA;257.51;485;7703153030957;2026-01
17384;FABULOSO FR.AMANECER 1L.;143.42;8;7591083018776;2026-05
17387;FABULOSO FR.LAVANDA 1L.;129.17;13;7509546680217;2026-05
17389;FABULOSO FR.LAVANDA 2L.;232.7;6;7509546680408;2026-07
17388;FABULOSO FR.LAVANDA 500;70.76;18;7509546680415;2026-03
19418;FABULOSO ULT.FRES. BB 1L.;129.17;5;7702010310010;2026-02
17660;FAJA ABD.INDUS.M KX;555.75;20;813333011458;2034-01
KH018;FAJA INDUST.TALLA L KX;555.75;22;813333011465;2034-01
KH017;FAJA INDUST.TALLA S KX;555.75;36;813333011441;2033-01
KH019;FAJA INDUST.TALLA XG KX;555.75;5;813333011472;2034-01
10243;FAJA LUMBAR L KX;728.65;36;813333011427;2034-01
10244;FAJA LUMBAR M KX;728.65;34;813333011410;2034-01
10245;FAJA LUMBAR S KX;728.65;5;813333011403;2030-01
10246;FAJA LUMBAR XL KX;728.65;29;813333011434;2034-01
DP029;FAMOTIDINA DP40MG. X10TA;46.3;189;7592616197012;2027-05
14117;FANASAL AD. GOTAS 15ML.;58.38;365;7598484000218;2027-06
14118;FANASAL NAS GTA.PED.15ML.;56.16;559;7598484000232;2026-03
KL814;FARBICIL 1% CR.TOP. 15GR.;203.77;81;7591619520377;2027-01
KF140;FARBICIL 250MG. X28CO;500.5;18;7703281000228;2026-08
KL804;FARBICIL LOC.1% 30CC.;279.5;73;7591619520384;2026-10
18836;FARINIL 200MG. X30CO;741.0;50;7591619001128;2026-07
NP002;FARMA D 1000UI X30TA;179.4;276;7591821102101;2027-06
17217;FARMA D 5000UI X10TA;133.9;234;7591821210837;2026-04
FA109;FARMACAINA POM. 35GR;470.6;45;7591821901292;2026-11
19312;FAST KETO ET700MG. X60CA;304.76;45;787790469650;2025-12
18340;FAT BURNER X30CA;219.82;45;646824210036;2025-12
ED770;FAZOL 500MG. SUSP.15ML.;154.7;64;7592803001290;2026-05
KL035;FEBRATIC 10MG.SUSP.120ML.;259.35;352;7591619519081;2026-02
17319;FEBRATIC 15MG. GOTAS 15ML;84.5;2;7591619002767;2026-05
18512;FEBRIP 650MG. X10CO;31.2;1126;7591619001029;2027-04
11285;FEBRIP 650MG. X14CO;45.5;135;7591619519210;2026-09
LC289;FEMADONNA 40MG. X20CO;412.13;81;7591585212214;2026-06
16419;FEMEXIN 0,10MG-0,02MG X21;204.72;86;7796285049775;2026-01
15619;FEMISTEL 0.15/0.03 X21TA;137.12;9;7594001564133;2026-03
LQ170;FEMIVITAL CAPS. X30;382.2;34;7592307001444;2025-09
15023;FEMIZOL 750/200 X7OV.VAG.;421.38;76;7592349723762;2026-02
KV860;FEMMEX ULTRA 200/30 X10TA;99.5;942;7591821801004;2027-05
KV011;FEMMEXTRA 200-10 X10CA;187.2;343;7591821802773;2026-06
18541;FENITOINA S. VITA50 X10A;353.29;20;7707236128616;2026-03
LR110;FENOBARBITAL LF100 X30TA;161.42;376;7594000020166;2025-11
BQ190;FERCOR COMP. CAPS. X30;161.33;147;7594000850206;2026-04
PD754;FERGANIC 40MG. X14CA;286.0;179;7591955002421;2025-10
LP640;FERGANIC 40MG. X24CA;455.0;291;7591955001257;2028-04
KN400;FERGANIC FOLIC GOTAS 30ML;345.8;275;7591955003077;2025-07
PD990;FERGANIC FOLIC JBE.120CC.;494.0;198;7591955002803;2026-04
PD109;FERGANIC FOLIC TM X20;364.0;376;7591955002797;2028-06
KN280;FERGANIC FOLIC TM X30;341.25;308;7591955003053;2028-04
LP690;FERGANIC GOTAS 15ML.;286.0;237;7591955001271;2025-07
LP650;FERGANIC JBE. 120ML.;383.5;241;7591955001264;2026-03
KN310;FERRINEX 100MG IV 5ML.X1;780.0;159;7795345121062;2026-03
AP230;FERROCE B12 JBE. 120ML.;242.46;375;7592601200147;2025-11
AP250;FERROCE TAB. X30;405.5;1081;7592601200161;2026-05
FF310;FERRONORM C.BLANDAS X30;358.63;297;7591096000416;2026-02
AH190;FESTAL 210GR. X50GRAG.;568.04;220;7591519000573;2026-04
12309;FESTAL 210MG 25BLIST X4TA;1186.91;238;7591519317572;2026-06
12397;FESTAL 210MG X10GRAG;166.01;1719;7591519317428;2026-04
14978;FESTAL 210MG. X20GRAG.;254.74;1082;7591519317435;2026-02
MK040;FEXOFENADINA C.+MK120 X10;162.63;254;7591519007688;2026-05
12924;FEXOFENADINA LS120MG 10CO;155.41;478;7703763631117;2026-06
13915;FEXOFENADINA LS30 SUSP120;263.0;35;7592454003186;2027-02
17788;FEXOFENADINA VC180MG.10TA;116.91;395;8904187831971;2027-02
15954;FEXOMAC 120MG. X10TA;82.06;144;8901463131190;2026-01
KA960;FIJ CR.EVERY N.FTA 45GR.;45.59;14;7590005168018;2026-04
14619;FILATIL 300MCG. JP X1A;1501.32;14;7502213145408;2025-07
14618;FILATIL 300MCG. X1A;1197.43;26;7503000645392;2025-09
17125;FINASTERIDA KMP5MG. X10TA;56.03;78;8906069872492;2025-05
13114;FINASTERIDE +MK 5MG X10TA;91.01;312;7591519317794;2027-06
MK694;FINASTERIDE +MK 5MG. X30;189.71;613;7591519050820;2027-03
16215;FINASTERIDE ANG5MG. X30TA;185.2;72;7598176000274;2026-11
LO810;FISIOLIN GOTAS PED. 15ML.;157.37;639;7591196002198;2026-10
14933;FISIOLIN NEB.NASAL 260D.;222.65;370;7591196001726;2027-01
FA018;FITEX 20MG. X1TA;29.46;6039;7591821904293;2025-11
FA017;FITEX 20MG. X2TA;68.9;5485;7591821904309;2026-06
FA021;FITEX 5MG. X10TA;95.16;3363;7591821904323;2026-05
FA019;FITEX 5MG. X30TA;233.87;3009;7591821904316;2026-06
12075;FITOMENADIONA BIO10 X100A;1002.56;2;7800061210201;2025-07
18860;FITOMENADIONA DIS10 X3A;62.92;88;7598252000808;2025-12
19701;FLADAC 125MG. X10CA.BLA;117.39;915;7598578000742;2027-03
15855;FLAMEX 200MG. X30TA;40.37;104;7598055000579;2025-10
15856;FLAMEX 400MG. X30TA;55.83;238;7598055000586;2026-11
EL199;FLATORIL 125MG. X20CA.BLA;216.67;393;7591062014607;2025-09
EL369;FLATORIL GOTAS 20CC.;287.77;201;7591062166191;2026-02
15604;FLATVIN 125MG. X10CA.BLA;117.0;500;7592782001854;2025-10
PO330;FLAVOL 300MG. X20CA;210.18;213;7592806131031;2027-04
MK117;FLAVOXATO +MK 200MG.X10TA;180.49;484;7591519009330;2026-05
16216;FLAVOXATO ANG200MG. X30TA;173.63;384;7598176000281;2026-02
19221;FLAVOXATO GN200MG. X10CO;165.72;372;7591585270184;2026-05
13085;FLAVOXATO LS200 X10TA;179.41;346;7703763671984;2027-04
CY250;FLAXOL 1000MG. X30CA.BLA;321.73;224;7592637005327;2027-02
17713;FLEMIBAR 20MG-2500MG.X3A;247.0;139;7591619031903;2025-09
PD390;FLEMICAINE SOL.TOP. 5ML.;143.0;41;7591955000489;2027-03
VA207;FLESPAN 10MG. X20CO;212.12;18;7592349722536;2025-01
16047;FLEVOMAX 500MG. X30CO;393.68;1864;7791848250414;2026-02
18226;FLEXIPLEN B12 50/5/0,3 15;337.67;296;7798032934426;2025-12
18314;FLEXTRIN X30CA.BLA.;287.74;380;7599043000304;2027-04
18315;FLEXTRIN X60CA.BLA.;457.47;189;7599043000311;2027-04
LO529;FLINAS SUS.NAS.P.NEB.140D;344.84;277;7591196004543;2026-05
GL124;FLIXOTIDE 250MCG.SPI 60D.;851.5;43;7861028101116;2025-06
PD600;FLODONT ENJ.BUCAL 180ML.;175.5;26;7591955000502;2026-05
19607;FLOGAREX 2000M. 5ML.X10;297.02;192;7598127002210;2025-12
11083;FLOMED SOL.BUCAL AER45ML.;165.06;336;7591062901129;2025-06
11136;FLOMED SOL.TOP.BUCAL180ML;115.28;121;7591062901365;2026-03
19681;FLOR DE JAMAICA FSI5GR.X6;238.13;4;7592368003234;2026-05
11612;FLORAX SUSP.AD. 5ML.X5;507.0;35;7896685300190;2024-12
11613;FLORAX SUSP.PED. 5ML.X5;507.0;130;7896685300183;2024-12
13053;FLORENCE 2,00/0,03 X28CO;471.09;138;7730564824028;2025-09
12892;FLOXABID ACI 500MG. X10TA;56.67;147;7598055000159;2025-06
TQ510;FLUCON 150MG. X2CA;119.6;498;7591955002162;2028-03
10829;FLUCON 200MG. X4CA;156.0;961;7591955558331;2028-03
MK052;FLUCONAZOL +MK150MG. X2CA;82.41;2305;7591519001594;2026-06
15260;FLUCONAZOL BM150MG. X2CA;56.16;707;7598127001060;2026-12
18687;FLUCONAZOL BM200 100ML.;37.44;48;7598127001916;2026-06
DP400;FLUCONAZOL DP150MG. X2CA;64.58;616;7592616200026;2026-04
VO230;FLUCONAZOL GENCER 150X2;76.82;447;7591020007214;2027-11
19478;FLUCONAZOL GF200MG. X4CA;142.66;191;7702605102174;2026-11
GN800;FLUCONAZOL GN150MG.  X2CA;85.71;411;7591585274106;2026-06
14023;FLUCONAZOL KMP200 INF100;79.94;103;6942189211355;2026-03
LR460;FLUCONAZOL LF150MG. X2CA;49.87;983;7594000020609;2026-02
GQ009;FLUCONAZOL LS150MG. X2CA;84.92;4242;7592454144964;2026-03
18686;FLUCONAZOL PORTU150 X2CA;44.92;479;7750215432990;2026-07
19225;FLUDART 20MG. X30CO;1157.52;109;7598941000928;2025-10
GQ114;FLUDIL 10MG. X20TA;240.57;2022;7592454345057;2027-05
QM450;FLUDIL 10MG. X40TA;426.07;440;7592454002929;2027-05
19542;FLUDISINA 10MG. X30TA;109.81;69;8904210808079;2026-05
18685;FLUIMEXINA 200MG. X10SOB.;233.57;256;7750215029442;2026-06
18242;FLUIMEXINA 600MG. X10SOB.;527.72;233;7750215029374;2024-11
13484;FLUOXETINA ANG20MG. X30CA;108.22;396;7598176000151;2026-11
18477;FLUOXETINA DOR20MG. X20CA;108.43;72;7597423000722;2026-01
18773;FLUOXETINA LS20MG. X14CA;60.98;57;7592454003711;2027-05
KN111;FLUTIXAIR 125/25 INH. 120;1046.5;47;7730698013442;2025-06
17899;FLUVENIL 200MG. X60CA;1071.35;130;7460840417872;2025-10
LC314;FLUVIRIN JBE. 120ML.;207.92;605;7591585111166;2026-04
PO460;FOLIFER B12 TAB. X30;210.5;1115;7592806133639;2027-03
MG699;FOMENE 2.5MG. X28CO;546.16;33;7591585519849;2026-11
17893;FOMESIT 50/850 X30CO;739.69;44;788070698630;2026-05
17056;FORMOT+BUDE KMP6-200 120D;432.18;55;8908010870267;2026-03
18489;FOSFATO POT.BEH10MEQ 10ML;171.37;89;7592637000353;2027-03
11479;FOSFOLIT SOL.ORAL 45ML.;435.71;174;7592349723595;2026-02
17439;FOTEX 0,3% SOL.OFT. 5ML.;144.84;48;7796285255022;2025-03
KL369;FOTORRETIN S.OFT. 5CC.;325.0;258;7795368001693;2025-11
14757;FRAILEJON COMP. AI JBE120;141.74;18;7592946012719;2025-11
19748;FREXTEA ICE DRZNO 18G.X12;28.46;2;7591624000680;2025-12
19747;FREXTEA ICE LIMON 18G.X12;28.46;2;7591624000666;2025-11
18372;FRICSOL GEL ROLL-ON 90GR.;166.08;41;7592228500019;2025-05
18735;FRIENDS JABON INTIMO 240;113.87;24;7591061640012;2026-11
18993;FRIENDS P.D SP PROMO 120;100.15;20;7591353516704;2026-07
CH459;FRIENDS P.DIARIOS S.F X40;60.18;89;7591353701490;2026-06
CH449;FRIENDS P.DIARIOS S.F X60;74.83;43;7591353701506;2026-04
18739;FRIENDS PD S/F X60 PROMO;50.13;80;7591353516506;2026-05
CH108;FRIENDS TS NOC X10;57.01;33;7591353701711;2026-04
SQ150;FRIO PAK COMPRESA;258.44;362;7592904000048;2034-01
VC001;FRIXONIL SOL.SPRAY 60ML.;123.47;261;7592782001830;2026-05
16611;FRONT 2 400/100 X7CA.VAG.;271.44;413;7593090001413;2026-04
MK146;FRUTACID 500 S.SURT.X60TM;442.82;197;7591519002683;2026-04
VC450;FUGOLIN CR.VAG. 50GR.;158.44;590;7592782000307;2026-02
MG604;FULGRAM 600/42,9 PPSO60ML;588.81;550;7591585113139;2026-04
11499;FULGRAM 875MG-125MG X16CO;801.68;431;7591585213198;2026-05
19000;FUNGEX 1% CR.TOP. 15GR.;117.29;498;7592454003919;2025-11
HI570;FUNGOMAX 2MG. S.INF.100ML;176.6;107;7592637005495;2025-12
ED309;FUNGOSIN 100MG. X14CA;309.4;67;7592803002310;2026-02
ED314;FUNGOSIN 100MG. X28CA;469.3;9;7592803002327;2026-03
ED630;FUNGOSIN 100MG. X6CA;158.6;85;7592803000521;2025-09
16254;FUROSEMIDA KMP40MG. X10TA;13.98;140;6942189211300;2025-10
GM129;FUROSEMIDA MY 20MG. X12TA;155.41;1131;7592601300953;2027-06
GM149;FUROSEMIDA MY 40MG. X24TA;253.99;249;7592601301059;2025-11
14340;FUROSEMIDA PX40MG. X12CO;53.82;710;7594001100126;2026-05
19485;G-FRESH 0,5%-0,9% OFT10ML;81.27;233;7598055000357;2025-11
MK101;GABAPENTINA +MK300MG. X20;199.1;1032;7591519008562;2027-04
12380;GABAPENTINA ANG300 X30TA;138.74;120;7598176000076;2026-09
15347;GABAPENTINA LAT300 X14CA;40.95;196;756029628243;2024-12
14414;GABAPENTINA SP300 X20CA;160.89;1322;7590027002093;2026-06
16182;GABAPENTINA SP400 X20CA;164.51;548;7590027002109;2026-05
15364;GABAPRA 75MG. X14TA;22.83;1801;8906112610569;2025-06
15857;GABAROL 150MG. X20CA;208.58;114;7598055000715;2026-05
15859;GABAROL 25MG. X30CA;192.57;510;7598055000692;2026-12
15858;GABAROL 75MG. X30CA;107.48;486;7598055000708;2026-05
12751;GABOX 200MG. X20CO;128.7;455;7592806133172;2029-04
LT424;GALBY 35MCG-2MG X21CO;329.07;20;7591585110800;2025-08
GD380;GAMMASOY RENAL 410GR.;854.1;27;7591285000678;2027-06
17843;GAMPRESS 0,03/0,5 OFT3ML.;503.48;137;7591196006325;2027-01
18471;GAPENT 10MG. X30CO;334.92;204;7592601303756;2026-05
13917;GAPTAN 300MG. X30CA;162.5;54;8906104081384;2027-03
LO175;GARABET SOL.OFT. 5ML.;366.2;82;7591196000255;2026-02
12101;GARDENAL 100MG. X30CO;295.57;648;7591519317565;2027-04
DZ005;GASA CLIN EC.EBEN 1.20M;45.93;111;7595492000070;2029-04
DZ006;GASA CLINICA EBE STAND1,2;56.97;126;7595492000056;2029-02
DZ007;GASA PRACTICA EBEN 60CM.;43.72;66;7595492000049;2029-02
DZ003;GASA S.CLI ECO.EBEN 2.40M;50.34;90;7595492000087;2029-04
ZD004;GASA S.CLIN ESTAN EBEN;75.51;88;7595492000063;2029-02
11464;GASAS EST.4X4 ALGOB X25S;175.5;54;17593255000418;2028-12
AY295;GASAS ESTER KX3X3 50-S X2;284.05;291;10813333014159;2028-04
AY298;GASAS ESTER KX4X4 50-S X2;345.8;269;10813333014173;2028-12
13018;GEL AB BEBE NEVA60ML;45.12;14;7591635911661;2026-02
13017;GEL AB FRUTA PAR NEVA60ML;45.12;5;7591635911746;2026-04
13019;GEL AB VAINILLA NEVA60ML;45.12;15;7591635911784;2026-04
13021;GEL ANTIB. AGUA DE L 60ML;45.12;14;7591635911623;2026-02
13207;GEL CONDUCTOR BIO 250ML;66.3;33;7595651000408;2026-06
17449;GEL DE BAÑO BIO PD 200ML.;146.84;9; 7591885003437; 2026-0
CR014;GEL DE BAÑO MIMADITO200ML;102.58;6; 7591248741204; 2026-0
18827;GEL DU SYNDET H&A ZO400ML;219.79;3;7596211000210;2026-12
SQ140;GEL ESPERM LUBRIX 120ML;112.14;408;7592904000031;2027-04
12851;GEL EXF.FAC.PROF.ZOAH50;108.38;9;7596211001064;2027-03
12858;GEL LIMPIADOR FAC. 120ML;57.49;26;7596211001149;2027-05
19248;GEL ULTRASONIDO ALNA960;93.77;73;7593255000374;2026-06
19316;GELCAIN 2% GEL BUCAL 30G.;344.77;39;7800044002069;2026-11
15348;GEMFIBROZIL LAT600 X30TA;163.8;200;720524031167;2025-10
VC003;GENCIVOL COMPU SOL.15ML.;133.12;1222;7592782000529;2026-05
MG154;GENESA 3MG/30MCG. X21CO;482.98;226;7591585116598;2025-12
14952;GENFIBRONZIL PORT600 X100;1168.79;39;7750215002698;2026-09
13052;GENODERM 2N00/0N035 X21CO;364.24;288;7730564249029;2027-12
14107;GENTA+BETA+CLOTRI BM CR30;117.81;835;6930169708162;2025-04
19064;GENTAMICINA BM160MG.X10A;153.92;134;7598127001978;2026-09
19065;GENTAMICINA BM80MG.X10A;66.56;98;7598127001985;2026-09
14759;GENTAMICINA DIS SO.OF10ML;143.0;267;7598252101390;2026-08
GN740;GENTAMICINA GN AMP. 80MG.;129.34;72;7591585270757;2027-02
LO219;GENTAMICINA LO S.OFT.5CC.;218.46;174;7591196002136;2025-06
18544;GENTAMICINA VITA80 X10A;152.78;12;7707236127428;2026-03
12328;GENTAPLUS 0.3% 10ML;93.91;835;8904030802042;2026-09
EL035;GENURIN 200MG. X10CO;222.22;2784;7591062901198;2027-05
13934;GERBER MANZAN +6M 113G;34.19;1;7501058640505;2026-02
13532;GERIATECH X30CA;234.41;82;7597189000066;2026-11
NR310;GESLUTIN 100MG. X30CA.BLA;1041.22;51;7401069004726;2025-03
18351;GESLUTIN 200MG. X30CA.BLA;1365.55;1;7401069004689;2025-01
13470;GESTAGENO 100MG.X30CA.BLA;791.62;140;7401078900156;2025-10
13472;GESTAGENO 200MG.X30CA.BLA;1009.52;95;7401078900163;2025-07
16539;GESTASYN100 X10T ORA-VAG.;240.79;112;8904250520665;2026-09
16540;GESTASYN200 X10T ORA-VAG.;289.93;142;8904250520771;2026-09
19506;GESTAVIT DHA X30CA.BLA;616.45;4;7703153022693;2025-10
15616;GESTRELLA 0,075MG. X28TA;313.42;117;7594001564140;2025-05
PA964;GINACOL SOL.VAG. 135ML.;149.5;48;7591243820355;2028-04
AQ170;GINKGO BILOBA AI300 X60CA;338.91;111;7592946005988;2026-02
15646;GINKGO BILOBA HP300 X30CA;176.01;218;7592710003974;2027-06
NW420;GINKGO BILOBA NOW X60CA;453.05;41;733739103062;2025-06
EM200;GINKGO BILOBA NS X60TA;438.59;77;646824211064;2027-05
ZW005;GINKGO SENG DH NP X60CA;199.51;4;7592430000017;2025-02
15205;GINKGOBILOBA ABE500 X70CA;264.07;78;7597134002152;2027-06
14753;GINSENG AI 300MG. X60CA;356.02;47;7592946006022;2025-02
OJ039;GINSENG SIBER HP408 X60CA;251.42;16;7592710000669;2026-04
EM170;GINSENG+GINKGO B.NS X60TA;380.56;70;646824212061;2025-12
KL819;GIVOTAN 100MG.PPSO 30ML.;455.0;306;7861148020472;2027-01
KL774;GIVOTAN 100MG.PPSO 60ML.;552.5;257;7861148020434;2027-01
KL769;GIVOTAN 500MG. X6TA;429.0;576;7861148020441;2026-12
17625;GLADE CAM.LAVAN.AER.235;106.85;2;7591005003903;2026-03
17624;GLADE FRESH LEMON AER.360;126.8;3;7591005999732;2026-03
18348;GLAMOR 0.3%-0,1% OFT.10ML;111.57;494;7598055000210;2026-04
KN270;GLAUCOPROST SOL.OFT. 3CC.;332.8;372;7795368055184;2025-10
KL259;GLAUCOTENSIL T S.OFT. 5CC.;416.0;151;7795368001679;2026-11
14855;GLIBENCLAMIDA JL5MG.X10TA;45.11;201;7598650000318;2026-10
17789;GLIBENCLAMIDA VC5MG.X10TA;59.8;10;8904209411075;2026-09
DT240;GLICERINA DT 30 X12;717.21;29;17591616000664;2027-05
FS010;GLICERINA FSI 30ML. X6;415.9;32;7592368000486;2026-05
GB850;GLICERINA GC SUPOS.AD. X6;225.3;695;7592349923957;2026-04
GB840;GLICERINA GC SUPOS.PED.X6;166.83;766;7592349923872;2026-01
HE280;GLICERINA SOMA 30CC;51.12;145;7596139000125;2026-04
XS020;GLICERINA XS 30ML.;52.52;667;7594001450696;2026-03
18694;GLICINA ALFA1,5% 3000ML.;370.98;4;7468999190707;2028-02
19164;GLICLAZIDA ZZ60MG. X30CO;154.7;89;8906045361545;2025-05
TQ530;GLIDAN 80MG. X20TA;260.0;335;7591955002469;2027-05
13481;GLIMEPIRIDA ANG2MG. X30TA;98.38;186;7598176000113;2026-11
GQ379;GLIMEPIRIDE LS4MG. X16TA;152.37;676;7703763165063;2027-04
GQ374;GLIMEPIRIDE LS4MG. X30TA;216.46;624;7703763165124;2027-05
17506;GLIPTIN-M 50-500 X10CO;190.91;138;7591651001476;2025-09
13500;GLUCERNA VAINILLA 237ML;192.13;24;7703186030283;2025-05
13499;GLUCERNA VAINILLA 400GR;1346.05;46;7703186031594;2026-02
17504;GLUCOFRED 80MG. X10TA;92.87;170;7591651001469;2024-12
11513;GLUCOMETRO GE100;959.4;94;883489000781;2034-01
19702;GLUCON PLUS LIMON X15SOB.;518.17;73;7593090002489;2026-04
19703;GLUCON PLUS LIMON X30SOB.;948.48;49;7593090002496;2026-04
HI010;GLUCONATO CAL.HI10% 100ML;172.03;67;7592637000988;2027-02
BQ260;GLUCONATO FERROSO BQ120ML;95.09;190;7594000850428;2026-01
16675;GLUCOPHAGE XR750 X30CO;533.0;197;7891721029097;2026-03
19288;GLUCOSAM & CHOND.NW X60TA;1199.25;53;733739032423;2028-01
11036;GLUCOSAM C.LH350/150 60CA;265.2;383;7592253000942;2027-04
NW430;GLUCOSAMINA & MSM NW60CA;630.54;60;733739032782;2026-04
11561;GLUCOSAMINA AI500MG.X60CA;360.56;131;7592946169758;2025-11
19153;GLUCOSAMINA-CHON ABE 70CA;343.53;75;7597134001025;2026-04
16189;GLUCOSAMINE ET2850 X90CA;332.94;214;787790468653;2026-12
EM230;GLUCOSAMINE+CHON NS X60CA;585.75;74;646824213068;2027-05
NQ110;GLUCOSAMINE+CHONDROX30VAL;324.68;106;714439705503;2027-12
18995;GLUCOZIM 500MG X30CO;208.0;216;7592806136067;2026-06
15389;GLUNOVAG 500 X60TA FRASCO;112.94;34;7501075725414;2025-11
QM220;GLUSTAR  20MG. X14TA;131.99;483;7703763200627;2025-04
19799;GLUSTAR 20MG. X30TA;198.6;189;7592454004039;2026-05
17969;GLUTACTIVE BLUE800 X30TM;1211.92;24;850038087098;2025-10
17970;GLUTACTIVE GREEN950 X30TM;2154.1;16;850038087104;2026-04
17971;GLUTACTIVE IG 750 X30TM;1090.73;17;850038087074;2025-01
UV270;GLUTAPAK R SOBRE 15GR;240.5;693;612197755559;2025-02
18676;GLUTAPAK-10 15GR. X1SOB.;234.0;94;612197711104;2026-10
17861;GLUTAPTIN MET 50/500 30TA;786.85;171;7591519000443;2026-03
16449;GLYCERIN JABON 100GR;61.49;485;7598504265580;2026-07
AP010;GLYMAR 2MG. X20TA;170.86;282;7592601101079;2026-02
AP020;GLYMAR 4MG. X20TA;288.21;426;7592601101086;2025-09
XS007;GOTAS DE ARNICA XS 30ML.;48.88;86;7594001450757;2026-10
XS016;GOTAS DE ARNICA XS 60ML.;62.4;6;7594001450764;2027-03
12989;GOTAS DE VAL. SOMA 15ML;28.04;97;7596139000132;2026-06
FS100;GOTAS DEL CARMEN FSI30 X6;288.44;1;7592368002138;2026-06
XS006;GOTAS DEL CARMEN XS 30ML.;56.68;126;7594001450795;2027-05
XS017;GOTAS DEL CARMEN XS 60ML.;97.76;44;7594001450801;2027-05
FS260;GOTAS FISIOLO SOMA 15ML.;24.87;45;7596139000156;2026-05
XS008;GOTAS VALERIANA XS 30ML.;48.88;352;7594001450818;2027-06
XS018;GOTAS VALERIANA XS 60ML.;62.4;436;7594001450825;2027-06
PO530;GRATIO 750MG. X10TA;312.0;421;7592806134094;2027-02
TQ175;GRAUSIN JBE. 120ML.;221.0;134;7591955002452;2025-08
NW740;GRAVIOLA NOW CAPS. 500 X100;682.24;17;733739112743;2025-12
16620;GREIT 10MG. X30TA;369.41;90;7593090001536;2025-11
17917;GRINATOS JBE. 180ML;157.36;12;7592430000796;2025-05
18225;GRIPABEN NASAL GOTAS 30ML;264.89;118;7798032936123;2025-11
19045;GRIPMIEL JARABE 240ML.;166.11;19;7592710005466;2025-05
14802;GUANTE COCINA CLAS-7;71.38;9;7702037503235;2034-01
14803;GUANTE COCINA CLAS-7.5;71.38;16;7702037503242;2034-01
14805;GUANTE COCINA CLAS-8.5;71.38;3;7702037503266;2034-01
AY271;GUANTES EXAMEN L KX X100;259.35;129;7592194000377;2028-09
AY268;GUANTES EXAMEN M KX X100;259.35;120;7592194000360;2026-05
AY267;GUANTES EXAMEN S KX X100;259.35;237;7592194000353;2026-04
KX208;GUANTES NITRILO L KX X100;271.7;118;813333012820;2027-03
KX209;GUANTES NITRILO M KX X100;271.7;96;813333012813;2027-03
KX207;GUANTES NITRILO S KX X100;271.7;127;813333012806;2027-03
AY206;GUANTES QUIR. 7,5 PAR KX;24.96;2014;7592194000278;2025-08
AY207;GUANTES QUIR. 8 PAR KX;24.96;3127;7592194000292;2025-08
KX205;GUANTES QUIR. 8,5 PAR KX;24.96;2552;7592194005518;2025-08
17108;GUATA ORTO ACOLCH. 4X3;89.54;172;7594001560562;2029-04
17109;GUATA ORTO ACOLCH. 6X3;100.75;214;7594001560654;2029-04
