barcode;name;laboratory
7597072000272;DEXAMETASONA 0,05% ( DEXAMER ) X 20 GR CREMA;
6942189304125;DEXAMETASONA 0.5 MG X 10 TAB ( KMPLUS );C.R. MARQUEZ Y KOTEI
730170649289;DEXAMETASONA 8 MG X 10 TAB ( KMPLUS );C.R. MARQUEZ Y KOTEI
7594001101697;DEXTAMIN ( DESLORATADINA ) 0.5 MG / ML X 120 ML SOL ORAL PED ( PLUSANDEX );
7594001101956;DEXTAMIN ( DESLORATADINA ) 5 MG X 10 TAB ( PLUSANDEX );PlusAndex
7598008002230;DEXTROMETORFANO + CLORFENIRAMINA ( 10 MG + 4 MG ) / 5 ML X 120 ML JARABE SABOR FRESA / ARANDANO ( LAND );
7598008002247;DEXTROMETORFANO 15 MG / 5 ML X 120 ML JBE SABOR NARANJA ( LAND );
8906085135830;DEXTROMETORFANO JARABE 2 MG / ML X 120 ML ( ASIA );
7591619001272;DIAFORMINA ( METFORMINA ) 500 MG X 30 COMP ( MEGALABS );
7896116865618;DIANE 35 ( CIPROTERONA + ETINILESTRADIOL ) 2 MG + 0.035 MG X 21 GRAGEAS;
8904324102339;DICLOFENAC POTASICO 50 MG ( 1 BLISTER X 10 TAB ) UM.10 BLISTER  ( ZAKIMED );
731946648567;DICLOFENAC POTASICO 50 MG + ACETAMINOFEN 500 MG X 10 TAB ( ARTE MEDICO );
7591585279248;DICLOFENAC POTASICO 50 MG X 10 COMP ( GENVEN );Leti
8904324102957;DICLOFENAC POTASICO 75 MG / 3 ML X 10 AMP IM/IV ( ZAKIMED );
8906085135663;DICLOFENAC POTASICO GOTAS PEDIATRICAS 15 MG / ML X 30 ML ( ASIA );
8904324102346;DICLOFENAC POTASICO SUSPENSION 25 MG / 5 ML X 60 ML ( ZAKIMED );
6942189304149;DICLOFENAC SODICO 100 MG X 10 TAB ( KMPLUS );C.R. MARQUEZ Y KOTEI
7703763881789;DICLOXACILINA 250 MG / 5 ML POLVO P/ SUSP ORAL X 80 ML ( LA SANTE );
7703763175987;DICLOXACILINA 500 MG X 50 CAPS ( LA SANTE );LA SANTE
7598650000622;DIGOXINA 0.25 MG X 10 TAB ( JL PHARMA );JL DE VZLA
7592601303732;DIMAR ( GLIMEPIRIDA 2 MG - METFORMINA 1000 MG ) X 30 COMP ( SIEGFRIED );MEYER
6921875008318;DIPIRONA ( METAMIZOL ) 500 MG / 2 ML X 10 AMP I.V / I.M ( ZAKIMED );
420;DIPIRONA 500 MG X 10 TAB ( ZAKI );
7592601100331;DOCE PLEX ( SUPLEMENTO DIETETICO ) ELIXIR X 120 ML ( SIEGFRIED );Meyer
7598008002278;DOMPERIDONA 1 MG / ML X 60 ML JBE SABOR FRUTAS MIXTAS ( LAND );
730170649005;DOMPERIDONA 10 MG X 10 TAB ( KMPLUS );
9800000001387;DONEPEZILO ( DONEPEZIL )  5 MG X 10 TAB ( ZUZU );
9800000001370;DONEPEZILO ( DONEPEZIL ) 10 MG X 10 TAB ( ZUZU );
7800061160186;DOPAMINA 200 MG / 5 ML ( I.V ) X 5 AMP ( BIOSANO );
8710908690785;DOVE BODY WASH CUERPO Y CARA MEN ELEMENTS XL X 400 ML;
8717644598849;DOVE BODY WASH CUERPO Y CARA MEN EXTRA FRESH X 250 ML;
8710522394830;DOVE BODY WASH CUERPO Y CARA MEN SPORT X 250 ML;
7592710002823;ECHINACEA X 60 CAP ( WALIFE );
7800061170109;EFEDRINA 6 % / 1 ML ( I.M / I.V / S.C ) X 1 AMP ( BIOSANO );
7908020502524;ENANTATO NORESTISTERONA + VALERATO ESTRADIOL X 1 AMP ( MESIGYNA GENERICA ) ( CIFARMA );
39800011329;ENERGIZER BATERIA AA X 4 UND;
7592710005336;ENERGYLIFE ( VIT PARA LA FATIGA, CANSANCIO ) X 60 CAP ( WALIFE );
8904324102247;ENTEROGERMIX ( BACILLUS CLAUSII X 2 BILLONES ) 5 ML X 10 VIALES ORALES ( ZAKIMED );
7592601301554;EQUALIV 100 MG / 50 MG DISP 30 BLISTER X 10 TAB ( VALERIANA-PASSIFLORA ) ( SIEGFRIED );Meyer
7592601100805;EQUALIV 100 MG / 50 MG X 30 TAB ( VALERIANA-PASSIFLORA ) ( SIEGFRIED );Meyer
723592772918;EQUIPO PERICRANEAL 23 G CAJA X 100 UND ( BRIUTCARE );BRIUTCARE
7800061180108;ERGOMETRINA MALEATO 0,2 MG / ML ( I.V / I.M ) X 1 AMP ( BIOSANO );
7592601301127;ESPIRONOLACTONA 100 MG X 10 TAB ( MEYER );Meyer
7703038065906;ESPIRONOLACTONA 25 MG X 1 BLISTER X 10 TAB ( LAPROFF );
7592601300984;ESPIRONOLACTONA 25 MG X 20 TAB ( MEYER );Meyer
6921875011936;ESPIRONOLACTONA 25 MG X 30 TAB ( KMPLUS );KMPLUS
7707355053820;ESTATLEN 20 ( ATORVASTATINA ) X 30 TAB ( SIEGFRIED );Meyer
7707355053844;ESTATLEN 80 ( ATORVASTATINA ) X 10 TAB ( SIEGFRIED );Meyer
7592601200161;FERROCE ( HIERRO + VITAMINA C ) X 30 TAB ( SIEGFRIED );Meyer
7592601200147;FERROCE B12 ( HIERRO + B12 ) X 120 ML ( SIEGFRIED );Meyer
8906069872492;FINASTERIDE 5 MG X 10 TAB ( KMPLUS );C.R. MARQUEZ Y KOTEI
7800061210201;FITOMENADIONA 10 MG / 1 ML SOL INY ( I.M / S.C ) X 5 AMP ( BIOSANO );
7703038045724;FLUCONAZOL 200 MG X 1 BLISTER X 4 CAP ( LAPROFF );
7898049793235;FLUCONID ( FLUCONAZOL ) 150 MG X 1 CAP ( VITAMEDIC );
7800061001984;FLUMAZENIL 0.5 MG / 5 ML SOL INY ( I.V ) X 1 AMP ( BIOSANO );
7703038050230;FLUOXETINA 20 MG X 1 BLISTER X 10 TAB ( LAPROFF );C.R FARM. HB HUMAN B
7592454004107;FLUOXETINA 20 MG X 28 CAP ( LA SANTE );
8908010870267;FORMOTEROL / BUDESONIDA INH 6 MCG X 200 MCG X 120 DOSIS ( KMPLUS );KMPLUS
8906120313759;FUROATO DE MOMETASONA 15 ML ( MOMEWISE ) SUSP NASAL ( ASIA );
6921875010120;FUROSEMIDA 20 MG / 2 ML X 10 AMPOLLAS ( I.M - I.V ) ( KMPLUS );C.R. MARQUEZ Y KOTEI
7598008000403;FUROSEMIDA 40 MG X 10 TAB ( LAND );
7592601303572;FUROSEMIDA 40 MG X 12 TAB ( SIEGFRIED );Meyer
736372722331;FUROSEMIDA 40 MG X 30 TAB ( H & M );
7592601303756;GAPENT ( ESCITALOPRAM ) 10 MG X 30 COMP ( SIEGFRIED );MEYER
7592044002407;GEL ANTIBACTERIAL AL 70 % X 60 ML ( EL GUARDIAN );
7593434001765;GEL HIDRATANTE INTIMO X 40 ML ( RHELEN );INTERVIT, C.A.
7703712032675;GEMFIBROZILO 600 MG X 20 TAB ( COASPHARMA );
7597072000296;GENTAMICINA 0,1% ( GENTAMICIS ) X 20 GR CREMA;
796554484822;GERPLUS ( GERDEX ) 250 ML ( JL PHARMA );
7591885000153;GERPLUS ( GERDEX ) 3785 L ( JL PHARMA );
7598650000318;GLIBENCLAMIDA 5 MG X 10 TAB ( JL PHARMA );JL DE VZLA
7707355053912;GLIFORMIN ( METFORMINA CLORHIDRATO ) 1000 MG X 30 TAB MG ( SIEGFRIED );Meyer
7707355053936;GLIFORMIN ( METFORMINA CLORHIDRATO ) 850 MG X 30 TAB ( SIEGFRIED );Meyer
7800061240109;GLUCONATO DE CALCIO 10 % / 10 ML SOL INY ( I.V ) X 1 AMP  ( BIOSANO );
7592806136067;GLUCOZIM ( METFORMINA ) 500 MG X 30 COMP ( RONAVA );Ronava
7592601101079;GLYMAR ( GLIMEPIRIDA ) 2 MG X 20 TAB ( SIEGFRIED );Meyer
7592601101086;GLYMAR ( GLIMEPIRIDA ) 4 MG X 20 TAB ( SIEGFRIED );Meyer
733739047007;GOTU KOLA ( CENTELLA ASIATICA ) 450 MG X 100 CAP ( NOW );
7898158691286;GRIPEOL X 20 CAP ( PARACETAMOL 400 MG - CLORFENIRAMINA 4 MG - FENILEFRINA 4MG) ( CIFARMA );
7703038011903;GUAYAPROFF (GUAYACOLATO DE GLICERILO ) 300 MG / 5 ML JARABE  X 120 ML ( LAPROFF );
7800061000741;HALOPERIDOL 5 MG / 1 ML X 5 AMP ( I.M / I.V ) ( BIOSANO );
7592601301592;HEPAFOL ( HIERRO 66 MG+ VIT B12 0,150 MG ) JARABE 120 ML ( SIEGFRIED );Meyer
7592601100423;HEPAFOL B12 ( HIERRO + VIT B12 ) X 30 TAB ( SIEGFRIED );Meyer
7592601301851;HEPAFOL FORTE ( HIERRO + VIT B12 ) JARABE 120 ML ( SIEGFRIED );Meyer
451;HEPAROID ( HEPARINA ) 250 UI / G X 30 G GEL ( TIARES );
7703038050261;HIDROCLOROTIAZIDA 25 MG X 1 BLISTER X 10 TAB ( LAPROFF );
7598008001684;HIDROCLOROTIAZIDA 50 MG X 10 TAB ( LAND );
7598008002285;HIERRO + ACIDO FOLICO ( 30 MG + 500 MCG ) / 5 ML X 150 ML JARABE ( LAND );
468;HIERRO 100 MG / 5 ML ( I.V ) X 1 AMP ( ZAKI );
7703038050278;HIOSCINA 10 MG X 1 BLISTER X 10 TAB ( LAPROFF );
8908003460260;HIOSCINA 20 MG / ML X 10 AMP ( I.M / I.V ) ( KMPLUS );C.R. MARQUEZ Y KOTEI
7702425766068;HUGGIES ACTIVE SEC PANTS TALLA XG X 25 UNIDADES;
7702425282360;HUGGIES ACTIVESEC PANTS TALLA G X 25 UND;
7702425371729;HUGGIES PA¥AL NATURAL CARE TALLA G X 25 UNIDADES;
7702425562851;HUGGIES PA¥AL NATURAL CARE TALLA XG X 25 UNIDADES;
7702425856424;HUGGIES PA¥AL NATURAL CARE TALLA XXG X 25 UNIDADES;
7705323123117;IBANDROMET ( ACIDO IBANDRONICO ) 150 MG X 1 TAB (SIEGFRIED );Meyer
7592454003995;IBUMAX ( IBUPROFENO ) 100 MG / 5 ML X 60 ML SUSP USO PED ( PHARMETIQUE LABS );
7598008002308;IBUPROFENO 100 MG / 5 ML X 120 ML SUSP ORAL PED SABOR FRUTAS MIXTAS ( LAND );
6942189304255;IBUPROFENO 200 MG X 10 TAB ( KMPLUS );KMPLUS
8906085136554;IBUPROFENO 40 MG / ML X 60 ML GOTAS PED ( MEDWISE ASIA );
8904324100977;IBUPROFENO 600 MG X 1 BLISTER X 10 TAB ( BIOORINOKA );
7598008001790;IBUPROFENO 600 MG X 10 SOBRES POLVO EFERVESCENTES ( LAND );
7592601200192;IBUTAN ( IBUPROFENO ) 100 MG / 5 ML X 60 ML USO PED ( SIEGFRIED );Meyer
7592601201205;IBUTAN ( IBUPROFENO ) 200 MG  / 5 ML X 60 ML USO PED ( SIEGFRIED );Meyer
7592601200215;IBUTAN ( IBUPROFENO ) 200 MG X 10 TAB ( SIEGFRIED );Meyer
7592601200208;IBUTAN ( IBUPROFENO ) 400 MG X 10 TAB ( SIEGFRIED );Meyer
7592601200536;IBUTAN ( IBUPROFENO ) 600 MG X 10 TAB ( SIEGFRIED );Meyer
7592601301790;IBUTANCOL X 20 TAB ( IBUPROFENO 400 MG -TIOCOLCHICOSIDO 4 MG ) ( SIEGFRIED );Meyer
7592601001195;IBUTANCOL X 20 TAB ( IBUPROFENO 600 MG - TIOCOLCHICOSIDO 4 MG ) ( SIEGFRIED );Meyer
7592601000105;IBUTANFEM X 20 TAB ( IBUPROFENO 400 MG - HIOSCINA 20 MG ) ( SIEGFRIED );Meyer
7592601000112;IBUTANFEM X 30 TAB ( IBUPROFENO 400 MG - HIOSCINA 20 MG ) ( SIEGFRIED );Meyer
7592601301622;IBUTANMIGRA X 10 TAB ( IBUPROFENO 400 MG - CAF 40 MG - DIHIDROERGOTAMINA 1 MG ) ( SIEGFRIED );Meyer
7592601301653;IBUTANMIGRA X 20 TAB ( IBUPROFENO 400 MG - CAF 40 MG - DIHIDROERGOTAMINA 1 MG ) ( SIEGFRIED );Meyer
7703153041755;IFAXIM ( RIFAXIMINA ) 550 MG X 7 CAP BLANDAS ( PROCAPS );
7592601110590;IMAZOL 1% ( CLOTRIMAZOL ) POLVO X 20 G ( SIEGFRIED );Meyer
7592601100447;IMAZOL 1% ( CLOTRIMAZOL ) SOL TOPICA SPRAY 25 ML ( SIEGFRIED );Meyer
7592601100461;IMAZOL 1% ( CLOTRIMAZOL ) SOL X 20 ML ( SIEGFRIED );Meyer
7592601100485;IMAZOL 100 MG ( CLOTRIMAZOL ) X 6 CAP BLANDAS VAGINALES ( SIEGFRIED );Meyer
7592601100478;IMAZOL 100 MG ( CLOTRIMAZOL ) X 6 TAB VAGINALES ( SIEGFRIED );Meyer
7592710004964;INMUNOLIFE ( VIT PARA EL SIST INMUNE ) X 60 CAP ( WALIFE );
7467217702128;INNOCLOR-INN DUO ( CLINDAMICINA 100 MG + CLOTRIMAZOL 200 MG ) X 3 OVULOS VAGINALES;
7501125176586;INSULINA N ( INSULINEX N ) 100 UI/ML X 10 ML;
730170649326;IRBESARTAN 150 MG X 10 TAB ( KMPLUS );
7592454002554;IRBESARTAN 150 MG X 30 TAB ( LA SANTE );
730170649333;IRBESARTAN 300 MG X 10 TAB ( KMPLUS );
7592454004084;IRBESARTAN 300 MG X 10 TAB ( LA SANTE );
7707355053967;IRBETIAZID ( IRBESARTAN 300 MG - HIDROCLOROTIAZIDA 12.5 MG ) X 28 TAB ( SIEGFRIED );Meyer
7707355053981;IRBETT ( IRBESARTAN ) 300 MG X 28 TAB ( SIEGFRIED );MEYER
7703712014725;ISEPTIC ( BENZOCAINA + CETILPIRIDINIO ) 10 MG- 1,4 MG X 12 TAB MAST SABOR FRUTOS ROJOS ( MEDICBRAND );
7703712014664;ISEPTIC X 12 TAB MAST SABOR MENTA ( BENZOCAINA + CETILPIRIDINIO ) 10 MG- 1,4 MG ( MEDICBRAND );
7703712014695;ISEPTIC X 12 TAB MAST SABOR MIEL Y LIMON ( BENZOCAINA + CETILPIRIDINIO ) 10 MG- 1,4 MG ( MEDICBRAND );
7703712014749;ISEPTIC X 96 TAB MAST SABOR FRUTOS ROJOS ( BENZOCAINA + CETILPIRIDINIO ) 10 MG- 1,4 MG ( MEDICBRAND );
7703712014671;ISEPTIC X 96 TAB MAST SABOR MENTA ( BENZOCAINA + CETILPIRIDINIO ) 10 MG- 1,4 MG ( MEDICBRAND );
7703712014701;ISEPTIC X 96 TAB MAST SABOR MIEL Y LIMON ( BENZOCAINA + CETILPIRIDINIO ) 10 MG- 1,4 MG ( MEDICBRAND );
7591243826487;ISOSPRAY PLUS X 120 ML SOL ORAL ( BENZIDAMINA 0.15% - CETILPIRIDIO 0.25%) ( BIOTECH );
277;ITRASEC X 10 CAP ( 2 X 1 ) ( ITRACONAZOL + SECNIDAZOL ) 33.33 MG + 166.66 MG ( TIARES );
7599558000158;JARABE DE JENGIBRE, ZINC, VITAMINA C X 180 ML ( BIOFARCO );
7802600305027;"JERINGA 3 ML 21 G X 1 1/2"" CAJA X 100 UND ( ITM )";
732064573168;JERINGA DESCARTABLE 3 ML ( 21 G ) CAJA X 100 UND ( BRIUTCARE );BRIUTCARE
7592601201137;KAPET 75 MG ( CLOPIDOGREL ) X 14 TAB ( SIEGFRIED );Meyer
793869810520;KASTDUO ( MONTELUKAST 10 MG - LEVOCETIRIZINA 5 MG ) X 20 TAB ( DISKAM );
7598677000605;KAZEPINA ( CEFIXIMA ) 400 M X 5 TAB ( CLEOPHARMA );
7800061000703;KETOPROFENO 100 MG / 2 ML ( I.V / I.M ) X 10 AMP ( BIOSANO );
8904187828292;KETOROLACO 30 MG / 1 ML X 10 AMP ( I.M / I.V ) ( ADN MEDICAL );C.R ADN MEDICAL, C.A
7703712011366;KRODEX F COMPUESTO X 20 CAP ( METRONIDAZOL 600 MG - NIFUROXAZIDA 200 MG ) ( MEDICBRAND );
7596526000141;L - GLUTAMINE 500 MG X 50 CAPS ( BY NATURLIFES );
733739000620;L CARNITINA 250 MG X 60 CAP ( NOW );
733739000927;L GLUTAMINA 500 MG X 120 CAP ( NOW );
7894164005932;LACTULAXY ( LACTULOSA ) 667 MG / ML X 120 ML SABOR A ENSALADA DE FRUTAS ( AIRELA );
8904179736048;LEBELLA X 21 COMP ( DROSPIRENONA 3 MG + ETINILESTRADIOL 0.03 MG ) ( ARTE MEDICO );
7592601301530;LECART ( L- CARNITINA ) 1 G / 10 ML X 120 ML SOL ORAL ( SIEGFRIED );Meyer
730170649357;LEVETIRACETAM 500 MG X 10 TAB ( KMPLUS );
6921875012483;LEVOFLOXACINA 500 MG X 10 TAB ( ZAKIMED );
7592601000129;LIBERDUX ( DESLORATADINA ) 2,5 MG / 5 ML JARABE X 60 ML USO PED ( SIEGFRIED );Meyer
7592601000136;LIBERDUX ( DESLORATADINA ) 2,5 MG / 5 ML SOL ORAL X 60 ML USO PED ( SIEGFRIED );Meyer
7592601000259;LIBERDUX ( DESLORATADINA ) 5 MG X 10 TAB ( SIEGFRIED );MEYER
7908020502586;LINOFEME ( LEVONORGESTREL + ETINILESTRADIOL ) X 21 TAB;
7592601200239;LIPONTAL ( GEMFIBROZILO ) 900 MG X 10 TAB ( SIEGFRIED );Meyer
112255000831;LOCION TRICOPEL X 140 ML ( CONTROL CAIDA )  ( FARMAGENIK );
7592601100515;LOFLOX ( LOMEFLOXACINA ) 400 MG X 10 TAB ( SIEGFRIED );Meyer
7592601100508;LOFLOX ( LOMEFLOXACINA ) 400 MG X 5 TAB ( SIEGFRIED );Meyer
7591243831504;LOGANIL ( CARBOXIMETILCISTEINA ) 100 MG / 5 ML JBE PED X 60 ML ( BIOTECH );
178;LONAC - 50 ( DICLOFENAC SàDICO ) 50 MG X 10 SUPOSITORIOS ( TIARES );
8906085136820;LOSARTAN POTASICO 100 MG - HCT 25 MG X 30 TAB ( ASIA );
7703038067719;LOSARTAN POTASICO 100 MG X 1 BLISTER X 10 TAB ( LAPROFF );
7891317427542;LOSARTAN POTASICO 50 MG X 30 COMP ( EUROFARMA );
7592637397040;LOWPRES ( CLONIDINA ) 150 MCG / ML X 5 AMP ( I.V / I.M / S.C );
7730979092388;LUTAMIDAL ( BICALUTAMIDA ) 150 MG X 28 COMP ( TECNOFARMA );
733739047212;MACA 500 MG X 100 CAP ( NOW );
733739012999;MAGNESIUM BISGLYCINATE X 227 G POLVO ( NOW );
25514568;MASCARA NASAL BIFLO ( WESTMED );
475;MASCARILLA DE TELA X 2 UNIDADES X BOLSA;
25514537;MASCARILLA DE TRAQUEOSTOMIA ADULTO ( WESTMED );
733739035578;MELATONINA 10 MG X 100 CAP ( NOW );
7592601303848;MELIVAR ( MEMANTINA ) 10 MG X 30 COMP ( SIEGFRIED );
7591616002241;MENTOL SALICILATO DE METILO SPRAY X 120 ML ( BIOFARCO );
652931974242;MEROPENEM 500 MG POLVO P/ SOL INY X 1 VIAL ( I.V ) ( EL MORRO );
7592601303886;MESAMES ( DROSPIRENONA 3 MG - ETINILESTRADIOL 0.03 MG ) X 28 COMP ( SIEGFRIED );Meyer
7592601303893;MESAMESYN X 28 COMP ( DROSPIRENONA 3 MG - ETINILESTADRIOL 0.02 MG ) ( SIEGFRIED );Meyer
291;METFORMINA 1 GR + SITAGLIPTINA 50 MG X 30 TAB ( ZAKIMED );
8904324102384;METFORMINA 1 GR X 30 TAB ( ZAKIMED );
8904324102377;METFORMINA 500 MG + SITAGLIPTINA 50 MG X 30 TAB ( ZAKIMED );
8904324102391;METFORMINA 500 MG X 30 TAB ( ZAKIMED );
8906069872539;METFORMINA 850 MG X 10 TAB ( KMPLUS );KMPLUS
7591519001617;METFORMINA CLORHIDRATO 500 MG X 28 TAB ( PACK 2 X 1 ) ( CALOX );
8906121570496;METILPREDNISOLONA 1000 MG X 1 AMP ( I.M / I.V ) ( ADN MEDICAL );
499;METOCLOPRAMIDA 10 MG / 2 ML ( I.V - I.M ) X 10 AMP ( ZAKI );
7800061770057;METOCLOPRAMIDA 10 MG / 2 ML ( I.V / I.M ) X 10 AMP ( BIOSANO );
7703038050414;METOPROLOL 50 MG X 1 BLISTER X 10 TAB ( LAPROFF );
7592601200291;METREN ( METRONIDAZOL ) 125 MG / 5 ML X 120 ML SUSP ( SIEGFRIED );Meyer
7592601200284;METREN ( METRONIDAZOL ) 500 MG X 10 TAB ( SIEGFRIED );Meyer
7597072000258;METRONIDAZOL + FLUCONAZOL + DEXAMETASONA ( BACUMER ) X 20 GR CREMA;
7597072000241;METRONIDAZOL 2,5%+FLUCONAZOL 2% ( MICOSMER ) X 20 GR CREMA;
8904324101967;METRONIDAZOL 500 MG + MICONAZOL 100 MG X 14 TAB VAGINALES C/ APLICADOR ( PHARMA COLINA );
7598008000939;METRONIDAZOL 500 MG X 10 TAB VAGINALES C/ APLICADOR ( LAND );
8904324102858;METRONIDAZOL INFUSION IV 500 MG / 100 ML ( ZAKIMED );
7592601301615;MICONAX ( METRONIDAZOL 15%+ MICONAZOL 4% ) X 40 G CREMA VAGINAL ( SIEGFRIED );Meyer
7709990439205;MIDAZOLAM 15 MG / 3 ML ( I.V / I.M ) X 5 AMP ( VITALIS );
7596347792522;MINOXIDIL 2% PARA MUJER X 60 ML ( SGG );SOTO GLOBAL GROUP
7596347792515;MINOXIDIL 5% PARA HOMBRE X 60 ML ( SGG );SOTO GLOBAL GROUP
7592601303916;MITAR ( MOMETASONA ) 50 MCG / DOSIS X 120 DOSIS NASAL ( SIEGFRIED );Meyer
730170649012;MONTELUKAST 10 MG X 10 TAB (KMPLUS );
7591196003461;MONTELUKAST 4 MG X 30 TAB MAST PED ( MEDIGEN );L.O. Oftalmi
7591196003454;MONTELUKAST 5 MG X 30 TAB MAST PED ( MEDIGEN );L.O. Oftalmi
7592454004015;MONUKAST ( MONTELUKAST ) 5 MG X 30 TAB MAST ( PHARMETIQUE LABS );
7800061330183;MORFINA CHT 10 MG / 1 ML X 5 AMP I.V / I.M / S.C ( BIOSANO );
7597072000227;MOXIFLOXACINA ( BACTROCIS ) 8 MG CREMA X 20 GR;
7896004782591;MULTISORO ( NAFAZOLINA ) 0.5 MG / ML X 30 ML SOL NASAL ( MULTILAB );
1238097187;MU¥EQUERA AJUSTABLE C/ FERULA TALLA M ( DERECHA ) ( DISPROMED );
1238097160;MU¥EQUERA AJUSTABLE C/ FERULA TALLA XL DERECHA ( DISPROMED );
1238097159;MU¥EQUERA AJUSTABLE C/FERULA DERECHA TALLA L ( DISPROMED );
7594001080428;MU¥EQUERA UNIVERSAL TALLA M ( FORMA ELASTICA );
7594001080411;MU¥EQUERA UNIVERSAL TALLA S ( FORMA ELASTICA );
7592601101116;MUPROBAN 2% ( MUPIROCIN ) UNGUENTO X 30 G ( SIEGFRIED );Meyer
7703712031890;NAPROXENO SODICO 125 MG / 5 ML X 80 ML POLVO P/ RECONSTRUCCION ORAL ( COASPHARMA );
7896523202600;NARIX ( NAFAZOLINA ) 0.5 MG / ML X 30 ML SOL NASAL ( CIMED );
7467217703248;NASOLVIN GOTAS NASALES X 15 ML  ( INNOVACION QUIMICA );
7598008000731;NEBULIZADOR PORTATIL MESH LANDCARE;
7896714231143;NEOSORO ( NAFAZOLINA ADULTO ) 0.5 MG / ML X 30 ML ( NEO QUIMICA );
7592946064251;NERSAN ( VALERIANA + TORONJIL + PASSIFLORA + TILO ) X 240 ML ( ARCO IRIS );ARCO IRIS LABORATORI
7591585113511;NEUROMIX ( COMPLEJO B ) SOL GOTAS X 20 ML;LETI
731946648505;NIMESULIDE 100 MG - PARACETAMOL 500 MG X 10 TAB ( ARTE MEDICO );
7703038066620;NIMESULIDE 100 MG X 1 BLISTER X 10 TAB ( LAPROFF );
8906085136103;NISTATINA SUSPENSION ORAL 100.000 UI/ML X 25 ML;
736372692290;NITROFURAZONA 0.2% X 30 G UNGUENTO ( H & M );
8906120313414;NITROFURAZONA USP 0,2% UNGUENTO X 30 GR ( FURAWISE N );
7592601303954;NONAFOL ( ACIDO FOLICO ) 10 MG X 10 TAB ( SIEGFRIED );Meyer
7592601303978;NONAFOL ( ACIDO FOLICO ) 10 MG X 30 TAB ( SIEGFRIED );Meyer
7592601303923;NONAFOL 5 MG ( ACIDO FOLICO ) X 10 TAB ( SIEGFRIED );Meyer
7592601303930;NONAFOL 5 MG ( ACIDO FOLICO ) X 20 TAB ( SIEGFRIED );Meyer
7707355054070;NORTRICOL ( FENOFIBRATO ) 200 MG X 20 CAP ( SIEGFRIED );Meyer
7707355054063;NORTRICOL ( FENOFIBRATO MICRONIZADO ) 200 MG X 10 CAP ( SIEGFRIED );Meyer
7592601000068;NOXPIRIN 125 MG -0.5 MG / 5 ML X 120 ML USO PEDIATRICO ( SIEGFRIED ) ( ACETAMINOFEN - CLORFENIRAMINA );Meyer
7592601000051;NOXPIRIN 325-1.25 MG / 5 ML X 120 ML USO PEDIATRICO ( SIEGFRIED ) ( ACETAMINOFEN - CLORFENIRAMINA );Meyer
7707355056845;NOXPIRIN DIA DISP 12 SOBRES X 15 G SABOR MANDARINA ( ACETAMINOFEN + FENILEFRINA ) ( SIEGFRIED );Meyer
7707355053424;NOXPIRIN DIA DISP 24 SOBRES X 10 G SABOR MANDARINA ( ACETAMINOFEN + FENILEFRINA ) ( SIEGFRIED );Meyer
7707355053431;NOXPIRIN DIA DISP 6 SOBRES X 15 G SABOR MANDARINA ( ACETAMINOFEN + FENILEFRINA ) ( SIEGFRIED );Meyer
7707355054322;NOXPIRIN NOCHE DISP 24 SOBRES X 10 GR ( ACETAMINOFEN + CLORFENIRAMINA + FENILEFRINA ) ( SIEGFRIED );Meyer
7707355054339;NOXPIRIN NOCHE X 6 SOBRES SABOR PANELA LIMON ( ACETAMINOFEN + FENILEFRINA + CLORFENIRAMINA ) ( SIEGFRIED );Meyer
7592601302100;NOXPIRIN X 15 ML SOL GOTAS ( ACETAMINOFEN 80 MG+CLORFENIRAMINA 0,40 MG ) ( SIEGFRIED );Meyer
7592785004210;OLIGOGEL II GOTAS X 20 ML ( BIOTECNOQUIMICA );
7592785007549;OLIGOPUR 1 VIAL X 10 ML ( COMPLEMENTO DE MINERALES ) ( BIOTECNOQUIMICA );
7592785007556;OLIGOPUR SOL ORAL X 60 ML ( COMPLEMENTO DE MINERALES ) ( BIOTECNOQUIMICA );
791466993516;OLMEPLUS ( OLMESARTAN MEDOXOMIL ) 20 MG X 10 TAB ( DPT );
8906085136783;OLMESARTAN 20 MG / HIDROCLOROTIAZIDA 12,5 MG X 30 TAB ( ASIA );
7591585179098;OLMESARTAN MEDOXOMIL 20 MG  - HIDROCLOROTIAZIDA 12.5 MG X 30 COMP ( GENVEN );LETI
7598650000530;OMEPRAZOL 40 MG X 10 CAP ( JL PHARMA );
8904324101899;OMEPRAZOL 40 MG X 30 CAP ( PHARMA COLINA );
130;ONDANSETRON 4 MG / 2ML X 10 AMP ( I.V )  ( BIOSANO );
307;ONDANSETRON 4 MG X 10 TAB ( KMPLUS );
7592637008281;ONDATRIN ( ONDANSETRON ) 2 MG / ML SOL INY ( I.V ) X 5 AMP ( BEHRENS );
7703153020330;ORLISTAT 120 MG X 30 TAB  ( COLMED );Vivax
7707355057255;OSTEOCAL ( CARBONATO DE CALCIO ) 600 MG X 30 TAB ( SIEGFRIED );Meyer
7707236125745;OXITOCINA 10 U.I. / 1 ML ( I.M / I.V ) X 10 AMP ( VITALIS ) I.M / I.V;
7598008001844;PANCREATINA ( LIPASA-AMILASA-PROTEASA ) X 10 TAB ( LAND );
9780201379624;PARACETAMOL 1 G / 100 ML INFUSION I.V ( ZAKIMED );
7703712011557;PENTASOL ( CLOBETASOL 0.05% ) CREM USO EXTERNO X 40 G ( COASPHARMA );
